open_time;ticker;open;high;low;close;adj_close;volume;ema_200p;ema_200p_diff;rsi;s_open_time;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
1672945200000;SHOP11.SA;93.23;93.23;93.23;93.23;93.23;0;;;;;fii;;;;
1674061200000;SHOP11.SA;93.21;93.21;93.21;93.21;93.21;19;;;;;fii;;;;
1674136800000;SHOP11.SA;89.0;89.0;89.0;89.0;89.0;0;;;;;fii;;;;
1679425200000;SHOP11.SA;72.0;72.0;72.0;72.0;72.0;0;;;;;fii;;;;
1681239600000;SHOP11.SA;71.0;71.0;71.0;71.0;71.0;0;;;;;fii;;;;
1683046800000;SHOP11.SA;70.5;71.0;70.5;70.5;70.5;1;;;;;fii;;;;
1684162800000;SHOP11.SA;70.0;70.0;70.0;70.0;70.0;0;;;;;fii;;;;
1684429200000;SHOP11.SA;70.0;70.0;70.0;70.0;70.0;0;;;;;fii;;;;
1685368800000;SHOP11.SA;69.0;69.0;69.0;69.0;69.0;1;;;;;fii;;;;
1685386800000;SHOP11.SA;69.0;69.0;69.0;69.0;69.0;1;;;;;fii;;;;
1686146400000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;0;;;;;fii;;;;
1686164400000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;2;;;;;fii;;;;
1686682800000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;0;;;;;fii;;;;
1686934800000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;0;;;;;fii;;;;
1689962400000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;0;;;0.0;;fii;;;;
1690912800000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;0;;;0.0;;fii;;;;
1690992000000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;0;;;0.0;;fii;;;;
1691427600000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;9;;;0.0;;fii;;;;
1691589600000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;0;;;0.0;;fii;;;;
1691593200000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;2;;;0.0;;fii;;;;
1692363600000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;0;;;0.0;;fii;;;;
1692633600000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;13;;;0.0;;fii;;;;
1692900000000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;0;;;0.0;;fii;;;;
1693936800000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;0;;;0.0;;fii;;;;
1694019600000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;0;;;0.0;;fii;;;;
1696518000000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;0;;;0.0;;fii;;;;
1696860000000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;10;;;0.0;;fii;;;;
1697475600000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;40;;;0.0;;fii;;;;
1697551200000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;0;;;0.0;;fii;;;;
1697644800000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;2;;;0.0;;fii;;;;
1698080400000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;2;;;0.0;;fii;;;;
1698166800000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;1;;;0.0;;fii;;;;
1698688800000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;14;;;0.0;;fii;;;;
1698692400000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;0;;;0.0;;fii;;;;
1699362000000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;1;;;0.0;;fii;;;;
1700668800000;SHOP11.SA;68.0;68.0;68.0;68.0;68.0;0;;;0.0;;fii;;;;
1700830800000;SHOP11.SA;64.4;64.4;64.0;64.4;64.4;5;;;0.0;;fii;;;;
1700841600000;SHOP11.SA;64.4;64.4;64.4;64.4;64.4;1;;;0.0;;fii;;;;
1700845200000;SHOP11.SA;64.4;64.4;64.4;64.4;64.4;1;;;0.0;;fii;;;;
1701093600000;SHOP11.SA;64.4;64.4;64.4;64.4;64.4;0;;;0.0;;fii;;;;
1701097200000;SHOP11.SA;64.4;64.4;64.4;64.4;64.4;1;;;0.0;;fii;;;;
1701111600000;SHOP11.SA;64.4;64.4;64.4;64.4;64.4;14;;;0.0;;fii;;;;
1701360000000;SHOP11.SA;61.0;61.0;61.0;61.0;61.0;0;;;0.0;2023-11-30 13:00:00-03:00;fii;;;;
1701367200000;SHOP11.SA;61.0;61.0;61.0;61.0;61.0;1;;;0.0;2023-11-30 15:00:00-03:00;fii;;;;
