open_time;ticker;open;high;low;close;adj_close;volume;ema_200p;ema_200p_diff;rsi;s_open_time;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
1638550800000;MWET3.SA;22.0;22.0;22.0;22.0;22.0;300;;;;;stocks;;;;
1642528800000;MWET3.SA;22.5;22.5;22.5;22.5;22.5;0;;;;;stocks;;;;
1645203600000;MWET3.SA;19.99;19.99;19.99;19.99;19.99;100;;;;;stocks;;;;
1645207200000;MWET3.SA;20.23;20.23;20.23;20.23;20.23;0;;;;;stocks;;;;
1645452000000;MWET3.SA;19.99;19.99;19.99;19.99;19.99;0;;;;;stocks;;;;
1645459200000;MWET3.SA;21.35;21.35;21.35;21.35;21.35;100;;;;;stocks;;;;
1649167200000;MWET3.SA;18.25;18.25;18.25;18.25;18.25;0;;;;;stocks;;;;
1650981600000;MWET3.SA;16.99;16.99;16.99;16.99;16.99;0;;;;;stocks;;;;
1656687600000;MWET3.SA;17.0;17.0;17.0;17.0;17.0;0;;;;;stocks;;;;
1660230000000;MWET3.SA;22.15;22.15;22.15;22.15;22.15;100;;;;;stocks;;;;
1664294400000;MWET3.SA;34.95;34.95;34.95;34.95;34.95;0;;;;;stocks;;;;
1664298000000;MWET3.SA;35.1;35.1;35.1;35.1;35.1;100;;;;;stocks;;;;
1664301600000;MWET3.SA;35.1;35.1;35.1;35.1;35.1;100;;;;;stocks;;;;
1664373600000;MWET3.SA;35.1;35.1;35.1;35.1;35.1;100;;;;;stocks;;;;
1664470800000;MWET3.SA;30.0;30.0;30.0;30.0;30.0;100;;;62.34;;stocks;;;;
1665493200000;MWET3.SA;29.99;29.99;29.99;29.99;29.99;0;;;62.32;;stocks;;;;
1668434400000;MWET3.SA;29.98;29.98;29.98;29.98;29.98;100;;;62.3;;stocks;;;;
1684346400000;MWET3.SA;13.28;13.28;13.28;13.28;13.28;200;;;37.92;;stocks;;;;
1692633600000;MWET3.SA;13.27;13.27;13.27;13.27;13.27;0;;;37.91;;stocks;;;;
1692644400000;MWET3.SA;13.29;13.29;13.29;13.29;13.29;100;;;37.94;;stocks;;;;
1693245600000;MWET3.SA;13.3;13.3;13.3;13.3;13.3;0;;;37.96;2023-08-28 15:00:00-03:00;stocks;;;;
