open_time;ticker;open;high;low;close;adj_close;volume;ema_200p;ema_200p_diff;rsi;s_open_time;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
1643738400000;BTWR11.SA;107.0;107.0;106.4;106.4;106.4;0;;;;;fii;;;;
1645542000000;BTWR11.SA;108.0;108.0;108.0;108.0;108.0;1;;;;;fii;;;;
1649174400000;BTWR11.SA;105.49;108.0;105.49;105.49;105.49;92;;;;;fii;;;;
1649858400000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;17;;;;;fii;;;;
1650308400000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;40;;;;;fii;;;;
1650913200000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;65;;;;;fii;;;;
1651500000000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;19;;;;;fii;;;;
1651687200000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;291;;;;;fii;;;;
1652281200000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;0;;;;;fii;;;;
1652454000000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;384;;;;;fii;;;;
1654023600000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;2936;;;;;fii;;;;
1654272000000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;0;;;;;fii;;;;
1654617600000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;0;;;;;fii;;;;
1655298000000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;676;;;;;fii;;;;
1656079200000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;0;;;38.93;;fii;;;;
1661436000000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;278;;;38.93;;fii;;;;
1662138000000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;0;;;38.93;;fii;;;;
1662490800000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;0;;;38.93;;fii;;;;
1663261200000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;0;;;38.93;;fii;;;;
1663689600000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;280;;;38.93;;fii;;;;
1664204400000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;0;;;38.93;;fii;;;;
1664474400000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;137;;;38.93;;fii;;;;
1664895600000;BTWR11.SA;105.09;105.49;105.09;105.09;105.09;0;;;33.1;;fii;;;;
1666195200000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;284;;;42.39;;fii;;;;
1666724400000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;0;;;42.39;;fii;;;;
1666983600000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;0;;;42.39;;fii;;;;
1667494800000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;0;;;42.39;;fii;;;;
1667934000000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;0;;;42.39;;fii;;;;
1668441600000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;1336;;;42.39;;fii;;;;
1668711600000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;0;;;42.39;;fii;;;;
1669125600000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;0;;;42.39;;fii;;;;
1676556000000;BTWR11.SA;107.0;107.0;105.49;105.49;105.49;0;;;42.39;;fii;;;;
1697810400000;BTWR11.SA;107.0;107.0;107.0;107.0;107.0;0;;;71.5;;fii;;;;
1700161200000;BTWR11.SA;107.01;107.01;107.0;107.01;107.01;0;;;71.6;;fii;;;;
1701360000000;BTWR11.SA;110.0;110.0;110.0;110.0;110.0;0;;;86.83;2023-11-30 13:00:00-03:00;fii;;;;
