open_time;ticker;open;high;low;close;adj_close;volume;ema_200p;ema_200p_diff;s_open_time;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
1641999600000;CEGR3.SA;57.99;57.99;57.99;57.99;57.99;0;;;;stocks;;;;
1649268000000;CEGR3.SA;89.0;89.0;89.0;89.0;89.0;0;;;;stocks;;;;
1687532400000;CEGR3.SA;89.0;89.0;85.0;89.0;89.0;0;;;2023-06-23 12:00:00-03:00;stocks;;;;
