open_time;ticker;open;high;low;close;adj_close;volume;ema_200p;ema_200p_diff;rsi;s_open_time;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
1639422000000;PATI3.SA;70.3;70.3;70.3;70.3;70.3;0;;;;;stocks;;;;
1639670400000;PATI3.SA;70.1;70.1;70.1;70.1;70.1;100;;;;;stocks;;;;
1639681200000;PATI3.SA;67.0;70.3;67.0;70.3;70.3;0;;;;;stocks;;;;
1640098800000;PATI3.SA;70.34;70.34;70.34;70.34;70.34;100;;;;;stocks;;;;
1643209200000;PATI3.SA;61.07;61.07;61.07;61.07;61.07;0;;;;;stocks;;;;
1643212800000;PATI3.SA;69.0;69.0;69.0;69.0;69.0;100;;;;;stocks;;;;
1644332400000;PATI3.SA;63.1;63.1;63.1;63.1;63.1;0;;;;;stocks;;;;
1644339600000;PATI3.SA;67.98;67.98;67.98;67.98;67.98;100;;;;;stocks;;;;
1644850800000;PATI3.SA;67.97;67.97;67.97;67.97;67.97;0;;;;;stocks;;;;
1644937200000;PATI3.SA;67.97;67.97;67.97;67.97;67.97;0;;;;;stocks;;;;
1644940800000;PATI3.SA;67.97;67.97;67.97;67.97;67.97;200;;;;;stocks;;;;
1645016400000;PATI3.SA;72.0;72.0;72.0;72.0;72.0;0;;;;;stocks;;;;
1645020000000;PATI3.SA;75.0;75.0;75.0;75.0;75.0;100;;;;;stocks;;;;
1645023600000;PATI3.SA;74.79;74.79;74.79;74.79;74.79;100;;;;;stocks;;;;
1645030800000;PATI3.SA;74.8;74.8;74.8;74.8;74.8;100;;;56.31;;stocks;;;;
1647021600000;PATI3.SA;66.5;66.5;66.5;66.5;66.5;0;;;45.03;;stocks;;;;
1647025200000;PATI3.SA;75.0;75.0;75.0;75.0;75.0;0;;;54.97;;stocks;;;;
1649257200000;PATI3.SA;68.0;68.0;68.0;68.0;68.0;0;;;47.37;;stocks;;;;
1651068000000;PATI3.SA;77.5;77.5;74.98;74.98;74.98;0;;;54.18;;stocks;;;;
1659639600000;PATI3.SA;60.0;60.0;60.0;60.0;60.0;0;;;41.71;;stocks;;;;
1660327200000;PATI3.SA;59.98;59.98;59.98;59.98;59.98;0;;;41.7;;stocks;;;;
1660330800000;PATI3.SA;59.98;59.98;59.98;59.98;59.98;200;;;41.7;;stocks;;;;
1660665600000;PATI3.SA;59.99;60.0;59.98;60.0;60.0;200;;;41.72;;stocks;;;;
1660921200000;PATI3.SA;58.5;58.5;58.5;58.5;58.5;0;;;40.47;;stocks;;;;
1661176800000;PATI3.SA;58.5;58.5;58.5;58.5;58.5;0;;;40.47;;stocks;;;;
1661263200000;PATI3.SA;48.0;57.5;48.0;57.5;57.5;100;;;39.55;;stocks;;;;
1662386400000;PATI3.SA;60.99;60.99;60.99;60.99;60.99;0;;;44.3;;stocks;;;;
1662404400000;PATI3.SA;59.99;60.99;59.99;60.95;60.95;0;;;44.26;;stocks;;;;
1663088400000;PATI3.SA;60.0;60.95;60.0;60.0;60.0;100;;;43.19;;stocks;;;;
1664802000000;PATI3.SA;50.0;50.0;50.0;50.0;50.0;300;;;33.89;;stocks;;;;
1664805600000;PATI3.SA;58.98;58.98;58.98;58.98;58.98;100;;;45.28;;stocks;;;;
1664816400000;PATI3.SA;55.0;55.0;52.5;52.5;52.5;500;;;39.93;;stocks;;;;
1664902800000;PATI3.SA;59.0;59.0;59.0;59.0;59.0;0;;;46.73;;stocks;;;;
1665680400000;PATI3.SA;53.0;53.0;53.0;53.0;53.0;200;;;42.01;;stocks;;;;
1665752400000;PATI3.SA;50.0;50.0;50.0;50.0;50.0;0;;;39.84;;stocks;;;;
1665756000000;PATI3.SA;50.0;50.0;50.0;50.0;50.0;100;;;39.84;;stocks;;;;
1665759600000;PATI3.SA;47.0;47.0;45.12;45.2;45.2;800;;;36.36;;stocks;;;;
