open_time;ticker;open;high;low;close;adj_close;volume;ema_200p;ema_200p_diff;rsi;s_open_time;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
1639490400000;BNBR3.SA;71.49;71.49;71.49;71.49;71.49;100;;;;;stocks;;;;
1639591200000;BNBR3.SA;71.29;71.5;71.29;71.5;71.5;100;;;;;stocks;;;;
1639659600000;BNBR3.SA;72.94;72.94;72.94;72.94;72.94;200;;;;;stocks;;;;
1641222000000;BNBR3.SA;72.4;72.4;72.4;72.4;72.4;300;;;;;stocks;;;;
1641225600000;BNBR3.SA;72.49;72.49;72.49;72.49;72.49;100;;;;;stocks;;;;
1641301200000;BNBR3.SA;70.01;70.01;70.01;70.01;70.01;0;;;;;stocks;;;;
1642438800000;BNBR3.SA;72.94;73.0;72.94;73.0;73.0;100;;;;;stocks;;;;
1642528800000;BNBR3.SA;72.44;72.44;72.44;72.44;72.44;0;;;;;stocks;;;;
1642597200000;BNBR3.SA;68.0;71.0;66.31;71.0;71.0;800;;;;;stocks;;;;
1643644800000;BNBR3.SA;68.54;68.54;68.54;68.54;68.54;0;;;;;stocks;;;;
1643652000000;BNBR3.SA;69.59;69.59;69.59;69.59;69.59;0;;;;;stocks;;;;
1643720400000;BNBR3.SA;68.01;68.01;68.01;68.01;68.01;100;;;;;stocks;;;;
1644001200000;BNBR3.SA;70.0;70.0;70.0;70.0;70.0;0;;;;;stocks;;;;
1645707600000;BNBR3.SA;69.16;69.16;69.16;69.16;69.16;200;;;;;stocks;;;;
1648558800000;BNBR3.SA;76.0;76.0;72.48;76.0;76.0;0;;;59.28;;stocks;;;;
1648663200000;BNBR3.SA;72.99;72.99;72.99;72.99;72.99;400;;;52.3;;stocks;;;;
1648738800000;BNBR3.SA;70.0;70.0;70.0;70.0;70.0;400;;;46.46;;stocks;;;;
1649080800000;BNBR3.SA;70.2;70.2;70.2;70.2;70.2;0;;;46.88;;stocks;;;;
1649088000000;BNBR3.SA;70.2;70.2;70.2;70.2;70.2;100;;;46.88;;stocks;;;;
1649257200000;BNBR3.SA;70.0;70.0;70.0;70.0;70.0;300;;;46.45;;stocks;;;;
1649430000000;BNBR3.SA;69.0;69.0;69.0;69.0;69.0;0;;;44.26;;stocks;;;;
1649775600000;BNBR3.SA;69.99;70.0;69.99;70.0;70.0;200;;;46.96;;stocks;;;;
1649782800000;BNBR3.SA;70.0;70.0;70.0;70.0;70.0;0;;;46.96;;stocks;;;;
1650639600000;BNBR3.SA;70.0;70.0;70.0;70.0;70.0;900;;;46.96;;stocks;;;;
1651068000000;BNBR3.SA;68.1;68.1;68.1;68.1;68.1;0;;;42.13;;stocks;;;;
1651071600000;BNBR3.SA;67.06;67.06;67.06;67.06;67.06;100;;;39.72;;stocks;;;;
1651086000000;BNBR3.SA;67.06;67.06;67.06;67.06;67.06;100;;;39.72;;stocks;;;;
1651172400000;BNBR3.SA;69.49;69.49;69.49;69.49;69.49;0;;;47.8;;stocks;;;;
1651597200000;BNBR3.SA;70.0;70.0;70.0;70.0;70.0;100;;;49.34;;stocks;;;;
1651687200000;BNBR3.SA;69.0;69.0;69.0;69.0;69.0;0;;;46.45;;stocks;;;;
1651690800000;BNBR3.SA;69.0;69.0;69.0;69.0;69.0;200;;;46.45;;stocks;;;;
1651773600000;BNBR3.SA;67.4;67.4;67.4;67.4;67.4;0;;;41.91;;stocks;;;;
1651849200000;BNBR3.SA;67.4;67.4;67.4;67.4;67.4;0;;;41.91;;stocks;;;;
1652104800000;BNBR3.SA;67.4;67.4;67.4;67.4;67.4;100;;;41.91;;stocks;;;;
1652187600000;BNBR3.SA;67.05;67.05;67.05;67.05;67.05;0;;;40.81;;stocks;;;;
1652194800000;BNBR3.SA;67.0;67.0;67.0;67.0;67.0;1000;;;40.65;;stocks;;;;
1653678000000;BNBR3.SA;72.72;72.72;72.72;72.72;72.72;0;;;60.21;;stocks;;;;
1654873200000;BNBR3.SA;70.0;70.0;70.0;70.0;70.0;800;;;51.52;;stocks;;;;
1655143200000;BNBR3.SA;70.01;70.01;70.01;70.01;70.01;0;;;51.55;;stocks;;;;
1655229600000;BNBR3.SA;68.5;68.5;68.5;68.5;68.5;0;;;47.16;;stocks;;;;
