open_time;ticker;open;high;low;close;adj_close;volume;ema_200p;ema_200p_diff;s_open_time;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
1689004800000;CFHI11.SA;935.66;935.66;935.66;935.66;935.66;0;;;2023-07-10 13:00:00-03:00;fii;;;;
