open_time;ticker;open;high;low;close;adj_close;volume;ema_200p;ema_200p_diff;s_open_time;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
1662998400000;SHUL3.SA;27.94;27.94;27.94;27.94;27.94;0;;;2022-09-12 13:00:00-03:00;stocks;;;;
