open_time;ticker;open;high;low;close;adj_close;volume;ema_200p;ema_200p_diff;rsi;s_open_time;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
1639587600000;TKNO4.SA;68.94;68.98;68.94;68.98;68.98;100;;;;;stocks;;;;
1639591200000;TKNO4.SA;69.0;69.0;69.0;69.0;69.0;200;;;;;stocks;;;;
1639594800000;TKNO4.SA;69.0;69.0;69.0;69.0;69.0;100;;;;;stocks;;;;
1641492000000;TKNO4.SA;55.0;55.01;50.61;50.61;50.61;100;;;;;stocks;;;;
1641574800000;TKNO4.SA;51.0;51.0;51.0;51.0;51.0;0;;;;;stocks;;;;
1643720400000;TKNO4.SA;51.5;51.5;51.5;51.5;51.5;0;;;;;stocks;;;;
1649098800000;TKNO4.SA;67.74;70.0;67.74;67.74;67.74;100;;;;;stocks;;;;
1651680000000;TKNO4.SA;72.0;72.0;67.74;72.0;72.0;0;;;;;stocks;;;;
1652119200000;TKNO4.SA;79.95;79.95;79.95;79.95;79.95;0;;;;;stocks;;;;
1660233600000;TKNO4.SA;70.0;70.0;70.0;70.0;70.0;100;;;;;stocks;;;;
1660240800000;TKNO4.SA;68.5;68.5;68.5;68.5;68.5;0;;;;;stocks;;;;
1660316400000;TKNO4.SA;64.51;64.51;64.51;64.51;64.51;200;;;;;stocks;;;;
1660320000000;TKNO4.SA;66.0;66.0;66.0;66.0;66.0;100;;;;;stocks;;;;
1661958000000;TKNO4.SA;69.0;69.0;69.0;69.0;69.0;0;;;;;stocks;;;;
1662649200000;TKNO4.SA;69.0;69.0;69.0;69.0;69.0;100;;;50.01;;stocks;;;;
1663855200000;TKNO4.SA;71.0;71.0;71.0;71.0;71.0;0;;;51.56;;stocks;;;;
1664460000000;TKNO4.SA;71.0;71.0;71.0;71.0;71.0;100;;;51.56;;stocks;;;;
1669046400000;TKNO4.SA;61.61;61.61;61.61;61.61;61.61;300;;;44.14;;stocks;;;;
1669053600000;TKNO4.SA;65.0;65.0;65.0;65.0;65.0;100;;;47.1;;stocks;;;;
1670000400000;TKNO4.SA;63.0;63.0;63.0;63.0;63.0;0;;;45.57;;stocks;;;;
1672927200000;TKNO4.SA;61.56;61.56;61.56;61.56;61.56;100;;;44.45;;stocks;;;;
1672930800000;TKNO4.SA;65.0;65.0;65.0;65.0;65.0;100;;;47.75;;stocks;;;;
1673272800000;TKNO4.SA;70.0;70.0;70.0;70.0;70.0;0;;;52.21;;stocks;;;;
1675101600000;TKNO4.SA;73.0;73.0;73.0;73.0;73.0;0;;;54.7;;stocks;;;;
1678381200000;TKNO4.SA;72.99;72.99;72.99;72.99;72.99;0;;;54.69;;stocks;;;;
1679666400000;TKNO4.SA;65.01;65.01;65.01;65.01;65.01;0;;;47.11;;stocks;;;;
1679670000000;TKNO4.SA;63.0;63.0;63.0;63.0;63.0;0;;;45.4;;stocks;;;;
1679922000000;TKNO4.SA;61.58;61.58;61.58;61.58;61.58;100;;;44.18;;stocks;;;;
1679925600000;TKNO4.SA;60.08;60.08;60.0;60.0;60.0;400;;;42.8;;stocks;;;;
1680105600000;TKNO4.SA;58.5;58.5;58.5;58.5;58.5;0;;;41.48;;stocks;;;;
1680184800000;TKNO4.SA;58.55;58.55;58.5;58.5;58.5;300;;;41.48;;stocks;;;;
1681398000000;TKNO4.SA;54.15;54.15;54.15;54.15;54.15;0;;;37.58;;stocks;;;;
1684954800000;TKNO4.SA;53.64;53.64;53.64;53.64;53.64;200;;;37.14;;stocks;;;;
1685365200000;TKNO4.SA;54.0;54.0;54.0;54.0;54.0;0;;;37.69;;stocks;;;;
1685714400000;TKNO4.SA;54.0;54.0;54.0;54.0;54.0;0;;;37.69;;stocks;;;;
1685728800000;TKNO4.SA;54.01;54.01;54.01;54.01;54.01;500;;;37.71;;stocks;;;;
1685977200000;TKNO4.SA;56.9;56.9;56.9;56.9;56.9;0;;;42.78;;stocks;;;;
1686337200000;TKNO4.SA;56.0;56.0;56.0;56.0;56.0;0;;;41.65;;stocks;;;;
1687179600000;TKNO4.SA;58.0;58.0;58.0;58.0;58.0;0;;;45.14;;stocks;;;;
1687183200000;TKNO4.SA;58.0;58.01;58.0;58.01;58.01;700;;;45.16;;stocks;;;;
1687528800000;TKNO4.SA;64.0;64.0;64.0;64.0;64.0;200;;;54.59;;stocks;;;;
1688151600000;TKNO4.SA;63.4;63.5;63.4;63.5;63.5;0;;;53.76;;stocks;;;;
1688997600000;TKNO4.SA;59.99;59.99;59.99;59.99;59.99;0;;;48.21;;stocks;;;;
1689253200000;TKNO4.SA;58.01;58.01;58.01;58.01;58.01;100;;;45.36;;stocks;;;;
1689786000000;TKNO4.SA;60.0;60.0;60.0;60.0;60.0;900;;;48.64;;stocks;;;;
1691694000000;TKNO4.SA;64.95;64.95;64.95;64.95;64.95;0;;;55.76;;stocks;;;;
1692039600000;TKNO4.SA;64.99;64.99;64.99;64.99;64.99;0;;;55.81;;stocks;;;;
1692194400000;TKNO4.SA;64.98;64.98;64.98;64.98;64.98;100;;;55.79;;stocks;;;;
1694628000000;TKNO4.SA;60.02;60.02;60.02;60.02;60.02;400;;;47.56;;stocks;;;;
1695063600000;TKNO4.SA;60.01;60.01;60.01;60.01;60.01;0;;;47.54;;stocks;;;;
1695654000000;TKNO4.SA;60.0;60.0;60.0;60.0;60.0;0;;;47.53;;stocks;;;;
1695754800000;TKNO4.SA;60.0;60.0;60.0;60.0;60.0;100;;;47.53;;stocks;;;;
1697050800000;TKNO4.SA;60.0;60.0;60.0;60.0;60.0;0;;;47.53;;stocks;;;;
1699639200000;TKNO4.SA;60.01;60.01;60.01;60.01;60.01;0;;;47.55;2023-11-10 15:00:00-03:00;stocks;;;;
