open_time;ticker;open;high;low;close;adj_close;volume;ema_200p;ema_200p_diff;rsi;s_open_time;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
1687543200000;FIEI3.SA;14.0;14.0;13.83;13.83;13.83;100;;;;;stocks;;;;
1687546800000;FIEI3.SA;15.5;15.5;15.5;15.5;15.5;200;;;;;stocks;;;;
1687806000000;FIEI3.SA;14.0;14.0;14.0;14.0;14.0;0;;;;;stocks;;;;
1687878000000;FIEI3.SA;14.11;14.11;14.1;14.1;14.1;8200;;;;;stocks;;;;
1687885200000;FIEI3.SA;14.1;15.5;14.1;15.5;15.5;600;;;;;stocks;;;;
1687888800000;FIEI3.SA;14.1;14.1;14.1;14.1;14.1;1200;;;;;stocks;;;;
1687957200000;FIEI3.SA;13.49;13.5;13.49;13.5;13.5;0;;;;;stocks;;;;
1687960800000;FIEI3.SA;14.84;15.0;14.84;15.0;15.0;300;;;;;stocks;;;;
1687964400000;FIEI3.SA;13.7;13.7;13.7;13.7;13.7;100;;;;;stocks;;;;
1687975200000;FIEI3.SA;13.22;14.48;13.22;14.48;14.48;300;;;;;stocks;;;;
1688047200000;FIEI3.SA;14.87;14.99;14.87;14.99;14.99;0;;;;;stocks;;;;
1688054400000;FIEI3.SA;14.0;14.0;13.5;13.67;13.67;1300;;;;;stocks;;;;
1688061600000;FIEI3.SA;13.81;14.3;13.7;14.3;14.3;900;;;;;stocks;;;;
1688065200000;FIEI3.SA;14.59;15.0;14.59;15.0;15.0;500;;;;;stocks;;;;
1688133600000;FIEI3.SA;15.0;15.0;15.0;15.0;15.0;100;;;54.36;;stocks;;;;
1688403600000;FIEI3.SA;14.82;14.82;14.82;14.82;14.82;0;;;53.59;;stocks;;;;
1689357600000;FIEI3.SA;15.0;15.0;15.0;15.0;15.0;1600;;;54.29;;stocks;;;;
1689620400000;FIEI3.SA;15.0;15.0;15.0;15.0;15.0;200;;;54.29;;stocks;;;;
1692205200000;FIEI3.SA;14.05;14.05;14.05;14.05;14.05;0;;;49.69;;stocks;;;;
1692280800000;FIEI3.SA;15.0;15.0;15.0;15.0;15.0;0;;;53.9;;stocks;;;;
1692288000000;FIEI3.SA;14.0;14.0;14.0;14.0;14.0;400;;;49.23;;stocks;;;;
1692295200000;FIEI3.SA;14.0;15.0;14.0;15.0;15.0;200;;;53.56;;stocks;;;;
1693836000000;FIEI3.SA;14.05;14.98;14.05;14.41;14.41;200;;;50.81;;stocks;;;;
1693839600000;FIEI3.SA;14.22;14.22;14.22;14.22;14.22;100;;;49.92;;stocks;;;;
1693843200000;FIEI3.SA;14.12;14.12;14.12;14.12;14.12;100;;;49.43;;stocks;;;;
1693846800000;FIEI3.SA;14.12;14.12;14.11;14.11;14.11;500;;;49.38;;stocks;;;;
1693850400000;FIEI3.SA;13.84;13.84;13.84;13.84;13.84;100;;;47.9;;stocks;;;;
1694437200000;FIEI3.SA;13.5;13.5;13.5;13.5;13.5;0;;;46.04;;stocks;;;;
1694541600000;FIEI3.SA;14.5;15.0;14.5;15.0;15.0;400;;;54.45;;stocks;;;;
1694624400000;FIEI3.SA;14.49;14.49;14.49;14.49;14.49;200;;;51.51;;stocks;;;;
1694628000000;FIEI3.SA;14.49;14.49;14.49;14.49;14.49;300;;;51.51;;stocks;;;;
1695218400000;FIEI3.SA;15.2;15.2;15.2;15.2;15.2;500;;;55.4;;stocks;;;;
1697727600000;FIEI3.SA;14.2;14.2;14.2;14.2;14.2;300;;;49.39;;stocks;;;;
1698346800000;FIEI3.SA;13.0;13.0;13.0;13.0;13.0;0;;;43.32;;stocks;;;;
1698415200000;FIEI3.SA;13.0;13.0;13.0;13.0;13.0;0;;;43.32;;stocks;;;;
1698422400000;FIEI3.SA;13.0;13.0;13.0;13.0;13.0;100;;;43.32;;stocks;;;;
1699034400000;FIEI3.SA;13.0;14.19;13.0;14.19;14.19;0;;;50.81;;stocks;;;;
1699459200000;FIEI3.SA;13.2;13.2;13.1;13.1;13.1;0;;;44.95;;stocks;;;;
1700578800000;FIEI3.SA;12.0;12.0;12.0;12.0;12.0;0;;;39.95;;stocks;;;;
1700834400000;FIEI3.SA;12.75;12.75;12.75;12.75;12.75;0;;;44.49;;stocks;;;;
1701111600000;FIEI3.SA;12.01;12.01;12.0;12.0;12.0;200;;;41.14;;stocks;;;;
1701183600000;FIEI3.SA;12.0;12.0;12.0;12.0;12.0;0;;;41.14;2023-11-28 12:00:00-03:00;stocks;;;;
