open_time;ticker;open;high;low;close;adj_close;volume;ema_200p;ema_200p_diff;rsi;s_open_time;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
1647957600000;BRGE5.SA;9.0;9.0;9.0;9.0;9.0;0;;;;;stocks;;;;
1647975600000;BRGE5.SA;9.02;10.41;9.02;9.02;9.02;100;;;;;stocks;;;;
1648216800000;BRGE5.SA;9.8;9.8;9.8;9.8;9.8;0;;;;;stocks;;;;
1649178000000;BRGE5.SA;9.81;9.81;9.81;9.81;9.81;100;;;;;stocks;;;;
1649181600000;BRGE5.SA;9.81;9.81;9.81;9.81;9.81;300;;;;;stocks;;;;
1661450400000;BRGE5.SA;8.75;8.75;8.75;8.75;8.75;0;;;;;stocks;;;;
1663009200000;BRGE5.SA;9.39;9.39;9.39;9.39;9.39;100;;;;;stocks;;;;
1663074000000;BRGE5.SA;9.39;9.39;9.39;9.39;9.39;0;;;;;stocks;;;;
1663095600000;BRGE5.SA;9.48;9.49;9.39;9.49;9.49;200;;;;;stocks;;;;
1663336800000;BRGE5.SA;10.01;10.01;10.01;10.01;10.01;200;;;;;stocks;;;;
1663351200000;BRGE5.SA;10.35;10.5;10.35;10.5;10.5;200;;;;;stocks;;;;
1663596000000;BRGE5.SA;10.7;10.7;10.7;10.7;10.7;400;;;;;stocks;;;;
1669050000000;BRGE5.SA;9.2;9.2;9.2;9.2;9.2;0;;;;;stocks;;;;
1669298400000;BRGE5.SA;10.01;10.01;10.01;10.01;10.01;400;;;;;stocks;;;;
1669302000000;BRGE5.SA;9.78;9.78;9.78;9.78;9.78;200;;;56.13;;stocks;;;;
1669384800000;BRGE5.SA;10.0;10.0;10.0;10.0;10.0;0;;;57.71;;stocks;;;;
1669647600000;BRGE5.SA;10.98;10.98;10.98;10.98;10.98;0;;;63.92;;stocks;;;;
1690293600000;BRGE5.SA;10.35;10.35;10.35;10.35;10.35;0;;;58.02;;stocks;;;;
1690300800000;BRGE5.SA;11.3;11.53;11.3;11.3;11.3;300;;;63.49;;stocks;;;;
1695132000000;BRGE5.SA;10.45;10.45;10.45;10.45;10.45;0;;;56.41;;stocks;;;;
1695830400000;BRGE5.SA;10.98;10.98;10.98;10.98;10.98;0;;;59.45;;stocks;;;;
1696251600000;BRGE5.SA;10.55;10.55;10.55;10.55;10.55;0;;;56.03;;stocks;;;;
1697461200000;BRGE5.SA;11.02;11.02;11.02;11.02;11.02;0;;;58.82;;stocks;;;;
1697468400000;BRGE5.SA;11.01;11.01;11.01;11.01;11.01;100;;;58.73;;stocks;;;;
1697479200000;BRGE5.SA;10.96;10.96;10.96;10.96;10.96;200;;;58.28;;stocks;;;;
1697482800000;BRGE5.SA;10.96;10.96;10.96;10.96;10.96;100;;;58.28;;stocks;;;;
1697734800000;BRGE5.SA;10.96;10.96;10.96;10.96;10.96;200;;;58.28;;stocks;;;;
1699884000000;BRGE5.SA;10.82;10.82;10.82;10.82;10.82;0;;;56.74;2023-11-13 11:00:00-03:00;stocks;;;;
