open_time;ticker;open;high;low;close;adj_close;volume;ema_200p;ema_200p_diff;rsi;s_open_time;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
1648047600000;ROOF11.SA;1002.0;1002.0;1002.0;1002.0;1002.0;0;;;;;fii;;;;
1648227600000;ROOF11.SA;958.98;958.98;958.98;958.98;958.98;49;;;;;fii;;;;
1654880400000;ROOF11.SA;920.0;920.0;920.0;920.0;920.0;150;;;;;fii;;;;
1655485200000;ROOF11.SA;890.32;890.32;890.32;890.32;890.32;0;;;;;fii;;;;
1655492400000;ROOF11.SA;871.0;871.0;871.0;871.0;871.0;5;;;;;fii;;;;
1659114000000;ROOF11.SA;875.0;875.0;875.0;875.0;875.0;0;;;;;fii;;;;
1661785200000;ROOF11.SA;830.32;830.32;830.32;830.32;830.32;0;;;;;fii;;;;
1661788800000;ROOF11.SA;830.0;830.0;830.0;830.0;830.0;425;;;;;fii;;;;
1665496800000;ROOF11.SA;850.0;850.0;830.0;850.0;850.0;0;;;;;fii;;;;
1666792800000;ROOF11.SA;850.0;850.0;850.0;850.0;850.0;799;;;;;fii;;;;
1668625200000;ROOF11.SA;850.0;850.0;810.0;810.0;810.0;0;;;;;fii;;;;
1670853600000;ROOF11.SA;809.0;810.0;809.0;809.0;809.0;0;;;;;fii;;;;
1672160400000;ROOF11.SA;798.0;798.0;798.0;798.0;798.0;3;;;;;fii;;;;
1673017200000;ROOF11.SA;774.0;798.0;774.0;798.0;798.0;0;;;;;fii;;;;
1674154800000;ROOF11.SA;770.0;770.0;770.0;770.0;770.0;0;;;8.57;;fii;;;;
1675177200000;ROOF11.SA;770.0;770.0;770.0;770.0;770.0;1;;;8.57;;fii;;;;
1683914400000;ROOF11.SA;760.0;760.0;760.0;760.0;760.0;0;;;8.23;;fii;;;;
1686754800000;ROOF11.SA;600.0;600.0;600.0;600.0;600.0;1;;;4.88;;fii;;;;
1686841200000;ROOF11.SA;590.0;590.0;590.0;590.0;590.0;0;;;4.75;;fii;;;;
1686844800000;ROOF11.SA;590.0;590.0;590.0;590.0;590.0;2;;;4.75;;fii;;;;
1687532400000;ROOF11.SA;590.0;590.0;590.0;590.0;590.0;0;;;4.75;;fii;;;;
1687784400000;ROOF11.SA;590.0;590.0;590.0;590.0;590.0;10;;;4.75;;fii;;;;
1688400000000;ROOF11.SA;480.01;480.01;480.01;480.01;480.01;0;;;3.41;;fii;;;;
1689782400000;ROOF11.SA;524.99;524.99;524.99;524.99;524.99;0;;;14.1;;fii;;;;
1689865200000;ROOF11.SA;524.99;524.99;524.99;524.99;524.99;0;;;14.1;;fii;;;;
1689879600000;ROOF11.SA;525.0;525.0;525.0;525.0;525.0;13;;;14.11;;fii;;;;
1689955200000;ROOF11.SA;525.0;525.0;525.0;525.0;525.0;0;;;14.11;;fii;;;;
1689962400000;ROOF11.SA;525.0;525.0;525.0;525.0;525.0;0;;;14.11;;fii;;;;
1690207200000;ROOF11.SA;525.0;525.0;525.0;525.0;525.0;51;;;14.11;;fii;;;;
1690484400000;ROOF11.SA;523.99;523.99;523.99;523.99;523.99;349;;;14.05;;fii;;;;
1690815600000;ROOF11.SA;535.0;535.0;535.0;535.0;535.0;0;;;17.78;;fii;;;;
1690912800000;ROOF11.SA;535.0;535.0;535.0;535.0;535.0;0;;;17.78;;fii;;;;
1691078400000;ROOF11.SA;510.0;510.0;510.0;510.0;510.0;0;;;15.96;;fii;;;;
1691416800000;ROOF11.SA;525.0;525.0;525.0;525.0;525.0;0;;;21.18;;fii;;;;
1691683200000;ROOF11.SA;521.0;521.0;521.0;521.0;521.0;99;;;20.81;;fii;;;;
1692982800000;ROOF11.SA;521.0;521.0;521.0;521.0;521.0;0;;;20.81;;fii;;;;
1693317600000;ROOF11.SA;510.0;510.0;510.0;510.0;510.0;0;;;19.71;;fii;;;;
1693400400000;ROOF11.SA;500.0;500.0;500.0;500.0;500.0;1;;;18.74;;fii;;;;
1694188800000;ROOF11.SA;500.0;500.0;500.0;500.0;500.0;0;;;18.74;;fii;;;;
1694710800000;ROOF11.SA;510.0;510.0;510.0;510.0;510.0;1;;;23.13;;fii;;;;
1695650400000;ROOF11.SA;510.0;510.0;510.0;510.0;510.0;3;;;23.13;;fii;;;;
1697050800000;ROOF11.SA;520.0;520.0;520.0;520.0;520.0;0;;;27.67;2023-10-11 16:00:00-03:00;fii;;;;
