open_time;ticker;open;high;low;close;adj_close;volume;ema_200p;ema_200p_diff;rsi;s_open_time;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
1638540000000;CBEE3.SA;23.0;23.0;23.0;23.0;23.0;0;;;;;stocks;;;;
1638795600000;CBEE3.SA;23.0;23.0;23.0;23.0;23.0;100;;;;;stocks;;;;
1638968400000;CBEE3.SA;23.01;23.01;23.0;23.0;23.0;1000;;;;;stocks;;;;
1639746000000;CBEE3.SA;23.0;23.0;23.0;23.0;23.0;200;;;;;stocks;;;;
1639749600000;CBEE3.SA;23.0;23.0;23.0;23.0;23.0;100;;;;;stocks;;;;
1640707200000;CBEE3.SA;23.1;23.1;23.1;23.1;23.1;0;;;;;stocks;;;;
1640714400000;CBEE3.SA;24.52;24.52;24.52;24.52;24.52;6000;;;;;stocks;;;;
1640804400000;CBEE3.SA;23.0;23.0;23.0;23.0;23.0;0;;;;;stocks;;;;
1641578400000;CBEE3.SA;24.52;24.52;24.52;24.52;24.52;400;;;;;stocks;;;;
1641582000000;CBEE3.SA;24.52;24.52;24.52;24.52;24.52;2100;;;;;stocks;;;;
1643299200000;CBEE3.SA;23.01;23.01;23.01;23.01;23.01;100;;;;;stocks;;;;
1643979600000;CBEE3.SA;23.01;23.01;23.01;23.01;23.01;0;;;;;stocks;;;;
1643986800000;CBEE3.SA;23.01;23.01;23.01;23.01;23.01;100;;;;;stocks;;;;
1644260400000;CBEE3.SA;23.02;23.02;23.02;23.02;23.02;0;;;;;stocks;;;;
1644426000000;CBEE3.SA;23.02;23.02;23.02;23.02;23.02;0;;;50.16;;stocks;;;;
1644512400000;CBEE3.SA;23.02;23.02;23.02;23.02;23.02;0;;;50.16;;stocks;;;;
1644944400000;CBEE3.SA;23.02;23.02;23.0;23.0;23.0;600;;;49.97;;stocks;;;;
1645192800000;CBEE3.SA;23.0;23.0;23.0;23.0;23.0;0;;;49.97;;stocks;;;;
1645196400000;CBEE3.SA;23.0;23.0;22.9;22.9;22.9;1000;;;48.9;;stocks;;;;
1645200000000;CBEE3.SA;22.9;22.9;22.9;22.9;22.9;100;;;48.9;;stocks;;;;
1645707600000;CBEE3.SA;21.2;21.2;21.2;21.2;21.2;0;;;34.31;;stocks;;;;
1645711200000;CBEE3.SA;21.21;21.21;21.2;21.2;21.2;600;;;34.31;;stocks;;;;
1645714800000;CBEE3.SA;21.2;21.2;21.2;21.2;21.2;100;;;34.31;;stocks;;;;
1645812000000;CBEE3.SA;19.5;19.5;18.01;18.01;18.01;0;;;20.19;;stocks;;;;
1646316000000;CBEE3.SA;21.0;21.0;21.0;21.0;21.0;100;;;43.61;;stocks;;;;
1646744400000;CBEE3.SA;21.0;21.0;21.0;21.0;21.0;100;;;43.61;;stocks;;;;
1647007200000;CBEE3.SA;21.0;21.0;21.0;21.0;21.0;0;;;43.61;;stocks;;;;
1647277200000;CBEE3.SA;22.0;22.0;22.0;22.0;22.0;300;;;49.77;;stocks;;;;
1647349200000;CBEE3.SA;21.0;21.0;21.0;21.0;21.0;0;;;44.53;;stocks;;;;
1647954000000;CBEE3.SA;22.0;22.0;22.0;22.0;22.0;0;;;50.18;;stocks;;;;
1648573200000;CBEE3.SA;22.0;22.0;22.0;22.0;22.0;0;;;50.18;;stocks;;;;
1651086000000;CBEE3.SA;19.21;22.0;19.21;19.21;19.21;0;;;37.75;;stocks;;;;
1652108400000;CBEE3.SA;19.21;19.21;19.21;19.21;19.21;100;;;37.75;;stocks;;;;
1657904400000;CBEE3.SA;15.37;15.37;15.37;15.37;15.37;800;;;27.05;;stocks;;;;
1657908000000;CBEE3.SA;15.6;15.6;15.6;15.6;15.6;300;;;28.36;;stocks;;;;
1657911600000;CBEE3.SA;15.89;15.89;15.89;15.89;15.89;400;;;30.06;;stocks;;;;
1658152800000;CBEE3.SA;16.25;16.25;16.25;16.25;16.25;0;;;32.22;;stocks;;;;
1658343600000;CBEE3.SA;15.72;15.72;15.72;15.72;15.72;100;;;30.72;;stocks;;;;
1658854800000;CBEE3.SA;15.5;15.5;15.5;15.5;15.5;0;;;30.09;;stocks;;;;
1659117600000;CBEE3.SA;15.5;15.5;15.5;15.5;15.5;0;;;30.09;;stocks;;;;
1665673200000;CBEE3.SA;16.95;16.95;16.95;16.95;16.95;0;;;39.53;;stocks;;;;
1666029600000;CBEE3.SA;15.29;15.29;15.29;15.29;15.29;0;;;33.89;;stocks;;;;
1666101600000;CBEE3.SA;15.9;15.9;15.0;15.0;15.0;0;;;33.0;;stocks;;;;
1666112400000;CBEE3.SA;14.5;14.5;14.5;14.5;14.5;100;;;31.47;;stocks;;;;
1666184400000;CBEE3.SA;14.4;14.4;14.4;14.4;14.4;0;;;31.16;;stocks;;;;
1666206000000;CBEE3.SA;14.4;14.4;14.4;14.4;14.4;100;;;31.16;;stocks;;;;
1668099600000;CBEE3.SA;14.01;14.01;14.01;14.01;14.01;0;;;29.83;;stocks;;;;
1669035600000;CBEE3.SA;14.03;14.03;14.03;14.03;14.03;600;;;30.0;;stocks;;;;
1669914000000;CBEE3.SA;14.0;14.0;14.0;14.0;14.0;0;;;29.88;;stocks;;;;
1669921200000;CBEE3.SA;14.0;14.0;14.0;14.0;14.0;0;;;29.88;;stocks;;;;
1670954400000;CBEE3.SA;12.51;12.51;12.51;12.51;12.51;0;;;24.53;;stocks;;;;
1670958000000;CBEE3.SA;13.49;13.49;13.49;13.49;13.49;100;;;33.03;;stocks;;;;
1672754400000;CBEE3.SA;13.28;13.28;13.28;13.28;13.28;0;;;32.19;;stocks;;;;
1673377200000;CBEE3.SA;12.92;12.92;12.92;12.92;12.92;0;;;30.75;;stocks;;;;
1674565200000;CBEE3.SA;12.92;12.92;12.92;12.92;12.92;0;;;30.75;;stocks;;;;
1675083600000;CBEE3.SA;13.6;13.6;13.6;13.6;13.6;0;;;36.93;;stocks;;;;
1675342800000;CBEE3.SA;13.94;13.94;13.94;13.94;13.94;100;;;39.81;;stocks;;;;
1675951200000;CBEE3.SA;15.94;15.94;15.94;15.94;15.94;0;;;53.35;;stocks;;;;
1676034000000;CBEE3.SA;15.93;15.93;15.93;15.93;15.93;100;;;53.28;;stocks;;;;
1677081600000;CBEE3.SA;14.64;14.64;14.64;14.64;14.64;0;;;45.62;;stocks;;;;
1677092400000;CBEE3.SA;14.0;14.0;14.0;14.0;14.0;100;;;42.36;;stocks;;;;
1677250800000;CBEE3.SA;13.94;13.94;13.94;13.94;13.94;0;;;42.06;;stocks;;;;
1679320800000;CBEE3.SA;13.51;13.51;13.51;13.51;13.51;0;;;39.86;;stocks;;;;
1679922000000;CBEE3.SA;13.28;13.28;13.28;13.28;13.28;100;;;38.69;;stocks;;;;
1680793200000;CBEE3.SA;13.1;13.1;13.1;13.1;13.1;300;;;37.76;;stocks;;;;
1681131600000;CBEE3.SA;13.1;13.1;13.1;13.1;13.1;0;;;37.76;;stocks;;;;
1681149600000;CBEE3.SA;13.03;13.03;13.03;13.03;13.03;100;;;37.36;;stocks;;;;
1681221600000;CBEE3.SA;12.2;12.2;12.2;12.2;12.2;0;;;32.85;;stocks;;;;
1681401600000;CBEE3.SA;13.0;13.0;13.0;13.0;13.0;100;;;40.32;;stocks;;;;
1683306000000;CBEE3.SA;11.11;11.11;11.11;11.11;11.11;0;;;31.43;;stocks;;;;
1683640800000;CBEE3.SA;13.0;13.0;13.0;13.0;13.0;2200;;;44.59;;stocks;;;;
1683644400000;CBEE3.SA;13.0;13.0;13.0;13.0;13.0;100;;;44.59;;stocks;;;;
1685120400000;CBEE3.SA;12.25;12.25;12.25;12.25;12.25;0;;;40.97;;stocks;;;;
1685124000000;CBEE3.SA;14.02;14.02;14.02;14.02;14.02;100;;;51.07;;stocks;;;;
1685372400000;CBEE3.SA;14.02;14.02;14.02;14.02;14.02;0;;;51.07;;stocks;;;;
1685379600000;CBEE3.SA;14.64;16.03;14.64;16.03;16.03;400;;;60.06;;stocks;;;;
1685383200000;CBEE3.SA;16.22;16.22;16.22;16.22;16.22;200;;;60.8;;stocks;;;;
1686574800000;CBEE3.SA;14.31;14.47;14.3;14.3;14.3;0;;;50.67;;stocks;;;;
1686589200000;CBEE3.SA;14.5;14.5;14.47;14.47;14.47;300;;;51.44;;stocks;;;;
1686596400000;CBEE3.SA;14.64;14.64;14.64;14.64;14.64;100;;;52.24;;stocks;;;;
1686661200000;CBEE3.SA;14.63;14.63;14.63;14.63;14.63;0;;;52.19;;stocks;;;;
1686747600000;CBEE3.SA;14.63;14.63;14.63;14.63;14.63;0;;;52.19;;stocks;;;;
1686751200000;CBEE3.SA;14.6;14.6;14.6;14.6;14.6;0;;;52.0;;stocks;;;;
1686837600000;CBEE3.SA;14.78;14.78;14.78;14.78;14.78;0;;;53.1;;stocks;;;;
1687266000000;CBEE3.SA;14.42;14.42;14.42;14.42;14.42;0;;;50.6;;stocks;;;;
1688648400000;CBEE3.SA;13.23;13.23;13.23;13.23;13.23;0;;;43.34;;stocks;;;;
1688666400000;CBEE3.SA;13.33;13.33;13.33;13.33;13.33;900;;;44.06;;stocks;;;;
1688670000000;CBEE3.SA;13.33;13.33;13.33;13.33;13.33;100;;;44.06;;stocks;;;;
1689098400000;CBEE3.SA;13.7;13.7;13.7;13.7;13.7;0;;;46.98;;stocks;;;;
1696446000000;CBEE3.SA;13.53;13.53;13.53;13.53;13.53;0;;;45.8;;stocks;;;;
1696525200000;CBEE3.SA;13.7;13.7;13.7;13.7;13.7;600;;;47.23;;stocks;;;;
1696528800000;CBEE3.SA;15.0;15.0;15.0;15.0;15.0;1200;;;56.65;;stocks;;;;
1696600800000;CBEE3.SA;15.9;15.9;15.9;15.9;15.9;0;;;61.74;;stocks;;;;
1696946400000;CBEE3.SA;16.0;16.0;16.0;16.0;16.0;0;;;62.27;;stocks;;;;
1696964400000;CBEE3.SA;15.0;15.9;15.0;15.0;15.0;800;;;54.18;;stocks;;;;
1698681600000;CBEE3.SA;15.0;15.0;15.0;15.0;15.0;2000;;;54.18;;stocks;;;;
1698778800000;CBEE3.SA;14.82;15.0;14.82;15.0;15.0;0;;;54.18;;stocks;;;;
1698843600000;CBEE3.SA;15.0;15.0;15.0;15.0;15.0;700;;;54.18;;stocks;;;;
1699282800000;CBEE3.SA;15.0;15.0;15.0;15.0;15.0;0;;;54.18;2023-11-06 12:00:00-03:00;stocks;;;;
