open_time;ticker;open;high;low;close;adj_close;volume;ema_200p;ema_200p_diff;rsi;s_open_time;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
1638453600000;BDLL3.SA;12.0;12.0;12.0;12.0;12.0;0;;;;;stocks;;;;
1638457200000;BDLL3.SA;11.1;11.49;11.01;11.49;11.49;300;;;;;stocks;;;;
1638543600000;BDLL3.SA;11.35;11.35;11.35;11.35;11.35;0;;;;;stocks;;;;
1639065600000;BDLL3.SA;11.37;11.37;11.37;11.37;11.37;200;;;;;stocks;;;;
1639069200000;BDLL3.SA;11.4;11.4;11.4;11.4;11.4;100;;;;;stocks;;;;
1639404000000;BDLL3.SA;11.39;11.39;11.39;11.39;11.39;0;;;;;stocks;;;;
1639414800000;BDLL3.SA;12.0;12.0;12.0;12.0;12.0;500;;;;;stocks;;;;
1639587600000;BDLL3.SA;11.86;11.86;11.86;11.86;11.86;100;;;;;stocks;;;;
1639677600000;BDLL3.SA;11.5;11.5;11.1;11.1;11.1;400;;;;;stocks;;;;
1639681200000;BDLL3.SA;11.9;11.9;11.9;11.9;11.9;100;;;;;stocks;;;;
1640185200000;BDLL3.SA;11.99;12.0;11.99;12.0;12.0;600;;;;;stocks;;;;
1640196000000;BDLL3.SA;11.8;11.8;11.8;11.8;11.8;200;;;;;stocks;;;;
1640700000000;BDLL3.SA;11.66;11.66;11.66;11.66;11.66;0;;;;;stocks;;;;
1640703600000;BDLL3.SA;12.0;12.0;12.0;12.0;12.0;1100;;;;;stocks;;;;
1640714400000;BDLL3.SA;12.0;12.0;12.0;12.0;12.0;300;;;50.0;;stocks;;;;
1642003200000;BDLL3.SA;11.69;11.69;11.69;11.69;11.69;100;;;45.96;;stocks;;;;
1642010400000;BDLL3.SA;11.69;11.69;11.69;11.69;11.69;100;;;45.96;;stocks;;;;
1642096800000;BDLL3.SA;11.5;11.5;11.5;11.5;11.5;0;;;43.47;;stocks;;;;
1642168800000;BDLL3.SA;11.36;11.36;11.36;11.36;11.36;100;;;41.67;;stocks;;;;
1642604400000;BDLL3.SA;11.0;11.0;11.0;11.0;11.0;0;;;37.39;;stocks;;;;
1642690800000;BDLL3.SA;11.0;11.0;11.0;11.0;11.0;2100;;;37.39;;stocks;;;;
1642698000000;BDLL3.SA;11.0;11.0;11.0;11.0;11.0;200;;;37.39;;stocks;;;;
1643212800000;BDLL3.SA;11.8;11.8;10.95;11.78;11.78;1200;;;51.0;;stocks;;;;
1643216400000;BDLL3.SA;11.05;11.05;11.0;11.0;11.0;200;;;41.33;;stocks;;;;
1643220000000;BDLL3.SA;10.82;10.82;10.82;10.82;10.82;0;;;39.47;;stocks;;;;
1643724000000;BDLL3.SA;10.82;10.82;10.82;10.82;10.82;100;;;39.47;;stocks;;;;
1644001200000;BDLL3.SA;11.3;12.79;11.3;12.0;12.0;6400;;;54.9;;stocks;;;;
1644249600000;BDLL3.SA;12.0;12.0;12.0;12.0;12.0;100;;;54.9;;stocks;;;;
1644325200000;BDLL3.SA;12.11;12.11;12.1;12.1;12.1;1000;;;56.01;;stocks;;;;
1644332400000;BDLL3.SA;11.93;11.93;11.93;11.93;11.93;1200;;;53.61;;stocks;;;;
1644339600000;BDLL3.SA;11.82;11.82;11.82;11.82;11.82;100;;;52.05;;stocks;;;;
1644498000000;BDLL3.SA;11.21;11.21;11.21;11.21;11.21;0;;;44.37;;stocks;;;;
1644854400000;BDLL3.SA;10.7;10.7;10.7;10.7;10.7;0;;;39.17;;stocks;;;;
1644858000000;BDLL3.SA;10.7;10.7;10.7;10.7;10.7;100;;;39.17;;stocks;;;;
1644861600000;BDLL3.SA;11.49;11.49;11.49;11.49;11.49;200;;;49.75;;stocks;;;;
1645538400000;BDLL3.SA;10.7;10.7;10.7;10.7;10.7;0;;;41.9;;stocks;;;;
1647025200000;BDLL3.SA;10.5;10.5;10.5;10.5;10.5;100;;;40.17;;stocks;;;;
1648130400000;BDLL3.SA;10.71;10.71;10.71;10.71;10.71;200;;;42.84;;stocks;;;;
1648148400000;BDLL3.SA;11.0;11.0;11.0;11.0;11.0;100;;;46.39;;stocks;;;;
1648749600000;BDLL3.SA;10.5;11.0;10.5;11.0;11.0;400;;;46.39;;stocks;;;;
1648821600000;BDLL3.SA;11.5;11.5;11.5;11.5;11.5;0;;;52.32;;stocks;;;;
1648825200000;BDLL3.SA;11.47;11.47;11.0;11.0;11.0;1600;;;46.75;;stocks;;;;
1648828800000;BDLL3.SA;10.5;10.55;10.5;10.51;10.51;2900;;;42.03;;stocks;;;;
1648832400000;BDLL3.SA;10.64;10.64;10.64;10.64;10.64;100;;;43.66;;stocks;;;;
1649091600000;BDLL3.SA;10.51;10.7;10.51;10.7;10.7;100;;;44.43;;stocks;;;;
1649181600000;BDLL3.SA;10.7;10.7;10.7;10.7;10.7;200;;;44.43;;stocks;;;;
1649426400000;BDLL3.SA;10.5;10.5;10.5;10.5;10.5;0;;;42.19;;stocks;;;;
1649433600000;BDLL3.SA;10.7;10.7;10.7;10.7;10.7;300;;;45.17;;stocks;;;;
1649862000000;BDLL3.SA;10.5;10.5;10.5;10.5;10.5;0;;;42.79;;stocks;;;;
1649876400000;BDLL3.SA;11.0;11.0;11.0;11.0;11.0;100;;;49.89;;stocks;;;;
1649955600000;BDLL3.SA;11.35;11.5;11.35;11.5;11.5;1400;;;55.79;;stocks;;;;
1649959200000;BDLL3.SA;11.45;11.45;11.45;11.45;11.45;200;;;55.09;;stocks;;;;
1650474000000;BDLL3.SA;11.0;11.0;11.0;11.0;11.0;0;;;49.13;;stocks;;;;
