open_time;ticker;open;high;low;close;adj_close;volume;ema_200p;ema_200p_diff;rsi;s_open_time;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
1638882000000;AHEB3.SA;27.0;27.0;27.0;27.0;27.0;100;;;;;stocks;;;;
1638986400000;AHEB3.SA;27.0;27.0;27.0;27.0;27.0;0;;;;;stocks;;;;
1639144800000;AHEB3.SA;27.0;27.0;27.0;27.0;27.0;100;;;;;stocks;;;;
1639494000000;AHEB3.SA;27.0;27.0;27.0;27.0;27.0;100;;;;;stocks;;;;
1639591200000;AHEB3.SA;29.0;29.0;27.5;27.5;27.5;200;;;;;stocks;;;;
1639594800000;AHEB3.SA;29.0;29.2;27.1;29.1;29.1;1000;;;;;stocks;;;;
1639666800000;AHEB3.SA;29.99;29.99;29.99;29.99;29.99;100;;;;;stocks;;;;
1639670400000;AHEB3.SA;29.99;30.0;29.99;30.0;30.0;200;;;;;stocks;;;;
1639677600000;AHEB3.SA;27.5;27.5;27.5;27.5;27.5;100;;;;;stocks;;;;
1639681200000;AHEB3.SA;27.5;27.5;27.5;27.5;27.5;0;;;;;stocks;;;;
1640005200000;AHEB3.SA;27.5;27.5;27.5;27.5;27.5;300;;;;;stocks;;;;
1640282400000;AHEB3.SA;24.85;24.85;24.85;24.85;24.85;0;;;;;stocks;;;;
1640286000000;AHEB3.SA;27.5;27.5;27.5;27.5;27.5;100;;;;;stocks;;;;
1640628000000;AHEB3.SA;27.5;27.5;27.5;27.5;27.5;0;;;;;stocks;;;;
1640782800000;AHEB3.SA;27.5;27.5;27.5;27.5;27.5;0;;;52.31;;stocks;;;;
1640790000000;AHEB3.SA;27.5;27.5;27.5;27.5;27.5;100;;;52.31;;stocks;;;;
1640890800000;AHEB3.SA;27.5;27.5;27.5;27.5;27.5;0;;;52.31;;stocks;;;;
1641229200000;AHEB3.SA;27.5;27.5;27.5;27.5;27.5;100;;;52.31;;stocks;;;;
1641409200000;AHEB3.SA;27.5;27.5;27.5;27.5;27.5;0;;;52.31;;stocks;;;;
1662404400000;AHEB3.SA;29.99;29.99;29.99;29.99;29.99;200;;;64.25;;stocks;;;;
1664218800000;AHEB3.SA;20.99;20.99;20.99;20.99;20.99;0;;;32.54;;stocks;;;;
1664391600000;AHEB3.SA;17.0;17.0;17.0;17.0;17.0;0;;;26.34;;stocks;;;;
1665075600000;AHEB3.SA;20.0;20.0;17.0;20.0;20.0;100;;;36.19;;stocks;;;;
1665410400000;AHEB3.SA;20.0;20.0;20.0;20.0;20.0;100;;;36.19;;stocks;;;;
1666033200000;AHEB3.SA;20.0;20.0;20.0;20.0;20.0;0;;;36.19;;stocks;;;;
1669302000000;AHEB3.SA;20.0;20.0;20.0;20.0;20.0;0;;;36.19;;stocks;;;;
1670353200000;AHEB3.SA;20.0;20.0;20.0;20.0;20.0;0;;;36.19;;stocks;;;;
1670425200000;AHEB3.SA;20.0;20.0;20.0;20.0;20.0;100;;;36.19;;stocks;;;;
1670428800000;AHEB3.SA;20.0;20.0;20.0;20.0;20.0;100;;;36.19;;stocks;;;;
1670432400000;AHEB3.SA;20.0;20.0;20.0;20.0;20.0;100;;;36.19;;stocks;;;;
1670436000000;AHEB3.SA;20.0;20.0;20.0;20.0;20.0;400;;;36.19;;stocks;;;;
1671116400000;AHEB3.SA;20.0;20.0;20.0;20.0;20.0;0;;;36.19;;stocks;;;;
1671202800000;AHEB3.SA;17.5;19.99;17.5;19.99;19.99;3000;;;36.16;;stocks;;;;
1671552000000;AHEB3.SA;20.0;20.0;20.0;20.0;20.0;0;;;36.22;;stocks;;;;
1671555600000;AHEB3.SA;20.0;20.0;20.0;20.0;20.0;500;;;36.22;;stocks;;;;
1680624000000;AHEB3.SA;20.0;20.0;20.0;20.0;20.0;0;;;36.22;;stocks;;;;
1683046800000;AHEB3.SA;20.0;20.0;20.0;20.0;20.0;0;;;36.22;;stocks;;;;
1684350000000;AHEB3.SA;20.0;20.0;20.0;20.0;20.0;100;;;36.22;;stocks;;;;
1684436400000;AHEB3.SA;22.1;22.1;22.1;22.1;22.1;0;;;51.16;;stocks;;;;
1685365200000;AHEB3.SA;22.1;22.1;22.1;22.1;22.1;0;;;51.16;;stocks;;;;
1686848400000;AHEB3.SA;22.1;22.1;22.1;22.1;22.1;100;;;51.16;;stocks;;;;
1688662800000;AHEB3.SA;22.09;22.09;22.09;22.09;22.09;0;;;51.09;;stocks;;;;
1693231200000;AHEB3.SA;18.95;18.95;18.95;18.95;18.95;100;;;34.74;;stocks;;;;
1695744000000;AHEB3.SA;18.95;18.95;18.95;18.95;18.95;100;;;34.74;;stocks;;;;
1696521600000;AHEB3.SA;18.95;18.95;18.95;18.95;18.95;100;;;34.74;;stocks;;;;
1700154000000;AHEB3.SA;16.0;16.0;16.0;16.0;16.0;0;;;25.26;2023-11-16 14:00:00-03:00;stocks;;;;
