open_time;ticker;open;high;low;close;adj_close;volume;ema_200p;ema_200p_diff;s_open_time;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
1694804400000;LPLP11.SA;508.68;508.68;508.68;508.68;508.68;0;;;2023-09-15 16:00:00-03:00;fii;;;;
