open_time;ticker;open;high;low;close;adj_close;volume;ema_200p;ema_200p_diff;rsi;s_open_time;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
1638979200000;DOHL3.SA;20.0;20.0;20.0;20.0;20.0;100;;;;;stocks;;;;
1644508800000;DOHL3.SA;19.0;19.0;19.0;19.0;19.0;0;;;;;stocks;;;;
1644606000000;DOHL3.SA;19.0;19.0;19.0;19.0;19.0;0;;;;;stocks;;;;
1644940800000;DOHL3.SA;19.0;19.0;19.0;19.0;19.0;0;;;;;stocks;;;;
1645016400000;DOHL3.SA;19.01;19.01;19.01;19.01;19.01;0;;;;;stocks;;;;
1645027200000;DOHL3.SA;19.0;19.0;19.0;19.0;19.0;100;;;;;stocks;;;;
1646247600000;DOHL3.SA;19.0;19.0;19.0;19.0;19.0;0;;;;;stocks;;;;
1646312400000;DOHL3.SA;19.0;19.0;19.0;19.0;19.0;0;;;;;stocks;;;;
1662480000000;DOHL3.SA;19.11;19.11;19.11;19.11;19.11;200;;;;;stocks;;;;
1662487200000;DOHL3.SA;18.79;18.79;18.79;18.79;18.79;300;;;;;stocks;;;;
1662490800000;DOHL3.SA;18.79;19.0;18.79;18.79;18.79;0;;;;;stocks;;;;
1663948800000;DOHL3.SA;15.49;15.49;15.3;15.3;15.3;200;;;;;stocks;;;;
1663956000000;DOHL3.SA;15.28;15.28;15.28;15.28;15.28;100;;;;;stocks;;;;
1664290800000;DOHL3.SA;15.28;15.28;15.28;15.28;15.28;100;;;;;stocks;;;;
1664377200000;DOHL3.SA;15.28;15.28;15.28;15.28;15.28;0;;;2.42;;stocks;;;;
1664467200000;DOHL3.SA;15.0;15.0;15.0;15.0;15.0;100;;;2.28;;stocks;;;;
1664478000000;DOHL3.SA;12.0;12.0;12.0;12.0;12.0;300;;;1.37;;stocks;;;;
1664820000000;DOHL3.SA;12.0;12.0;12.0;12.0;12.0;0;;;1.37;;stocks;;;;
1664823600000;DOHL3.SA;11.86;11.86;11.86;11.86;11.86;0;;;1.34;;stocks;;;;
1664906400000;DOHL3.SA;11.86;11.86;11.86;11.86;11.86;200;;;1.34;;stocks;;;;
1665428400000;DOHL3.SA;11.0;11.0;11.0;11.0;11.0;0;;;1.17;;stocks;;;;
1665680400000;DOHL3.SA;11.0;11.0;11.0;11.0;11.0;0;;;1.17;;stocks;;;;
1666616400000;DOHL3.SA;11.0;11.0;11.0;11.0;11.0;200;;;1.17;;stocks;;;;
1666702800000;DOHL3.SA;10.0;10.0;10.0;10.0;10.0;0;;;0.98;;stocks;;;;
1667570400000;DOHL3.SA;10.0;10.0;10.0;10.0;10.0;0;;;0.98;;stocks;;;;
1684436400000;DOHL3.SA;10.0;10.0;10.0;10.0;10.0;0;;;0.98;;stocks;;;;
1691506800000;DOHL3.SA;10.0;10.0;10.0;10.0;10.0;100;;;0.98;;stocks;;;;
1691776800000;DOHL3.SA;10.0;10.0;10.0;10.0;10.0;0;;;0.98;;stocks;;;;
1692990000000;DOHL3.SA;9.88;9.88;9.88;9.88;9.88;0;;;0.96;;stocks;;;;
1693850400000;DOHL3.SA;8.21;8.21;8.21;8.21;8.21;200;;;0.68;;stocks;;;;
1693922400000;DOHL3.SA;8.01;8.01;8.01;8.01;8.01;100;;;0.66;;stocks;;;;
1694019600000;DOHL3.SA;8.2;8.2;8.2;8.2;8.2;0;;;4.17;;stocks;;;;
1694023200000;DOHL3.SA;8.2;8.2;8.2;8.2;8.2;100;;;4.17;;stocks;;;;
1695214800000;DOHL3.SA;7.5;7.5;7.5;7.5;7.5;0;;;3.62;;stocks;;;;
1695225600000;DOHL3.SA;7.5;7.5;7.5;7.5;7.5;100;;;3.62;;stocks;;;;
1695830400000;DOHL3.SA;7.5;7.5;7.5;7.5;7.5;0;;;3.62;;stocks;;;;
1696341600000;DOHL3.SA;7.0;7.0;7.0;7.0;7.0;100;;;3.24;;stocks;;;;
1698069600000;DOHL3.SA;7.85;7.85;7.85;7.85;7.85;400;;;18.81;;stocks;;;;
1698076800000;DOHL3.SA;7.42;7.42;7.42;7.42;7.42;100;;;17.29;;stocks;;;;
1698238800000;DOHL3.SA;7.0;7.0;7.0;7.0;7.0;100;;;15.94;;stocks;;;;
1698843600000;DOHL3.SA;7.0;7.0;7.0;7.0;7.0;200;;;15.94;;stocks;;;;
1699988400000;DOHL3.SA;7.0;7.0;7.0;7.0;7.0;0;;;15.94;;stocks;;;;
1701090000000;DOHL3.SA;6.9;6.9;6.65;6.65;6.65;0;;;14.74;2023-11-27 10:00:00-03:00;stocks;;;;
