open_time;ticker;open;high;low;close;adj_close;volume;ema_200p;ema_200p_diff;s_open_time;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
1695056400000;BIPD11.SA;1000.0;1000.0;1000.0;1000.0;1000.0;0;;;2023-09-18 14:00:00-03:00;fii;;;;
