open_time;ticker;open;high;low;close;adj_close;volume;ema_200p;ema_200p_diff;s_open_time;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
1695236400000;LLAO11.SA;73.5;77.37;73.5;77.37;77.37;1498;;;;fii;;;;
1695319200000;LLAO11.SA;73.5;77.37;73.5;77.37;77.37;13500;;;2023-09-21 15:00:00-03:00;fii;;;;
