open_time;ticker;open;high;low;close;adj_close;volume;ema_200p;ema_200p_diff;s_open_time;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
1701284400000;FISC11.SA;158.22;158.22;125.9;125.9;125.9;1;;;;fii;;;;
1701349200000;FISC11.SA;101.18;101.18;101.18;101.18;101.18;0;;;2023-11-30 10:00:00-03:00;fii;;;;
1701352800000;FISC11.SA;102.44;102.44;83.0;83.01;83.01;41;;;2023-11-30 11:00:00-03:00;fii;;;;
1701360000000;FISC11.SA;83.0;83.0;83.0;83.0;83.0;61;;;2023-11-30 13:00:00-03:00;fii;;;;
1701363600000;FISC11.SA;83.0;83.0;83.0;83.0;83.0;10;;;2023-11-30 14:00:00-03:00;fii;;;;
1701367200000;FISC11.SA;83.0;83.0;83.0;83.0;83.0;11;;;2023-11-30 15:00:00-03:00;fii;;;;
1701370800000;FISC11.SA;83.0;83.0;83.0;83.0;83.0;31;;;2023-11-30 16:00:00-03:00;fii;;;;
