open_time;ticker;open;high;low;close;adj_close;volume;ema_200p;ema_200p_diff;rsi;s_open_time;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
1690383600000;JCCJ11.SA;105.0;105.0;105.0;105.0;105.0;0;;;;;fii;;;;
1690394400000;JCCJ11.SA;105.0;105.0;105.0;105.0;105.0;125;;;;;fii;;;;
1690563600000;JCCJ11.SA;107.0;107.0;107.0;107.0;107.0;0;;;;;fii;;;;
1690812000000;JCCJ11.SA;107.0;107.5;107.0;107.5;107.5;1550;;;;;fii;;;;
1690894800000;JCCJ11.SA;107.5;107.5;107.5;107.5;107.5;0;;;;;fii;;;;
1691154000000;JCCJ11.SA;107.5;107.5;107.5;107.5;107.5;0;;;;;fii;;;;
1691172000000;JCCJ11.SA;107.5;107.5;107.5;107.5;107.5;500;;;;;fii;;;;
1691780400000;JCCJ11.SA;107.5;107.5;107.5;107.5;107.5;0;;;;;fii;;;;
1692032400000;JCCJ11.SA;107.5;107.5;107.5;107.5;107.5;500;;;;;fii;;;;
1692118800000;JCCJ11.SA;107.5;108.5;107.5;108.5;108.5;0;;;;;fii;;;;
1692190800000;JCCJ11.SA;107.5;107.5;107.5;107.5;107.5;400;;;;;fii;;;;
1692201600000;JCCJ11.SA;107.5;107.5;107.5;107.5;107.5;50;;;;;fii;;;;
1692208800000;JCCJ11.SA;107.5;107.5;107.5;107.5;107.5;10;;;;;fii;;;;
1692295200000;JCCJ11.SA;107.5;107.5;107.5;107.5;107.5;0;;;;;fii;;;;
1692630000000;JCCJ11.SA;107.5;107.5;107.5;107.5;107.5;0;;;77.78;;fii;;;;
1692795600000;JCCJ11.SA;108.5;109.0;108.5;108.5;108.5;1800;;;82.07;;fii;;;;
1692885600000;JCCJ11.SA;106.0;106.0;106.0;106.0;106.0;400;;;54.0;;fii;;;;
1692889200000;JCCJ11.SA;106.0;106.0;106.0;106.0;106.0;3145;;;54.0;;fii;;;;
1692892800000;JCCJ11.SA;106.0;106.0;106.0;106.0;106.0;2505;;;54.0;;fii;;;;
1692896400000;JCCJ11.SA;106.0;106.0;106.0;106.0;106.0;2530;;;54.0;;fii;;;;
1692900000000;JCCJ11.SA;106.0;106.0;106.0;106.0;106.0;5495;;;54.0;;fii;;;;
1692903600000;JCCJ11.SA;106.01;106.01;106.01;106.01;106.01;86025;;;54.09;;fii;;;;
1692968400000;JCCJ11.SA;109.0;110.0;109.0;110.0;110.0;0;;;75.18;;fii;;;;
1692972000000;JCCJ11.SA;110.0;110.0;109.5;109.5;109.5;2178;;;70.79;;fii;;;;
1692975600000;JCCJ11.SA;109.0;109.0;109.0;109.0;109.0;22;;;66.6;;fii;;;;
1693328400000;JCCJ11.SA;110.0;110.0;110.0;110.0;110.0;0;;;70.38;;fii;;;;
1693332000000;JCCJ11.SA;107.0;107.0;107.0;107.0;107.0;976;;;51.56;;fii;;;;
1693335600000;JCCJ11.SA;108.0;108.0;108.0;108.0;108.0;1000;;;55.8;;fii;;;;
1693400400000;JCCJ11.SA;107.01;107.01;107.01;107.01;107.01;0;;;51.03;;fii;;;;
1693940400000;JCCJ11.SA;107.01;107.01;107.01;107.01;107.01;0;;;51.03;;fii;;;;
1694005200000;JCCJ11.SA;110.0;110.0;110.0;110.0;110.0;0;;;62.31;;fii;;;;
1694016000000;JCCJ11.SA;110.0;110.0;110.0;110.0;110.0;7;;;62.31;;fii;;;;
1694440800000;JCCJ11.SA;109.0;109.0;109.0;109.0;109.0;0;;;57.2;;fii;;;;
