open_time;ticker;open;high;low;close;adj_close;volume;ema_200p;ema_200p_diff;rsi;s_open_time;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
1698325200000;KNUQ11.SA;102.0;102.75;102.0;102.75;102.75;1930;;;;;fii;;;;
1698328800000;KNUQ11.SA;102.75;102.75;101.5;101.51;101.51;3556;;;;;fii;;;;
1698332400000;KNUQ11.SA;102.01;102.51;101.99;101.99;101.99;1878;;;;;fii;;;;
1698336000000;KNUQ11.SA;102.0;102.0;101.6;101.61;101.61;623;;;;;fii;;;;
1698339600000;KNUQ11.SA;101.99;102.0;101.99;102.0;102.0;0;;;;;fii;;;;
1698411600000;KNUQ11.SA;102.51;102.51;101.66;101.7;101.7;198;;;;;fii;;;;
1698415200000;KNUQ11.SA;101.74;102.55;101.7;102.05;102.05;3839;;;;;fii;;;;
1698418800000;KNUQ11.SA;102.05;102.55;102.05;102.54;102.54;601;;;;;fii;;;;
1698422400000;KNUQ11.SA;102.54;102.55;102.49;102.54;102.54;1273;;;;;fii;;;;
1698426000000;KNUQ11.SA;102.54;102.55;102.54;102.55;102.55;747;;;;;fii;;;;
1698429600000;KNUQ11.SA;102.55;102.55;102.53;102.54;102.54;1209;;;;;fii;;;;
1698433200000;KNUQ11.SA;102.54;102.54;102.4;102.45;102.45;578;;;;;fii;;;;
1698670800000;KNUQ11.SA;102.48;102.55;102.4;102.55;102.55;1041;;;;;fii;;;;
1698674400000;KNUQ11.SA;102.55;102.55;101.7;102.01;102.01;2046;;;;;fii;;;;
1698678000000;KNUQ11.SA;102.0;102.55;102.0;102.55;102.55;2054;;;47.97;;fii;;;;
1698681600000;KNUQ11.SA;102.53;102.53;102.53;102.53;102.53;2;;;47.76;;fii;;;;
1698685200000;KNUQ11.SA;102.5;102.55;102.5;102.55;102.55;370;;;48.0;;fii;;;;
1698688800000;KNUQ11.SA;102.54;102.55;102.54;102.55;102.55;28;;;48.0;;fii;;;;
1698692400000;KNUQ11.SA;102.52;102.55;102.52;102.55;102.55;0;;;48.0;;fii;;;;
1698757200000;KNUQ11.SA;102.55;102.55;102.55;102.55;102.55;2;;;48.0;;fii;;;;
1698760800000;KNUQ11.SA;102.55;102.65;102.55;102.64;102.64;765;;;49.43;;fii;;;;
1698764400000;KNUQ11.SA;102.64;102.65;102.64;102.65;102.65;545;;;49.6;;fii;;;;
1698768000000;KNUQ11.SA;102.64;102.65;102.63;102.64;102.64;971;;;49.42;;fii;;;;
1698771600000;KNUQ11.SA;102.64;102.64;102.61;102.62;102.62;2145;;;49.05;;fii;;;;
1698775200000;KNUQ11.SA;102.63;102.65;102.63;102.65;102.65;145;;;49.66;;fii;;;;
1698778800000;KNUQ11.SA;102.69;102.69;102.67;102.67;102.67;0;;;50.09;;fii;;;;
1698843600000;KNUQ11.SA;101.9;101.9;101.9;101.9;101.9;1;;;36.99;;fii;;;;
1698847200000;KNUQ11.SA;102.39;102.39;102.0;102.0;102.0;505;;;39.21;;fii;;;;
1698850800000;KNUQ11.SA;102.0;102.39;102.0;102.39;102.39;2929;;;47.06;;fii;;;;
1698854400000;KNUQ11.SA;102.39;102.39;101.91;101.91;101.91;3;;;40.18;;fii;;;;
1698858000000;KNUQ11.SA;102.39;102.4;102.39;102.39;102.39;578;;;48.32;;fii;;;;
1698861600000;KNUQ11.SA;102.01;102.01;101.9;101.9;101.9;734;;;42.03;;fii;;;;
1698865200000;KNUQ11.SA;102.0;102.0;101.61;101.61;101.61;1116;;;38.82;;fii;;;;
1699016400000;KNUQ11.SA;102.37;102.37;102.37;102.37;102.37;211;;;49.69;;fii;;;;
1699020000000;KNUQ11.SA;101.86;101.87;101.86;101.87;101.87;127;;;44.13;;fii;;;;
1699023600000;KNUQ11.SA;102.29;102.3;102.0;102.0;102.0;1981;;;45.83;;fii;;;;
1699027200000;KNUQ11.SA;102.0;102.01;102.0;102.0;102.0;752;;;45.83;;fii;;;;
1699030800000;KNUQ11.SA;102.0;102.0;102.0;102.0;102.0;259;;;45.83;;fii;;;;
1699034400000;KNUQ11.SA;102.0;102.01;102.0;102.01;102.01;1388;;;45.98;;fii;;;;
