s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi
2023-06-16;1686873600000;PNCR11.SA;100.0;100.0;100.0;100.0;90.55;1000;fii;;;;;
2023-06-19;1687132800000;PNCR11.SA;100.0;100.0;100.0;100.0;90.55;0;fii;;;;;
2023-06-20;1687219200000;PNCR11.SA;100.0;100.0;100.0;100.0;90.55;0;fii;;;;;
2023-06-21;1687305600000;PNCR11.SA;100.0;100.0;100.0;100.0;90.55;0;fii;;;;;
2023-06-22;1687392000000;PNCR11.SA;100.0;100.0;100.0;100.0;90.55;0;fii;;;;;
2023-06-23;1687478400000;PNCR11.SA;100.0;100.0;100.0;100.0;90.55;0;fii;;;;;
2023-06-26;1687737600000;PNCR11.SA;100.0;100.0;100.0;100.0;90.55;0;fii;;;;;
2023-06-27;1687824000000;PNCR11.SA;100.0;100.0;100.0;100.0;90.55;0;fii;;;;;
2023-06-28;1687910400000;PNCR11.SA;100.0;100.0;100.0;100.0;90.55;0;fii;;;;;
2023-06-29;1687996800000;PNCR11.SA;100.0;100.0;100.0;100.0;90.55;0;fii;;;;;
2023-06-30;1688083200000;PNCR11.SA;100.0;100.0;100.0;100.0;90.55;0;fii;;;;;
2023-07-03;1688342400000;PNCR11.SA;100.0;100.0;100.0;100.0;91.39;0;fii;;;;;
2023-07-04;1688428800000;PNCR11.SA;100.0;100.0;100.0;100.0;91.39;0;fii;;;;;
2023-07-05;1688515200000;PNCR11.SA;100.0;100.0;100.0;100.0;91.39;43500;fii;;;;;
2023-07-06;1688601600000;PNCR11.SA;100.0;100.0;100.0;100.0;91.39;0;fii;;;;;100.0
2023-07-07;1688688000000;PNCR11.SA;100.0;100.0;100.0;100.0;91.39;3500;fii;;;;;100.0
2023-07-10;1688947200000;PNCR11.SA;100.0;100.0;100.0;100.0;91.39;0;fii;;;;;100.0
2023-07-11;1689033600000;PNCR11.SA;100.0;100.0;100.0;100.0;91.39;0;fii;;;;;100.0
2023-07-12;1689120000000;PNCR11.SA;100.0;100.0;100.0;100.0;91.39;0;fii;;;;;100.0
2023-07-13;1689206400000;PNCR11.SA;100.0;100.0;100.0;100.0;91.39;0;fii;;;;;100.0
2023-07-14;1689292800000;PNCR11.SA;100.0;100.0;100.0;100.0;91.39;0;fii;;;;;100.0
2023-07-17;1689552000000;PNCR11.SA;100.0;100.0;100.0;100.0;91.39;0;fii;;;;;100.0
2023-07-18;1689638400000;PNCR11.SA;100.0;100.0;100.0;100.0;91.39;0;fii;;;;;100.0
2023-07-19;1689724800000;PNCR11.SA;100.0;100.0;100.0;100.0;91.39;1000;fii;;;;;100.0
2023-07-20;1689811200000;PNCR11.SA;100.0;100.0;100.0;100.0;91.39;0;fii;;;;;100.0
2023-07-21;1689897600000;PNCR11.SA;100.0;100.0;100.0;100.0;91.39;0;fii;;;;;100.0
2023-07-24;1690156800000;PNCR11.SA;100.0;100.0;100.0;100.0;91.39;0;fii;;;;;100.0
2023-07-25;1690243200000;PNCR11.SA;100.0;100.0;100.0;100.0;91.39;0;fii;;;;;100.0
2023-07-26;1690329600000;PNCR11.SA;100.0;100.0;100.0;100.0;91.39;0;fii;;;;;100.0
2023-07-27;1690416000000;PNCR11.SA;100.0;100.0;100.0;100.0;91.39;0;fii;;;;;100.0
2023-07-28;1690502400000;PNCR11.SA;100.0;100.0;100.0;100.0;91.39;0;fii;;;;;100.0
2023-07-31;1690761600000;PNCR11.SA;100.0;100.0;100.0;100.0;91.39;0;fii;;;;;100.0
2023-08-01;1690848000000;PNCR11.SA;100.0;100.0;100.0;100.0;92.62;0;fii;;;;;100.0
2023-08-02;1690934400000;PNCR11.SA;100.0;100.0;100.0;100.0;92.62;0;fii;;;;;100.0
2023-08-03;1691020800000;PNCR11.SA;100.0;100.0;100.0;100.0;92.62;0;fii;;;;;100.0
2023-08-04;1691107200000;PNCR11.SA;100.0;100.0;100.0;100.0;92.62;0;fii;;;;;100.0
2023-08-07;1691366400000;PNCR11.SA;100.0;100.0;100.0;100.0;92.62;0;fii;;;;;100.0
2023-08-08;1691452800000;PNCR11.SA;100.0;100.0;100.0;100.0;92.62;0;fii;;;;;100.0
2023-08-09;1691539200000;PNCR11.SA;100.0;100.0;100.0;100.0;92.62;0;fii;;;;;100.0
2023-08-10;1691625600000;PNCR11.SA;100.0;100.0;100.0;100.0;92.62;0;fii;;;;;100.0
2023-08-11;1691712000000;PNCR11.SA;100.0;100.0;100.0;100.0;92.62;0;fii;;;;;100.0
2023-08-14;1691971200000;PNCR11.SA;100.0;100.0;100.0;100.0;92.62;0;fii;;;;;100.0
