s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;ticker_type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi;previsao
2010-08-24;1282608000000;ENGI11.SA;8.28;8.37;8.24;8.37;4.75;5555;stock;4.8;-1.07;8.47;-1.17;63.18;ESTAVEL
2010-08-25;1282694400000;ENGI11.SA;8.42;8.55;8.42;8.55;4.85;17666;stock;4.8;1.0;8.47;0.94;68.45;ESTAVEL
2010-08-26;1282780800000;ENGI11.SA;8.64;8.73;8.55;8.73;4.95;1222;stock;4.8;3.04;8.47;3.03;72.66;ESTAVEL
2010-08-27;1282867200000;ENGI11.SA;8.82;8.87;8.78;8.78;4.98;43665;stock;4.81;3.62;8.48;3.58;73.79;ESTAVEL
2010-08-30;1283126400000;ENGI11.SA;8.91;9.0;8.73;8.82;5.0;34332;stock;4.81;3.99;8.48;4.0;74.54;ESTAVEL
2010-08-31;1283212800000;ENGI11.SA;8.91;9.0;8.91;9.0;5.1;118997;stock;4.81;6.0;8.49;6.05;77.96;ESTAVEL
2010-09-01;1283299200000;ENGI11.SA;9.08;9.14;9.0;9.06;5.14;71442;stock;4.82;6.75;8.49;6.68;79.17;ESTAVEL
2010-09-02;1283385600000;ENGI11.SA;9.14;9.14;9.09;9.09;5.15;521655;stock;4.82;6.87;8.5;6.94;79.47;ESTAVEL
2010-09-03;1283472000000;ENGI11.SA;9.13;9.14;9.11;9.11;5.17;95442;stock;4.82;7.2;8.51;7.09;80.09;ESTAVEL
2010-09-06;1283731200000;ENGI11.SA;9.11;9.14;9.11;9.14;5.18;191218;stock;4.83;7.31;8.51;7.35;80.41;ESTAVEL
2010-09-08;1283904000000;ENGI11.SA;9.14;9.14;9.07;9.09;5.15;385769;stock;4.83;6.61;8.52;6.68;76.45;ESTAVEL
2010-09-09;1283990400000;ENGI11.SA;9.1;9.14;9.07;9.09;5.15;343881;stock;4.83;6.53;8.53;6.6;76.45;ESTAVEL
2010-09-10;1284076800000;ENGI11.SA;9.05;9.1;9.0;9.0;5.1;68887;stock;4.84;5.43;8.53;5.48;69.79;ESTAVEL
2010-09-13;1284336000000;ENGI11.SA;9.09;9.09;9.0;9.0;5.1;13333;stock;4.84;5.37;8.54;5.42;69.79;ESTAVEL
2010-09-14;1284422400000;ENGI11.SA;9.0;9.0;8.91;9.0;5.1;12333;stock;4.84;5.3;8.54;5.35;69.79;ESTAVEL
2010-09-15;1284508800000;ENGI11.SA;9.09;9.14;9.0;9.0;5.1;143774;stock;4.85;5.24;8.55;5.29;69.79;ESTAVEL
2010-09-16;1284595200000;ENGI11.SA;9.14;9.14;9.0;9.14;5.18;161329;stock;4.85;6.81;8.55;6.84;74.56;ESTAVEL
2010-09-17;1284681600000;ENGI11.SA;9.14;9.14;9.12;9.14;5.18;115441;stock;4.85;6.73;8.56;6.76;74.56;ESTAVEL
2010-09-20;1284940800000;ENGI11.SA;8.88;8.88;8.8;8.8;5.13;126663;stock;4.86;5.63;8.56;2.76;66.91;ESTAVEL
2010-09-21;1285027200000;ENGI11.SA;8.88;8.88;8.8;8.88;5.18;16555;stock;4.86;6.58;8.57;3.65;70.2;ESTAVEL
2010-09-22;1285113600000;ENGI11.SA;8.88;8.88;8.88;8.88;5.18;0;stock;4.86;6.5;8.57;3.61;70.2;ESTAVEL
2010-09-23;1285200000000;ENGI11.SA;8.88;9.0;8.88;8.91;5.2;28221;stock;4.87;6.83;8.57;3.91;71.52;ESTAVEL
2010-09-24;1285286400000;ENGI11.SA;8.96;9.0;8.87;8.87;5.18;17777;stock;4.87;6.34;8.58;3.4;68.27;ESTAVEL
2010-09-27;1285545600000;ENGI11.SA;8.91;8.96;8.91;8.96;5.22;222;stock;4.87;7.08;8.58;4.4;71.1;ESTAVEL
2010-09-28;1285632000000;ENGI11.SA;9.0;9.0;9.0;9.0;5.25;16666;stock;4.88;7.6;8.59;4.81;73.03;ESTAVEL
2010-09-29;1285718400000;ENGI11.SA;9.09;9.09;9.09;9.09;5.3;6777;stock;4.88;8.52;8.59;5.79;75.93;ESTAVEL
2010-09-30;1285804800000;ENGI11.SA;9.14;9.14;9.14;9.14;5.33;3333;stock;4.89;9.02;8.6;6.3;77.49;ESTAVEL
2010-10-01;1285891200000;ENGI11.SA;9.09;9.14;9.09;9.14;5.33;9999;stock;4.89;8.92;8.6;6.22;77.49;ESTAVEL
2010-10-04;1286150400000;ENGI11.SA;9.14;9.15;9.09;9.11;5.31;28888;stock;4.9;8.4;8.61;5.8;73.79;ESTAVEL
2010-10-05;1286236800000;ENGI11.SA;9.18;9.27;9.18;9.27;5.41;14666;stock;4.9;10.32;8.62;7.57;79.16;ESTAVEL
2010-10-06;1286323200000;ENGI11.SA;9.32;9.32;9.32;9.32;5.43;5555;stock;4.91;10.6;8.63;8.05;80.04;ESTAVEL
2010-10-07;1286409600000;ENGI11.SA;9.32;9.41;9.23;9.27;5.41;39999;stock;4.92;10.06;8.63;7.39;76.55;ESTAVEL
2010-10-08;1286496000000;ENGI11.SA;9.23;9.23;9.23;9.23;5.38;17777;stock;4.92;9.34;8.64;6.84;71.53;ESTAVEL
2010-10-11;1286755200000;ENGI11.SA;9.27;9.32;9.18;9.18;5.35;16666;stock;4.93;8.63;8.64;6.19;66.8;ESTAVEL
2010-10-13;1286928000000;ENGI11.SA;9.36;9.41;9.29;9.29;5.42;13333;stock;4.93;9.93;8.65;7.37;71.53;ESTAVEL
2010-10-14;1287014400000;ENGI11.SA;9.41;9.5;9.41;9.5;5.54;6666;stock;4.94;12.21;8.66;9.68;77.45;ESTAVEL
2010-10-15;1287100800000;ENGI11.SA;9.5;9.5;9.5;9.5;5.54;0;stock;4.94;12.06;8.67;9.57;77.45;ESTAVEL
2010-10-18;1287360000000;ENGI11.SA;9.41;9.41;9.0;9.0;5.25;42999;stock;4.95;6.12;8.67;3.76;48.92;ESTAVEL
2010-10-19;1287446400000;ENGI11.SA;9.32;9.32;9.27;9.27;5.41;2222;stock;4.95;9.24;8.68;6.79;58.09;ESTAVEL
2010-10-20;1287532800000;ENGI11.SA;9.36;9.36;9.36;9.36;5.46;1111;stock;4.96;10.13;8.69;7.73;60.48;ESTAVEL
2010-10-21;1287619200000;ENGI11.SA;9.0;9.18;9.0;9.18;5.35;10444;stock;4.96;7.81;8.69;5.6;53.29;ESTAVEL
2010-10-22;1287705600000;ENGI11.SA;9.18;9.18;9.18;9.18;5.35;5555;stock;4.97;7.72;8.7;5.53;53.29;ESTAVEL
2010-10-25;1287964800000;ENGI11.SA;9.18;9.18;9.18;9.18;5.35;6666;stock;4.97;7.63;8.7;5.47;53.29;ESTAVEL
2010-10-26;1288051200000;ENGI11.SA;9.18;9.18;9.18;9.18;5.35;3333;stock;4.97;7.54;8.71;5.4;53.29;ESTAVEL
2010-10-27;1288137600000;ENGI11.SA;9.09;9.09;9.0;9.0;5.25;6666;stock;4.98;5.47;8.71;3.3;46.52;ESTAVEL
2010-10-28;1288224000000;ENGI11.SA;9.0;9.0;9.0;9.0;5.25;4444;stock;4.98;5.41;8.72;3.26;46.52;ESTAVEL
2010-10-29;1288310400000;ENGI11.SA;9.0;9.0;8.82;8.82;5.14;5555;stock;4.98;3.16;8.72;1.18;40.04;ESTAVEL
2010-11-01;1288569600000;ENGI11.SA;8.82;8.82;8.82;8.82;5.14;0;stock;4.98;3.13;8.72;1.17;40.04;ESTAVEL
2010-11-03;1288742400000;ENGI11.SA;8.82;8.82;8.82;8.82;5.14;0;stock;4.99;3.09;8.72;1.16;40.04;ESTAVEL
2010-11-04;1288828800000;ENGI11.SA;8.82;8.82;8.82;8.82;5.14;0;stock;4.99;3.06;8.72;1.15;40.04;ESTAVEL
2010-11-05;1288915200000;ENGI11.SA;9.05;9.05;8.91;9.0;5.25;568987;stock;4.99;5.2;8.72;3.17;49.5;ESTAVEL
2010-11-08;1289174400000;ENGI11.SA;8.96;9.09;8.96;8.96;5.22;39999;stock;4.99;4.55;8.73;2.69;47.31;ESTAVEL
2010-11-09;1289260800000;ENGI11.SA;9.09;9.09;9.0;9.0;5.25;11221;stock;5.0;5.09;8.73;3.11;49.71;ESTAVEL
2010-11-10;1289347200000;ENGI11.SA;8.96;9.0;8.82;9.0;5.25;1028867;stock;5.0;5.03;8.73;3.07;49.71;ESTAVEL
2010-11-11;1289433600000;ENGI11.SA;8.84;8.87;8.82;8.82;5.14;33443;stock;5.0;2.8;8.73;1.0;41.64;ESTAVEL
2010-11-12;1289520000000;ENGI11.SA;8.82;8.82;8.82;8.82;5.14;0;stock;5.0;2.77;8.73;0.99;41.64;ESTAVEL
2010-11-16;1289865600000;ENGI11.SA;8.82;8.82;8.82;8.82;5.14;2222;stock;5.0;2.74;8.73;0.98;41.64;ESTAVEL
2010-11-17;1289952000000;ENGI11.SA;8.84;8.84;8.56;8.56;4.99;7444;stock;5.0;-0.26;8.73;-1.98;32.63;ESTAVEL
2010-11-18;1290038400000;ENGI11.SA;8.82;8.82;8.82;8.82;5.14;4999;stock;5.0;2.71;8.73;0.99;45.37;ESTAVEL
2010-11-19;1290124800000;ENGI11.SA;8.91;8.91;8.91;8.91;5.2;3333;stock;5.01;3.87;8.74;2.0;49.48;ESTAVEL
2010-11-22;1290384000000;ENGI11.SA;8.91;8.91;8.73;8.73;5.09;2666;stock;5.01;1.65;8.74;-0.06;43.08;ESTAVEL
2010-11-23;1290470400000;ENGI11.SA;8.78;8.78;8.78;8.78;5.12;888;stock;5.01;2.23;8.74;0.51;45.16;ESTAVEL
2010-11-24;1290556800000;ENGI11.SA;8.9;8.9;8.82;8.82;5.14;5666;stock;5.01;2.6;8.74;0.95;46.57;ESTAVEL
2010-11-25;1290643200000;ENGI11.SA;8.91;8.91;8.82;8.82;5.14;11110;stock;5.01;2.57;8.74;0.94;46.57;ESTAVEL
2010-11-26;1290729600000;ENGI11.SA;8.82;8.82;8.82;8.82;5.14;0;stock;5.01;2.54;8.74;0.93;46.57;ESTAVEL
2010-11-29;1290988800000;ENGI11.SA;8.79;8.79;8.79;8.79;5.13;5111;stock;5.01;2.31;8.74;0.58;45.83;ESTAVEL
2010-11-30;1291075200000;ENGI11.SA;8.79;8.79;8.79;8.79;5.13;666;stock;5.02;2.29;8.74;0.58;45.83;ESTAVEL
2010-12-01;1291161600000;ENGI11.SA;8.91;8.91;8.78;8.78;5.12;3999;stock;5.02;2.07;8.74;0.46;45.01;ESTAVEL
2010-12-02;1291248000000;ENGI11.SA;8.73;8.82;8.73;8.82;5.14;3555;stock;5.02;2.44;8.74;0.91;47.06;ESTAVEL
2010-12-03;1291334400000;ENGI11.SA;8.96;8.96;8.96;8.96;5.22;2222;stock;5.02;3.99;8.74;2.48;54.37;ESTAVEL
2010-12-06;1291593600000;ENGI11.SA;8.87;8.87;8.87;8.87;5.17;1111;stock;5.02;2.96;8.74;1.43;49.74;ESTAVEL
