s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi
2023-07-05;1688515200000;IAAG11.SA;10.0;10.05;9.97;10.0;9.77;19896;fii;;;;;
2023-07-06;1688601600000;IAAG11.SA;9.91;10.05;9.9;10.02;9.79;13134;fii;;;;;
2023-07-07;1688688000000;IAAG11.SA;10.0;10.01;9.94;9.99;9.76;20923;fii;;;;;
2023-07-10;1688947200000;IAAG11.SA;10.01;10.01;9.98;10.0;9.77;2068;fii;;;;;
2023-07-11;1689033600000;IAAG11.SA;10.01;10.01;9.98;10.0;9.77;953;fii;;;;;
2023-07-12;1689120000000;IAAG11.SA;10.01;10.01;9.96;10.0;9.77;7121;fii;;;;;
2023-07-13;1689206400000;IAAG11.SA;10.01;10.01;9.96;10.01;9.78;11883;fii;;;;;
2023-07-14;1689292800000;IAAG11.SA;10.01;10.01;9.95;10.0;9.77;18241;fii;;;;;
2023-07-17;1689552000000;IAAG11.SA;10.0;10.01;9.99;10.0;9.77;12401;fii;;;;;
2023-07-18;1689638400000;IAAG11.SA;9.98;10.15;9.98;10.06;9.83;3429;fii;;;;;
2023-07-19;1689724800000;IAAG11.SA;10.05;10.06;10.0;10.06;9.83;8704;fii;;;;;
2023-07-20;1689811200000;IAAG11.SA;10.0;10.07;10.0;10.07;9.84;2427;fii;;;;;
2023-07-21;1689897600000;IAAG11.SA;10.1;10.2;10.09;10.2;9.97;2332;fii;;;;;
2023-07-24;1690156800000;IAAG11.SA;10.15;10.2;10.11;10.13;9.9;1217;fii;;;;;
2023-07-25;1690243200000;IAAG11.SA;10.07;10.2;10.07;10.2;9.97;664;fii;;;;;73.81
2023-07-26;1690329600000;IAAG11.SA;10.08;10.2;10.08;10.09;9.86;2824;fii;;;;;57.57
2023-07-27;1690416000000;IAAG11.SA;10.09;10.15;10.09;10.15;9.92;676;fii;;;;;62.43
2023-07-28;1690502400000;IAAG11.SA;10.0;10.09;10.0;10.08;9.85;6520;fii;;;;;54.58
2023-07-31;1690761600000;IAAG11.SA;10.09;10.09;9.99;10.07;9.84;6162;fii;;;;;53.54
2023-08-01;1690848000000;IAAG11.SA;9.8;9.85;9.75;9.84;9.66;774;fii;;;;;39.15
2023-08-02;1690934400000;IAAG11.SA;9.9;9.94;9.89;9.94;9.76;2152;fii;;;;;47.58
2023-08-03;1691020800000;IAAG11.SA;10.05;10.05;10.0;10.01;9.83;6305;fii;;;;;52.54
2023-08-04;1691107200000;IAAG11.SA;10.05;10.09;10.0;10.04;9.86;3152;fii;;;;;54.52
2023-08-07;1691366400000;IAAG11.SA;10.04;10.04;10.0;10.02;9.84;4006;fii;;;;;52.93
2023-08-08;1691452800000;IAAG11.SA;10.02;10.02;9.99;10.02;9.84;2594;fii;;;;;52.93
2023-08-09;1691539200000;IAAG11.SA;10.02;10.02;9.95;10.0;9.82;11685;fii;;;;;51.2
2023-08-10;1691625600000;IAAG11.SA;10.02;10.02;9.95;9.95;9.77;2114;fii;;;;;47.06
2023-08-11;1691712000000;IAAG11.SA;10.0;10.02;9.95;10.0;9.82;9768;fii;;;;;51.3
2023-08-14;1691971200000;IAAG11.SA;10.02;10.02;9.93;10.0;9.82;1003;fii;;;;;51.3
2023-08-15;1692057600000;IAAG11.SA;10.02;10.02;9.98;10.02;9.84;54021;fii;;;;;53.05
2023-08-16;1692144000000;IAAG11.SA;10.02;10.02;9.99;10.02;9.84;528;fii;;;;;53.05
2023-08-17;1692230400000;IAAG11.SA;10.01;10.02;9.98;10.02;9.84;14081;fii;;;;;53.05
2023-08-18;1692316800000;IAAG11.SA;10.02;10.02;9.96;9.96;9.78;2726;fii;;;;;46.77
2023-08-21;1692576000000;IAAG11.SA;10.05;10.05;9.98;10.0;9.82;1551;fii;;;;;50.94
2023-08-22;1692662400000;IAAG11.SA;9.95;10.0;9.94;10.0;9.82;996;fii;;;;;50.94
2023-08-23;1692748800000;IAAG11.SA;10.02;10.02;9.9;9.99;9.81;5382;fii;;;;;49.81
2023-08-24;1692835200000;IAAG11.SA;9.99;9.99;9.9;9.95;9.77;1433;fii;;;;;45.46
