s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi
2021-06-28;1624838400000;HBCR11.SA;100.0;100.0;100.0;100.0;97.93;0;fii;;;;;
2021-07-05;1625443200000;HBCR11.SA;105.0;105.0;105.0;105.0;102.83;0;fii;;;;;
2021-07-06;1625529600000;HBCR11.SA;105.0;105.0;105.0;105.0;102.83;0;fii;;;;;
2021-07-07;1625616000000;HBCR11.SA;102.0;102.0;102.0;102.0;99.89;0;fii;;;;;
2021-07-08;1625702400000;HBCR11.SA;104.58;104.58;104.58;104.58;102.42;0;fii;;;;;
2021-07-12;1626048000000;HBCR11.SA;102.0;102.0;102.0;102.0;99.89;0;fii;;;;;
2021-07-13;1626134400000;HBCR11.SA;103.95;103.95;103.95;103.95;101.8;0;fii;;;;;
2021-07-14;1626220800000;HBCR11.SA;102.0;102.0;102.0;102.0;99.89;0;fii;;;;;
2021-07-15;1626307200000;HBCR11.SA;110.0;110.0;110.0;110.0;107.73;111;fii;;;;;
2021-07-21;1626825600000;HBCR11.SA;109.99;109.99;109.99;109.99;107.72;1;fii;;;;;
2021-07-26;1627257600000;HBCR11.SA;105.0;105.0;105.0;105.0;102.83;109;fii;;;;;
2021-08-18;1629244800000;HBCR11.SA;105.0;105.0;105.0;105.0;102.83;100;fii;;;;;
2021-08-19;1629331200000;HBCR11.SA;105.0;105.0;105.0;105.0;102.83;1;fii;;;;;
2021-08-20;1629417600000;HBCR11.SA;105.0;105.0;105.0;105.0;102.83;1;fii;;;;;
2021-09-02;1630540800000;HBCR11.SA;105.0;105.0;105.0;105.0;102.83;1;fii;;;;;58.32
2021-09-08;1631059200000;HBCR11.SA;105.0;105.0;105.0;105.0;102.83;2;fii;;;;;58.32
2021-09-09;1631145600000;HBCR11.SA;105.0;105.0;105.0;105.0;102.83;3;fii;;;;;58.32
2021-09-20;1632096000000;HBCR11.SA;105.0;105.0;105.0;105.0;102.83;1;fii;;;;;58.32
