s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi
2023-09-15;1694736000000;BTHI11.SA;45.12;45.43;45.12;45.43;45.01;103;fii;;;;;
2023-09-18;1694995200000;BTHI11.SA;45.98;45.98;45.0;45.0;44.58;47;fii;;;;;
2023-09-19;1695081600000;BTHI11.SA;45.0;45.0;44.99;45.0;44.58;289;fii;;;;;
2023-09-20;1695168000000;BTHI11.SA;45.0;45.0;42.02;42.02;41.63;172;fii;;;;;
2023-09-21;1695254400000;BTHI11.SA;42.02;45.0;42.02;44.99;44.57;472;fii;;;;;
2023-09-22;1695340800000;BTHI11.SA;44.99;44.99;44.99;44.99;44.57;23;fii;;;;;
2023-09-25;1695600000000;BTHI11.SA;45.0;45.0;44.99;44.99;44.57;95;fii;;;;;
2023-09-26;1695686400000;BTHI11.SA;44.98;44.99;44.98;44.98;44.56;166;fii;;;;;
2023-09-27;1695772800000;BTHI11.SA;44.89;44.89;42.1;44.49;44.07;15255;fii;;;;;
2023-09-28;1695859200000;BTHI11.SA;44.98;44.98;44.4;44.5;44.08;8139;fii;;;;;
2023-09-29;1695945600000;BTHI11.SA;44.5;45.0;44.35;44.5;44.08;1521;fii;;;;;
2023-10-02;1696204800000;BTHI11.SA;44.5;47.9;35.01;46.0;45.57;2147;fii;;;;;
2023-10-03;1696291200000;BTHI11.SA;37.45;47.9;37.45;45.99;45.56;3013;fii;;;;;
2023-10-04;1696377600000;BTHI11.SA;45.99;45.99;39.58;45.0;44.58;1195;fii;;;;;
2023-10-05;1696464000000;BTHI11.SA;45.0;46.0;42.0;42.0;41.61;1358;fii;;;;;36.16
2023-10-06;1696550400000;BTHI11.SA;42.1;46.0;42.1;45.0;44.58;118;fii;;;;;49.35
2023-10-09;1696809600000;BTHI11.SA;45.95;45.95;43.02;45.0;44.58;300;fii;;;;;49.35
2023-10-10;1696896000000;BTHI11.SA;44.01;45.0;43.5;44.99;44.57;38;fii;;;;;49.31
2023-10-11;1696982400000;BTHI11.SA;44.9;45.0;43.1;45.0;44.58;16;fii;;;;;49.35
2023-10-13;1697155200000;BTHI11.SA;45.0;45.01;44.0;44.9;44.48;421;fii;;;;;48.9
2023-10-16;1697414400000;BTHI11.SA;45.79;45.79;44.69;44.8;44.38;196;fii;;;;;48.41
2023-10-17;1697500800000;BTHI11.SA;45.0;45.0;44.0;44.7;44.28;283;fii;;;;;47.9
2023-10-18;1697587200000;BTHI11.SA;44.97;44.97;44.7;44.9;44.48;215;fii;;;;;49.06
2023-10-19;1697673600000;BTHI11.SA;44.9;44.97;43.9;44.89;44.47;39;fii;;;;;49.0
2023-10-20;1697760000000;BTHI11.SA;44.07;45.0;43.36;45.0;44.58;591;fii;;;;;49.71
2023-10-23;1698019200000;BTHI11.SA;43.89;44.89;42.0;42.0;41.61;511;fii;;;;;35.39
2023-10-24;1698105600000;BTHI11.SA;44.49;44.99;44.0;44.99;44.57;899;fii;;;;;50.65
2023-10-25;1698192000000;BTHI11.SA;44.5;45.0;44.5;44.9;44.48;1657;fii;;;;;50.26
2023-10-26;1698278400000;BTHI11.SA;44.89;44.95;44.85;44.85;44.43;42;fii;;;;;50.03
2023-10-27;1698364800000;BTHI11.SA;44.9;45.0;42.51;45.0;44.58;1081;fii;;;;;50.76
2023-10-30;1698624000000;BTHI11.SA;44.99;45.98;42.53;44.44;44.03;1573;fii;;;;;48.0
2023-10-31;1698710400000;BTHI11.SA;44.43;45.99;43.5;45.99;45.56;2257;fii;;;;;55.28
2023-11-01;1698796800000;BTHI11.SA;45.98;45.99;44.95;44.95;44.53;31;fii;;;;;50.19
2023-11-03;1698969600000;BTHI11.SA;44.95;44.95;43.5;43.5;43.09;159;fii;;;;;44.07
2023-11-06;1699228800000;BTHI11.SA;43.5;45.0;43.5;45.0;44.58;3198;fii;;;;;50.76
2023-11-08;1699401600000;BTHI11.SA;44.94;44.94;44.85;44.85;44.85;23;fii;;;;;51.88
2023-11-09;1699488000000;BTHI11.SA;43.03;46.01;43.03;44.89;44.89;6368;fii;;;;;52.05
2023-11-10;1699574400000;BTHI11.SA;45.0;45.0;45.0;45.0;45.0;821;fii;;;;;52.56
2023-11-13;1699833600000;BTHI11.SA;45.0;45.0;44.95;44.95;44.95;108;fii;;;;;52.29
2023-11-14;1699920000000;BTHI11.SA;44.0;45.0;44.0;44.5;44.5;280;fii;;;;;49.8
2023-11-16;1700092800000;BTHI11.SA;44.99;44.99;44.5;44.96;44.96;108;fii;;;;;52.3
2023-11-17;1700179200000;BTHI11.SA;44.95;44.98;44.95;44.98;44.98;94;fii;;;;;52.41
2023-11-20;1700438400000;BTHI11.SA;44.98;44.98;43.99;44.89;44.89;1339;fii;;;;;51.83
2023-11-21;1700524800000;BTHI11.SA;44.02;44.99;44.02;44.97;44.97;141;fii;;;;;52.34
2023-11-22;1700611200000;BTHI11.SA;44.99;44.99;44.09;44.99;44.99;1710;fii;;;;;52.47
2023-11-23;1700697600000;BTHI11.SA;44.99;44.99;44.09;44.09;44.09;507;fii;;;;;46.12
2023-11-24;1700784000000;BTHI11.SA;44.6;44.99;44.0;44.0;44.0;217;fii;;;;;45.53
2023-11-27;1701043200000;BTHI11.SA;44.0;44.0;43.9;43.9;43.9;54;fii;;;;;44.84
2023-11-28;1701129600000;BTHI11.SA;44.99;44.99;44.97;44.99;44.99;218;fii;;;;;53.17
2023-11-29;1701216000000;BTHI11.SA;44.9;45.0;44.0;44.0;44.0;4428;fii;;;;;46.33
2023-11-30;1701302400000;BTHI11.SA;45.0;45.0;44.0;44.99;44.99;413;fii;;;;;52.86
