s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi
2023-08-22;1692662400000;KNHF11.SA;105.0;106.0;100.04;103.87;101.82;5049;fii;;;;;
2023-08-23;1692748800000;KNHF11.SA;103.92;104.0;102.1;103.0;100.96;12252;fii;;;;;
2023-08-24;1692835200000;KNHF11.SA;103.0;103.2;102.85;102.9;100.87;15039;fii;;;;;
2023-08-25;1692921600000;KNHF11.SA;102.9;104.0;102.85;102.85;100.82;16328;fii;;;;;
2023-08-28;1693180800000;KNHF11.SA;102.95;103.0;102.5;102.8;100.77;11312;fii;;;;;
2023-08-29;1693267200000;KNHF11.SA;102.8;103.6;102.8;103.0;100.96;10823;fii;;;;;
2023-08-30;1693353600000;KNHF11.SA;103.0;103.59;102.3;103.3;101.26;9931;fii;;;;;
2023-08-31;1693440000000;KNHF11.SA;103.3;104.0;103.27;103.86;101.81;4668;fii;;;;;
2023-09-01;1693526400000;KNHF11.SA;103.66;105.25;102.84;103.01;101.95;6432;fii;;;;;
2023-09-04;1693785600000;KNHF11.SA;103.11;103.5;102.63;102.7;101.65;9247;fii;;;;;
2023-09-05;1693872000000;KNHF11.SA;102.76;103.0;102.46;102.52;101.47;9871;fii;;;;;
2023-09-06;1693958400000;KNHF11.SA;102.93;103.99;102.92;103.0;101.94;4921;fii;;;;;
2023-09-08;1694131200000;KNHF11.SA;103.01;104.8;103.0;104.8;103.73;8685;fii;;;;;
2023-09-11;1694390400000;KNHF11.SA;104.8;104.8;103.4;104.27;103.2;7257;fii;;;;;
2023-09-12;1694476800000;KNHF11.SA;104.27;104.48;103.5;104.4;103.33;10144;fii;;;;;63.41
2023-09-13;1694563200000;KNHF11.SA;104.39;104.39;103.52;104.0;102.93;12928;fii;;;;;58.9
2023-09-14;1694649600000;KNHF11.SA;103.81;104.89;103.81;104.49;103.42;5901;fii;;;;;62.43
2023-09-15;1694736000000;KNHF11.SA;104.49;104.49;104.0;104.1;103.03;5117;fii;;;;;58.15
2023-09-18;1694995200000;KNHF11.SA;104.4;104.69;104.25;104.6;103.53;12138;fii;;;;;61.77
2023-09-19;1695081600000;KNHF11.SA;104.66;104.68;104.6;104.68;103.61;7122;fii;;;;;62.33
2023-09-20;1695168000000;KNHF11.SA;104.68;105.37;104.4;105.2;104.12;17112;fii;;;;;65.77
2023-09-21;1695254400000;KNHF11.SA;105.2;105.35;102.9;104.69;103.62;37768;fii;;;;;59.98
2023-09-22;1695340800000;KNHF11.SA;104.89;105.55;104.04;104.85;103.78;6789;fii;;;;;61.16
2023-09-25;1695600000000;KNHF11.SA;104.84;105.55;104.17;105.55;104.47;2767;fii;;;;;65.83
2023-09-26;1695686400000;KNHF11.SA;105.53;105.55;104.8;105.38;104.3;5826;fii;;;;;63.8
2023-09-27;1695772800000;KNHF11.SA;105.38;105.38;104.17;105.37;104.29;15115;fii;;;;;63.67
2023-09-28;1695859200000;KNHF11.SA;105.37;108.0;103.5;105.01;103.93;19509;fii;;;;;59.18
2023-09-29;1695945600000;KNHF11.SA;105.01;106.5;105.0;105.85;104.77;1872;fii;;;;;65.32
2023-10-02;1696204800000;KNHF11.SA;104.03;105.42;103.2;104.25;103.18;4950;fii;;;;;49.99
2023-10-03;1696291200000;KNHF11.SA;104.25;105.47;103.75;104.0;102.93;10861;fii;;;;;48.08
2023-10-04;1696377600000;KNHF11.SA;104.0;104.96;103.8;104.1;103.03;4341;fii;;;;;48.92
2023-10-05;1696464000000;KNHF11.SA;104.95;105.0;103.45;103.95;102.89;17609;fii;;;;;47.76
2023-10-06;1696550400000;KNHF11.SA;103.95;104.22;103.24;103.59;102.53;5861;fii;;;;;44.8
2023-10-09;1696809600000;KNHF11.SA;104.3;104.3;102.7;102.77;101.72;8602;fii;;;;;38.95
2023-10-10;1696896000000;KNHF11.SA;103.18;103.75;103.0;103.35;102.29;5544;fii;;;;;44.45
2023-10-11;1696982400000;KNHF11.SA;103.55;104.28;103.5;104.2;103.13;3439;fii;;;;;51.39
2023-10-13;1697155200000;KNHF11.SA;103.9;104.14;103.13;103.5;102.44;8222;fii;;;;;46.27
2023-10-16;1697414400000;KNHF11.SA;103.32;104.24;103.12;103.5;102.44;6374;fii;;;;;46.27
2023-10-17;1697500800000;KNHF11.SA;104.04;104.07;103.5;103.5;102.44;2514;fii;;;;;46.27
2023-10-18;1697587200000;KNHF11.SA;103.52;107.43;103.15;105.51;104.43;16248;fii;;;;;60.45
2023-10-19;1697673600000;KNHF11.SA;105.51;105.51;103.54;103.6;102.54;13687;fii;;;;;47.6
2023-10-20;1697760000000;KNHF11.SA;103.7;104.48;103.16;103.8;102.74;10200;fii;;;;;48.84
2023-10-23;1698019200000;KNHF11.SA;104.01;104.01;103.09;103.25;102.19;3264;fii;;;;;45.64
2023-10-24;1698105600000;KNHF11.SA;103.36;103.42;103.2;103.2;102.14;7455;fii;;;;;45.35
2023-10-25;1698192000000;KNHF11.SA;103.2;103.42;102.94;103.06;102.0;7189;fii;;;;;44.5
2023-10-26;1698278400000;KNHF11.SA;103.06;103.79;102.5;102.7;101.65;10912;fii;;;;;42.35
2023-10-27;1698364800000;KNHF11.SA;102.7;103.27;102.7;103.06;102.0;5440;fii;;;;;45.2
2023-10-30;1698624000000;KNHF11.SA;103.06;103.65;102.39;103.01;101.95;8796;fii;;;;;44.86
2023-10-31;1698710400000;KNHF11.SA;103.11;103.87;102.2;102.5;101.45;21597;fii;;;;;41.49
2023-11-01;1698796800000;KNHF11.SA;102.0;102.99;100.5;101.2;101.2;20894;fii;;;;;39.87
2023-11-03;1698969600000;KNHF11.SA;101.2;102.51;101.01;101.9;101.9;10907;fii;;;;;46.19
2023-11-06;1699228800000;KNHF11.SA;101.93;102.09;101.41;101.84;101.84;11531;fii;;;;;45.74
2023-11-07;1699315200000;KNHF11.SA;101.83;102.0;100.61;101.88;101.88;19749;fii;;;;;46.11
2023-11-08;1699401600000;KNHF11.SA;101.88;101.88;101.38;101.75;101.75;8239;fii;;;;;45.04
2023-11-09;1699488000000;KNHF11.SA;101.75;101.99;100.65;101.8;101.8;7894;fii;;;;;45.56
2023-11-10;1699574400000;KNHF11.SA;101.99;102.19;101.56;101.95;101.95;6062;fii;;;;;47.2
2023-11-13;1699833600000;KNHF11.SA;101.95;103.25;101.31;101.9;101.9;9750;fii;;;;;46.7
2023-11-14;1699920000000;KNHF11.SA;101.9;102.7;101.51;102.0;102.0;23938;fii;;;;;47.89
2023-11-16;1700092800000;KNHF11.SA;102.32;102.76;101.64;102.3;102.3;12549;fii;;;;;51.42
2023-11-17;1700179200000;KNHF11.SA;102.02;102.76;102.0;102.38;102.38;13753;fii;;;;;52.35
2023-11-20;1700438400000;KNHF11.SA;102.45;102.45;101.95;101.99;101.99;14444;fii;;;;;47.58
2023-11-21;1700524800000;KNHF11.SA;102.04;103.0;102.04;102.64;102.64;15510;fii;;;;;54.94
2023-11-22;1700611200000;KNHF11.SA;102.2;102.64;101.85;102.54;102.54;14912;fii;;;;;53.7
2023-11-23;1700697600000;KNHF11.SA;102.54;103.0;101.92;102.41;102.41;18651;fii;;;;;52.04
2023-11-24;1700784000000;KNHF11.SA;102.08;102.4;101.64;102.2;102.2;20846;fii;;;;;49.39
2023-11-27;1701043200000;KNHF11.SA;102.11;102.43;101.77;102.0;102.0;12788;fii;;;;;46.94
2023-11-28;1701129600000;KNHF11.SA;102.0;102.08;101.5;101.93;101.93;20946;fii;;;;;46.07
2023-11-29;1701216000000;KNHF11.SA;101.9;102.09;101.6;101.9;101.9;13307;fii;;;;;45.69
