s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi
2023-05-22;1684713600000;CDII11.SA;103.64;103.84;103.64;103.84;95.81;6714;fii;;;;;
2023-05-23;1684800000000;CDII11.SA;103.89;103.94;103.89;103.94;95.9;1688;fii;;;;;
2023-05-24;1684886400000;CDII11.SA;103.99;104.09;103.95;104.09;96.04;1232;fii;;;;;
2023-05-25;1684972800000;CDII11.SA;104.14;104.24;104.09;104.24;96.17;2274;fii;;;;;
2023-05-26;1685059200000;CDII11.SA;104.28;104.38;104.28;104.38;96.3;1066;fii;;;;;
2023-05-29;1685318400000;CDII11.SA;104.43;104.54;104.31;104.54;96.45;1509;fii;;;;;
2023-05-30;1685404800000;CDII11.SA;104.59;104.79;104.57;104.79;96.68;1465;fii;;;;;
2023-05-31;1685491200000;CDII11.SA;104.84;104.94;104.84;104.9;96.78;4817;fii;;;;;
2023-06-01;1685577600000;CDII11.SA;103.81;103.91;103.76;103.91;96.92;1313;fii;;;;;
2023-06-02;1685664000000;CDII11.SA;103.96;104.01;103.96;104.01;97.02;2559;fii;;;;;
2023-06-05;1685923200000;CDII11.SA;104.06;104.21;103.01;104.21;97.2;3387;fii;;;;;
2023-06-06;1686009600000;CDII11.SA;104.26;104.27;103.27;104.26;97.25;2193;fii;;;;;
2023-06-07;1686096000000;CDII11.SA;104.0;104.46;104.0;104.46;97.44;654;fii;;;;;
2023-06-09;1686268800000;CDII11.SA;104.5;104.63;104.01;104.63;97.59;947;fii;;;;;
2023-06-12;1686528000000;CDII11.SA;104.7;104.7;104.63;104.68;97.64;153;fii;;;;;100.0
2023-06-13;1686614400000;CDII11.SA;104.7;104.76;104.7;104.76;97.72;1588;fii;;;;;100.0
2023-06-14;1686700800000;CDII11.SA;104.76;104.82;104.72;104.82;97.77;1310;fii;;;;;100.0
2023-06-15;1686787200000;CDII11.SA;104.85;105.05;104.7;105.05;97.99;2098;fii;;;;;100.0
2023-06-16;1686873600000;CDII11.SA;105.09;105.19;105.09;105.19;98.12;4591;fii;;;;;100.0
2023-06-19;1687132800000;CDII11.SA;105.24;105.24;105.24;105.24;98.16;543;fii;;;;;100.0
2023-06-20;1687219200000;CDII11.SA;105.28;105.29;105.28;105.29;98.21;303;fii;;;;;100.0
2023-06-21;1687305600000;CDII11.SA;105.28;105.29;105.25;105.29;98.21;313;fii;;;;;100.0
2023-06-22;1687392000000;CDII11.SA;105.29;105.33;105.2;105.33;98.25;507;fii;;;;;100.0
2023-06-23;1687478400000;CDII11.SA;105.36;105.56;105.0;105.56;98.46;791;fii;;;;;100.0
2023-06-26;1687737600000;CDII11.SA;105.59;105.79;105.0;105.79;98.68;1841;fii;;;;;100.0
2023-06-27;1687824000000;CDII11.SA;105.84;106.04;105.77;106.04;98.91;2389;fii;;;;;100.0
2023-06-28;1687910400000;CDII11.SA;106.09;106.09;106.0;106.09;98.96;747;fii;;;;;100.0
2023-06-29;1687996800000;CDII11.SA;105.52;106.19;105.52;106.17;99.03;3499;fii;;;;;100.0
2023-06-30;1688083200000;CDII11.SA;106.22;106.38;106.11;106.33;99.18;12307;fii;;;;;100.0
2023-07-03;1688342400000;CDII11.SA;104.39;104.6;104.22;104.6;99.44;1692;fii;;;;;100.0
2023-07-04;1688428800000;CDII11.SA;104.65;104.75;104.52;104.67;99.5;2612;fii;;;;;100.0
2023-07-05;1688515200000;CDII11.SA;104.78;104.78;104.68;104.74;99.57;1491;fii;;;;;100.0
2023-07-06;1688601600000;CDII11.SA;104.79;104.94;104.73;104.94;99.76;1126;fii;;;;;100.0
2023-07-07;1688688000000;CDII11.SA;104.94;105.39;104.94;104.97;99.79;13535;fii;;;;;100.0
2023-07-10;1688947200000;CDII11.SA;105.09;105.14;105.0;105.0;99.82;7137;fii;;;;;100.0
2023-07-11;1689033600000;CDII11.SA;105.15;105.2;105.15;105.2;100.01;6542;fii;;;;;100.0
2023-07-12;1689120000000;CDII11.SA;105.49;105.69;105.21;105.68;100.46;1082;fii;;;;;100.0
2023-07-13;1689206400000;CDII11.SA;105.73;105.73;105.25;105.3;100.1;1321;fii;;;;;83.69
2023-07-14;1689292800000;CDII11.SA;105.68;105.88;105.35;105.5;100.29;914;fii;;;;;85.08
2023-07-17;1689552000000;CDII11.SA;105.5;105.84;105.4;105.5;100.29;3190;fii;;;;;85.08
2023-07-18;1689638400000;CDII11.SA;105.95;106.38;105.95;106.38;101.13;3457;fii;;;;;89.6
2023-07-19;1689724800000;CDII11.SA;106.38;106.63;106.34;106.62;101.36;2067;fii;;;;;90.45
2023-07-20;1689811200000;CDII11.SA;106.62;106.69;106.62;106.69;101.42;2957;fii;;;;;90.67
2023-07-21;1689897600000;CDII11.SA;106.74;106.93;106.6;106.93;101.65;3265;fii;;;;;91.46
2023-07-24;1690156800000;CDII11.SA;106.96;106.96;106.93;106.96;101.68;4968;fii;;;;;91.56
2023-07-25;1690243200000;CDII11.SA;106.96;106.99;106.95;106.99;101.71;3983;fii;;;;;91.67
2023-07-26;1690329600000;CDII11.SA;107.04;107.09;107.0;107.01;101.73;3712;fii;;;;;91.74
2023-07-27;1690416000000;CDII11.SA;107.13;107.13;107.06;107.13;101.84;6046;fii;;;;;92.16
2023-07-28;1690502400000;CDII11.SA;107.19;107.49;107.19;107.49;102.18;32326;fii;;;;;93.28
2023-07-31;1690761600000;CDII11.SA;107.53;107.63;107.53;107.63;102.32;25831;fii;;;;;93.68
2023-08-01;1690848000000;CDII11.SA;104.67;104.69;104.5;104.69;102.34;7303;fii;;;;;93.74
