s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi
2021-08-24;1629763200000;BTSG11.SA;98.5;98.5;98.5;98.5;97.65;0;fii;;;;;
2021-11-17;1637107200000;BTSG11.SA;80.0;80.0;80.0;80.0;79.31;0;fii;;;;;
2021-12-16;1639612800000;BTSG11.SA;150.0;150.0;150.0;150.0;148.71;0;fii;;;;;
2021-12-17;1639699200000;BTSG11.SA;150.0;150.0;150.0;150.0;148.71;0;fii;;;;;
2022-01-24;1642982400000;BTSG11.SA;134.21;134.21;134.21;134.21;133.05;0;fii;;;;;
2022-01-25;1643068800000;BTSG11.SA;131.71;131.71;131.71;131.71;130.58;0;fii;;;;;
2022-02-11;1644537600000;BTSG11.SA;146.92;146.92;146.92;146.92;145.65;0;fii;;;;;
2022-02-21;1645401600000;BTSG11.SA;146.92;146.92;146.92;146.92;145.65;0;fii;;;;;
2022-02-22;1645488000000;BTSG11.SA;146.92;146.92;146.92;146.92;145.65;0;fii;;;;;
2022-02-23;1645574400000;BTSG11.SA;146.92;146.92;146.92;146.92;145.65;0;fii;;;;;
2022-02-24;1645660800000;BTSG11.SA;146.92;146.92;146.92;146.92;145.65;0;fii;;;;;
2022-02-25;1645747200000;BTSG11.SA;146.92;146.92;146.92;146.92;145.65;0;fii;;;;;
2022-06-13;1655078400000;BTSG11.SA;95.29;95.29;95.29;95.29;94.47;0;fii;;;;;
2022-06-14;1655164800000;BTSG11.SA;95.29;95.29;95.29;95.29;94.47;0;fii;;;;;
2022-06-15;1655251200000;BTSG11.SA;95.29;95.29;95.29;95.29;94.47;0;fii;;;;;49.08
2022-06-17;1655424000000;BTSG11.SA;95.29;95.29;95.29;95.29;94.47;0;fii;;;;;49.08
2022-06-20;1655683200000;BTSG11.SA;95.0;95.0;95.0;95.0;94.19;0;fii;;;;;48.98
2022-06-21;1655769600000;BTSG11.SA;95.0;95.0;95.0;95.0;94.19;0;fii;;;;;48.98
2022-06-22;1655856000000;BTSG11.SA;95.0;95.0;95.0;95.0;94.19;0;fii;;;;;48.98
2022-06-23;1655942400000;BTSG11.SA;95.0;95.0;95.0;95.0;94.19;0;fii;;;;;48.98
2022-06-24;1656028800000;BTSG11.SA;95.0;95.0;95.0;95.0;94.19;0;fii;;;;;48.98
2022-06-27;1656288000000;BTSG11.SA;95.0;95.0;95.0;95.0;94.19;0;fii;;;;;48.98
2022-06-28;1656374400000;BTSG11.SA;95.0;95.0;95.0;95.0;94.19;0;fii;;;;;48.98
2022-06-29;1656460800000;BTSG11.SA;95.0;95.0;95.0;95.0;94.19;0;fii;;;;;48.98
2022-06-30;1656547200000;BTSG11.SA;95.0;95.0;95.0;95.0;94.19;0;fii;;;;;48.98
2022-08-22;1661126400000;BTSG11.SA;141.38;141.38;141.38;141.38;140.17;0;fii;;;;;68.16
2022-09-21;1663718400000;BTSG11.SA;50.5;50.5;50.5;50.5;50.06;0;fii;;;;;38.01
2022-09-22;1663804800000;BTSG11.SA;66.0;100.01;66.0;100.0;99.14;248;fii;;;;;50.78
2022-11-14;1668384000000;BTSG11.SA;100.0;100.0;100.0;100.0;99.14;1;fii;;;;;50.78
2023-03-31;1680220800000;BTSG11.SA;100.0;100.01;100.0;100.01;99.15;630;fii;;;;;50.78
2023-04-05;1680652800000;BTSG11.SA;100.0;101.0;100.0;101.0;100.13;810;fii;;;;;51.03
2023-04-28;1682640000000;BTSG11.SA;101.0;101.0;101.0;101.0;100.13;300;fii;;;;;51.03
2023-05-03;1683072000000;BTSG11.SA;101.0;101.0;101.0;101.0;101.0;1;fii;;;;;51.29
2023-05-04;1683158400000;BTSG11.SA;101.0;101.0;101.0;101.0;101.0;1;fii;;;;;51.29
2023-05-05;1683244800000;BTSG11.SA;101.0;101.0;101.0;101.0;101.0;298;fii;;;;;51.29
2023-06-19;1687132800000;BTSG11.SA;115.0;115.0;115.0;115.0;115.0;61699;fii;;;;;55.93
2023-06-21;1687305600000;BTSG11.SA;115.0;115.0;115.0;115.0;115.0;20;fii;;;;;55.93
2023-06-29;1687996800000;BTSG11.SA;115.0;115.0;115.0;115.0;115.0;3;fii;;;;;55.93
2023-07-06;1688601600000;BTSG11.SA;115.0;115.0;115.0;115.0;115.0;1;fii;;;;;55.93
2023-07-10;1688947200000;BTSG11.SA;120.0;120.0;120.0;120.0;120.0;19;fii;;;;;57.86
2023-07-11;1689033600000;BTSG11.SA;136.0;136.0;136.0;136.0;136.0;5;fii;;;;;63.38
2023-07-14;1689292800000;BTSG11.SA;140.0;140.0;140.0;140.0;140.0;15;fii;;;;;64.62
2023-08-07;1691366400000;BTSG11.SA;139.08;139.08;139.08;139.08;139.08;18;fii;;;;;64.08
2023-08-14;1691971200000;BTSG11.SA;139.08;139.08;139.08;139.08;139.08;1;fii;;;;;64.08
2023-11-13;1699833600000;BTSG11.SA;138.39;138.39;138.39;138.39;138.39;1;fii;;;;;63.62
2023-11-16;1700092800000;BTSG11.SA;138.39;138.39;138.39;138.39;138.39;4;fii;;;;;63.62
2023-11-23;1700697600000;BTSG11.SA;138.39;138.39;138.39;138.39;138.39;11;fii;;;;;63.62
2023-11-24;1700784000000;BTSG11.SA;138.39;138.39;138.39;138.39;138.39;5;fii;;;;;63.62
2023-11-30;1701302400000;BTSG11.SA;138.39;138.39;138.39;138.39;138.39;1;fii;;;;;63.62
