s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi
2020-03-05;1583366400000;HUSI11.SA;820.0;820.0;820.0;820.0;814.44;0;fii;;;;;
2020-03-25;1585094400000;HUSI11.SA;999.5;999.5;999.5;999.5;992.72;0;fii;;;;;
2020-03-26;1585180800000;HUSI11.SA;999.5;999.5;999.5;999.5;992.72;0;fii;;;;;
2020-03-27;1585267200000;HUSI11.SA;999.5;999.5;999.5;999.5;992.72;0;fii;;;;;
2020-03-30;1585526400000;HUSI11.SA;999.5;999.5;999.5;999.5;992.72;0;fii;;;;;
2020-03-31;1585612800000;HUSI11.SA;999.5;999.5;999.5;999.5;992.72;0;fii;;;;;
2020-04-01;1585699200000;HUSI11.SA;999.5;999.5;999.5;999.5;992.72;0;fii;;;;;
2020-04-02;1585785600000;HUSI11.SA;999.5;999.5;999.5;999.5;992.72;0;fii;;;;;
2020-04-03;1585872000000;HUSI11.SA;999.5;999.5;999.5;999.5;992.72;0;fii;;;;;
2020-04-06;1586131200000;HUSI11.SA;999.5;999.5;999.5;999.5;992.72;0;fii;;;;;
2020-04-07;1586217600000;HUSI11.SA;999.5;999.5;999.5;999.5;992.72;0;fii;;;;;
2020-04-08;1586304000000;HUSI11.SA;740.0;740.0;740.0;740.0;734.98;0;fii;;;;;
2020-04-09;1586390400000;HUSI11.SA;980.0;980.0;980.0;980.0;973.35;5;fii;;;;;
2020-06-26;1593129600000;HUSI11.SA;980.0;980.0;980.0;980.0;973.35;700;fii;;;;;
2020-07-20;1595203200000;HUSI11.SA;981.0;981.0;981.0;981.0;974.35;21;fii;;;;;61.84
2020-12-08;1607385600000;HUSI11.SA;984.0;984.0;984.0;984.0;977.33;5;fii;;;;;62.02
2020-12-10;1607558400000;HUSI11.SA;990.0;990.0;990.0;990.0;983.29;5;fii;;;;;62.4
2020-12-14;1607904000000;HUSI11.SA;995.0;995.0;995.0;995.0;988.25;5;fii;;;;;62.74
2020-12-17;1608163200000;HUSI11.SA;1000.0;1000.0;1000.0;1000.0;993.22;5;fii;;;;;63.1
2020-12-30;1609286400000;HUSI11.SA;1025.0;1025.0;1025.0;1025.0;1018.05;5;fii;;;;;64.9
2021-03-31;1617148800000;HUSI11.SA;1040.0;1040.0;1040.0;1040.0;1032.95;2;fii;;;;;65.98
2021-04-06;1617667200000;HUSI11.SA;1040.0;1040.0;1040.0;1040.0;1032.95;3;fii;;;;;65.98
2021-08-17;1629158400000;HUSI11.SA;1042.0;1042.0;1042.0;1042.0;1034.93;400;fii;;;;;66.14
2021-09-17;1631836800000;HUSI11.SA;1045.0;1045.0;1045.0;1045.0;1037.91;5;fii;;;;;66.4
2021-11-05;1636070400000;HUSI11.SA;1050.0;1050.0;1050.0;1050.0;1042.88;1;fii;;;;;66.85
2022-05-27;1653609600000;HUSI11.SA;979.0;979.0;979.0;979.0;972.36;7000;fii;;;;;55.48
2022-05-31;1653955200000;HUSI11.SA;1025.0;1025.0;1025.0;1025.0;1018.05;5;fii;;;;;60.2
2022-06-15;1655251200000;HUSI11.SA;973.1;973.1;973.1;973.1;966.5;3;fii;;;;;53.33
2022-06-21;1655769600000;HUSI11.SA;1040.0;1040.0;1040.0;1040.0;1032.95;1;fii;;;;;59.71
2022-06-30;1656547200000;HUSI11.SA;1070.0;1070.0;1070.0;1070.0;1062.74;2;fii;;;;;62.21
2022-08-01;1659312000000;HUSI11.SA;983.0;983.0;983.0;983.0;976.33;1017;fii;;;;;52.12
2022-08-10;1660089600000;HUSI11.SA;1012.0;1012.0;1012.0;1012.0;1005.14;1;fii;;;;;54.75
