s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi
2023-03-10;1678406400000;GRWA11.SA;10.0;10.0;10.0;10.0;9.13;1;fii;;;;;
2023-03-13;1678665600000;GRWA11.SA;10.05;10.05;10.05;10.05;9.17;200;fii;;;;;
2023-03-14;1678752000000;GRWA11.SA;10.05;10.06;9.0;10.06;9.18;400;fii;;;;;
2023-03-15;1678838400000;GRWA11.SA;10.05;10.05;10.05;10.05;9.17;22;fii;;;;;
2023-03-16;1678924800000;GRWA11.SA;10.06;10.06;10.06;10.06;9.18;17;fii;;;;;
2023-03-17;1679011200000;GRWA11.SA;10.06;10.06;10.06;10.06;9.18;1600;fii;;;;;
2023-03-20;1679270400000;GRWA11.SA;10.05;10.05;10.05;10.05;9.17;1057;fii;;;;;
2023-03-21;1679356800000;GRWA11.SA;10.05;10.06;9.75;10.06;9.18;1305;fii;;;;;
2023-03-22;1679443200000;GRWA11.SA;10.06;10.06;10.0;10.0;9.13;1001;fii;;;;;
2023-03-23;1679529600000;GRWA11.SA;10.06;10.06;10.06;10.06;9.18;56;fii;;;;;
2023-03-24;1679616000000;GRWA11.SA;10.06;10.07;10.06;10.07;9.19;1160;fii;;;;;
2023-03-27;1679875200000;GRWA11.SA;10.07;10.07;10.07;10.07;9.19;10;fii;;;;;
2023-03-28;1679961600000;GRWA11.SA;10.07;10.07;10.07;10.07;9.19;100;fii;;;;;
2023-03-29;1680048000000;GRWA11.SA;10.07;10.07;10.07;10.07;9.19;325;fii;;;;;
2023-03-30;1680134400000;GRWA11.SA;10.08;10.08;10.08;10.08;9.2;50;fii;;;;;66.67
2023-03-31;1680220800000;GRWA11.SA;10.08;10.08;10.08;10.08;9.2;2016;fii;;;;;66.67
2023-04-03;1680480000000;GRWA11.SA;10.08;10.08;10.08;10.08;9.2;2044;fii;;;;;66.67
2023-04-04;1680566400000;GRWA11.SA;10.08;10.08;10.08;10.08;9.2;2604;fii;;;;;66.67
2023-04-05;1680652800000;GRWA11.SA;10.08;10.09;9.97;10.09;9.21;2504;fii;;;;;68.67
2023-04-06;1680739200000;GRWA11.SA;10.09;10.09;10.09;10.09;9.21;1500;fii;;;;;68.67
2023-04-10;1681084800000;GRWA11.SA;10.09;10.09;10.09;10.09;9.21;1075;fii;;;;;68.67
2023-04-11;1681171200000;GRWA11.SA;10.01;10.09;10.01;10.09;9.21;4;fii;;;;;68.67
2023-04-12;1681257600000;GRWA11.SA;9.01;10.1;9.01;10.1;9.22;112;fii;;;;;71.02
2023-04-13;1681344000000;GRWA11.SA;9.06;10.1;9.06;10.08;9.2;320;fii;;;;;61.15
2023-04-14;1681430400000;GRWA11.SA;10.09;10.09;10.09;10.09;9.21;547;fii;;;;;63.86
2023-04-17;1681689600000;GRWA11.SA;10.09;10.09;9.07;10.09;9.21;139;fii;;;;;63.86
2023-04-18;1681776000000;GRWA11.SA;10.1;10.1;10.09;10.09;9.21;2694;fii;;;;;63.86
2023-04-19;1681862400000;GRWA11.SA;10.1;10.1;10.0;10.1;9.22;2184;fii;;;;;66.75
2023-04-20;1681948800000;GRWA11.SA;10.1;10.1;10.1;10.1;9.22;2464;fii;;;;;66.75
2023-04-24;1682294400000;GRWA11.SA;10.1;10.1;10.1;10.1;9.22;171;fii;;;;;66.75
2023-04-25;1682380800000;GRWA11.SA;10.1;10.11;10.1;10.11;9.23;502;fii;;;;;69.77
2023-04-26;1682467200000;GRWA11.SA;10.11;10.11;10.05;10.05;9.17;2122;fii;;;;;43.97
2023-04-27;1682553600000;GRWA11.SA;10.08;10.11;10.07;10.11;9.23;908;fii;;;;;59.93
2023-04-28;1682640000000;GRWA11.SA;10.1;10.11;10.1;10.1;9.22;1064;fii;;;;;57.01
2023-05-02;1682985600000;GRWA11.SA;10.09;10.1;10.08;10.1;9.22;1278;fii;;;;;57.01
2023-05-03;1683072000000;GRWA11.SA;10.08;10.11;10.08;10.09;9.21;1356;fii;;;;;53.97
2023-05-04;1683158400000;GRWA11.SA;10.1;10.1;10.08;10.1;9.22;15;fii;;;;;56.47
2023-05-05;1683244800000;GRWA11.SA;10.1;10.1;10.09;10.1;9.22;4;fii;;;;;56.47
2023-05-08;1683504000000;GRWA11.SA;10.1;10.12;10.08;10.12;9.24;8982;fii;;;;;61.35
2023-05-09;1683590400000;GRWA11.SA;10.1;10.1;10.01;10.02;9.24;4749;fii;;;;;61.35
2023-05-10;1683676800000;GRWA11.SA;10.04;10.04;10.02;10.02;9.24;12450;fii;;;;;61.35
2023-05-11;1683763200000;GRWA11.SA;10.02;10.04;10.02;10.04;9.26;11514;fii;;;;;66.09
2023-05-12;1683849600000;GRWA11.SA;10.05;10.05;10.03;10.05;9.27;10960;fii;;;;;68.19
2023-05-15;1684108800000;GRWA11.SA;10.05;10.06;10.05;10.06;9.27;5502;fii;;;;;68.19
2023-05-16;1684195200000;GRWA11.SA;10.06;10.08;10.05;10.07;9.28;6290;fii;;;;;70.32
2023-05-17;1684281600000;GRWA11.SA;10.07;10.08;10.06;10.08;9.29;1032;fii;;;;;72.32
2023-05-18;1684368000000;GRWA11.SA;10.1;10.1;10.07;10.1;9.31;839;fii;;;;;75.83
2023-05-19;1684454400000;GRWA11.SA;10.1;10.11;10.08;10.11;9.32;823;fii;;;;;77.37
2023-05-22;1684713600000;GRWA11.SA;10.09;10.11;10.09;10.11;9.32;979;fii;;;;;77.37
2023-05-23;1684800000000;GRWA11.SA;10.11;10.13;10.11;10.13;9.34;92;fii;;;;;80.29
2023-05-24;1684886400000;GRWA11.SA;10.13;10.14;10.13;10.14;9.35;13;fii;;;;;81.57
2023-05-25;1684972800000;GRWA11.SA;10.14;10.14;10.14;10.14;9.35;21;fii;;;;;81.57
2023-05-26;1685059200000;GRWA11.SA;10.15;10.16;10.15;10.16;9.37;2509;fii;;;;;83.99
2023-05-29;1685318400000;GRWA11.SA;10.16;10.16;9.72;10.16;9.37;628;fii;;;;;83.99
2023-05-30;1685404800000;GRWA11.SA;10.16;10.17;10.15;10.17;9.38;32;fii;;;;;85.12
2023-05-31;1685491200000;GRWA11.SA;10.18;10.18;10.15;10.18;9.39;126;fii;;;;;86.17
2023-06-01;1685577600000;GRWA11.SA;10.18;10.2;10.18;10.18;9.39;681;fii;;;;;86.17
2023-06-02;1685664000000;GRWA11.SA;10.17;10.2;10.16;10.16;9.37;624;fii;;;;;74.04
