s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;ticker_type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi;previsao
2022-05-25;1653436800000;RAIZ4.SA;5.78;5.98;5.74;5.92;5.37;9738900;stock;5.77;-6.91;6.38;-7.19;48.7;ESTAVEL
2022-05-26;1653523200000;RAIZ4.SA;5.93;6.34;5.93;6.18;5.61;14781100;stock;5.77;-2.72;6.38;-3.08;54.99;ESTAVEL
2022-05-27;1653609600000;RAIZ4.SA;6.2;6.27;6.05;6.07;5.51;11400800;stock;5.76;-4.4;6.37;-4.76;52.12;ESTAVEL
2022-05-30;1653868800000;RAIZ4.SA;6.13;6.37;5.97;6.29;5.71;7527500;stock;5.76;-0.92;6.37;-1.29;56.95;ESTAVEL
2022-05-31;1653955200000;RAIZ4.SA;6.32;6.39;6.13;6.13;5.57;13931800;stock;5.76;-3.31;6.37;-3.76;52.93;ESTAVEL
2022-06-01;1654041600000;RAIZ4.SA;6.17;6.23;6.07;6.19;5.62;9091200;stock;5.76;-2.42;6.37;-2.79;54.17;ESTAVEL
2022-06-02;1654128000000;RAIZ4.SA;6.23;6.35;6.18;6.3;5.72;14163200;stock;5.76;-0.67;6.37;-1.05;56.65;ESTAVEL
2022-06-03;1654214400000;RAIZ4.SA;6.26;6.29;6.12;6.19;5.62;9326300;stock;5.76;-2.38;6.36;-2.74;53.53;ESTAVEL
2022-06-06;1654473600000;RAIZ4.SA;6.25;6.25;5.89;5.96;5.41;9845400;stock;5.75;-5.97;6.36;-6.29;47.62;ESTAVEL
2022-06-07;1654560000000;RAIZ4.SA;5.93;5.95;5.6;5.64;5.12;18881300;stock;5.75;-10.9;6.35;-11.21;40.9;ESTAVEL
2022-06-08;1654646400000;RAIZ4.SA;5.61;5.62;5.37;5.52;5.01;13996400;stock;5.74;-12.68;6.34;-12.97;38.67;ESTAVEL
2022-06-09;1654732800000;RAIZ4.SA;5.48;5.61;5.4;5.41;4.91;8480000;stock;5.73;-14.29;6.33;-14.56;36.71;ESTAVEL
2022-06-10;1654819200000;RAIZ4.SA;5.36;5.37;5.25;5.32;4.83;4786300;stock;5.72;-15.53;6.32;-15.83;35.17;ESTAVEL
2022-06-13;1655078400000;RAIZ4.SA;5.2;5.25;5.06;5.13;4.66;7709600;stock;5.71;-18.33;6.31;-18.66;32.1;ESTAVEL
2022-06-14;1655164800000;RAIZ4.SA;5.15;5.21;5.0;5.01;4.55;9819800;stock;5.69;-20.08;6.29;-20.38;30.26;ESTAVEL
2022-06-15;1655251200000;RAIZ4.SA;5.1;5.22;5.03;5.12;4.65;10830000;stock;5.68;-18.15;6.28;-18.46;33.97;ESTAVEL
2022-06-17;1655424000000;RAIZ4.SA;5.06;5.08;4.84;5.08;4.61;10891400;stock;5.67;-18.69;6.27;-18.92;33.21;ESTAVEL
2022-06-20;1655683200000;RAIZ4.SA;5.08;5.22;5.0;5.08;4.61;7841400;stock;5.66;-18.52;6.25;-18.75;33.21;ESTAVEL
2022-06-21;1655769600000;RAIZ4.SA;5.12;5.16;4.99;5.04;4.58;7411800;stock;5.65;-18.87;6.24;-19.21;32.57;ESTAVEL
2022-06-22;1655856000000;RAIZ4.SA;5.03;5.09;4.94;4.99;4.53;8433900;stock;5.63;-19.58;6.22;-19.84;31.49;ESTAVEL
2022-06-23;1655942400000;RAIZ4.SA;5.02;5.07;4.79;4.79;4.35;8059200;stock;5.62;-22.58;6.21;-22.85;27.91;SUBIR
2022-06-24;1656028800000;RAIZ4.SA;4.85;4.87;4.75;4.78;4.34;7941200;stock;5.6;-22.56;6.19;-22.81;27.72;SUBIR
2022-06-27;1656288000000;RAIZ4.SA;4.8;4.87;4.76;4.8;4.36;10516900;stock;5.59;-22.01;6.18;-22.29;28.76;SUBIR
2022-06-28;1656374400000;RAIZ4.SA;4.85;5.02;4.82;4.82;4.38;8975600;stock;5.58;-21.46;6.16;-21.78;29.84;SUBIR
2022-06-29;1656460800000;RAIZ4.SA;4.84;4.89;4.77;4.8;4.36;7179800;stock;5.56;-21.63;6.15;-21.91;29.36;SUBIR
2022-06-30;1656547200000;RAIZ4.SA;4.76;4.76;4.55;4.59;4.17;6721700;stock;5.55;-24.84;6.13;-25.12;25.2;SUBIR
2022-07-01;1656633600000;RAIZ4.SA;4.52;4.7;4.52;4.52;4.1;12849200;stock;5.53;-25.88;6.11;-26.04;23.86;SUBIR
