s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi
2023-03-17;1679011200000;IGTI4.SA;8.57;8.61;8.47;8.52;8.4;201100;stock;;;;;
2023-03-20;1679270400000;IGTI4.SA;8.52;8.52;8.52;8.52;8.4;0;stock;;;;;
2023-03-21;1679356800000;IGTI4.SA;8.52;8.52;8.52;8.52;8.4;0;stock;;;;;
2023-03-22;1679443200000;IGTI4.SA;8.33;8.33;8.16;8.16;8.05;200;stock;;;;;
2023-03-23;1679529600000;IGTI4.SA;7.89;7.89;7.77;7.77;7.66;200;stock;;;;;
2023-03-24;1679616000000;IGTI4.SA;8.26;8.26;8.26;8.26;8.15;100;stock;;;;;
2023-03-27;1679875200000;IGTI4.SA;8.26;8.42;8.26;8.42;8.3;200;stock;;;;;
2023-03-28;1679961600000;IGTI4.SA;8.4;8.4;8.4;8.4;8.28;200;stock;;;;;
2023-03-29;1680048000000;IGTI4.SA;8.4;8.4;7.8;7.8;7.69;300;stock;;;;;
2023-03-30;1680134400000;IGTI4.SA;8.7;9.0;8.65;9.0;8.88;3000;stock;;;;;
2023-03-31;1680220800000;IGTI4.SA;9.0;9.0;8.01;8.01;7.9;2200;stock;;;;;
2023-04-03;1680480000000;IGTI4.SA;8.01;8.38;7.77;7.77;7.66;4300;stock;;;;;
2023-04-04;1680566400000;IGTI4.SA;8.17;8.34;8.16;8.34;8.22;2500;stock;;;;;
2023-04-05;1680652800000;IGTI4.SA;8.41;8.48;8.41;8.48;8.36;300;stock;;;;;
2023-04-06;1680739200000;IGTI4.SA;8.48;8.48;8.48;8.48;8.36;0;stock;;;;;49.61
2023-04-10;1681084800000;IGTI4.SA;8.38;8.38;8.38;8.38;8.26;100;stock;;;;;48.58
2023-04-11;1681171200000;IGTI4.SA;8.4;8.77;8.4;8.72;8.6;600;stock;;;;;52.2
2023-04-12;1681257600000;IGTI4.SA;8.87;9.0;8.82;8.96;8.84;10600;stock;;;;;54.63
2023-04-13;1681344000000;IGTI4.SA;8.96;8.96;8.96;8.96;8.84;0;stock;;;;;54.63
2023-04-14;1681430400000;IGTI4.SA;8.96;8.96;8.96;8.96;8.84;0;stock;;;;;54.63
2023-04-17;1681689600000;IGTI4.SA;8.96;8.96;8.88;8.88;8.76;3000;stock;;;;;53.5
2023-04-18;1681776000000;IGTI4.SA;8.88;8.88;8.88;8.88;8.76;0;stock;;;;;53.5
2023-04-19;1681862400000;IGTI4.SA;8.88;8.88;8.88;8.88;8.76;0;stock;;;;;53.5
2023-04-20;1681948800000;IGTI4.SA;8.48;8.48;8.48;8.48;8.36;100;stock;;;;;47.37
2023-04-24;1682294400000;IGTI4.SA;8.33;8.39;8.2;8.39;8.39;1400;stock;;;;;47.85
2023-04-25;1682380800000;IGTI4.SA;8.5;8.5;8.43;8.43;8.43;1000;stock;;;;;48.53
2023-04-26;1682467200000;IGTI4.SA;8.43;8.43;8.43;8.43;8.43;0;stock;;;;;48.53
2023-04-27;1682553600000;IGTI4.SA;8.43;8.43;8.43;8.43;8.43;0;stock;;;;;48.53
