s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi
2020-04-03;1585872000000;BLMO11.SA;26662.53;26662.53;26662.53;26662.53;26662.53;16;fii;;;;;
2020-04-06;1586131200000;BLMO11.SA;26662.53;26662.53;26662.53;26662.53;26662.53;4;fii;;;;;
2021-04-09;1617926400000;BLMO11.SA;26004.5;26004.5;26004.5;26004.5;26004.5;2;fii;;;;;
2021-05-07;1620345600000;BLMO11.SA;26004.5;26004.5;26004.5;26004.5;26004.5;2;fii;;;;;
2021-08-16;1629072000000;BLMO11.SA;26004.5;26004.5;26004.5;26004.5;26004.5;2;fii;;;;;
2021-08-18;1629244800000;BLMO11.SA;26004.5;26004.5;26004.5;26004.5;26004.5;7;fii;;;;;
2021-08-26;1629936000000;BLMO11.SA;26004.5;26004.5;26004.5;26004.5;26004.5;8;fii;;;;;
2022-02-01;1643673600000;BLMO11.SA;25999.0;25999.0;25999.0;25999.0;25999.0;4;fii;;;;;
2022-02-04;1643932800000;BLMO11.SA;25998.99;25998.99;25998.99;25998.99;25998.99;4;fii;;;;;
2022-02-25;1645747200000;BLMO11.SA;25998.98;25998.98;25998.98;25998.98;25998.98;4;fii;;;;;
2022-03-10;1646870400000;BLMO11.SA;25993.81;25993.81;25993.81;25993.81;25993.81;8;fii;;;;;
2022-04-18;1650240000000;BLMO11.SA;25976.3;25976.3;25976.3;25976.3;25976.3;4;fii;;;;;
2022-04-26;1650931200000;BLMO11.SA;25000.0;25000.0;24600.0;24600.0;24600.0;18;fii;;;;;
2022-04-29;1651190400000;BLMO11.SA;24600.0;24900.0;24600.0;24900.0;24900.0;10;fii;;;;;
2022-05-03;1651536000000;BLMO11.SA;24882.0;24882.0;24882.0;24882.0;24882.0;2;fii;;;;;12.6
2022-05-06;1651795200000;BLMO11.SA;25000.0;25000.0;25000.0;25000.0;25000.0;13;fii;;;;;17.03
2022-05-23;1653264000000;BLMO11.SA;24799.99;24799.99;24799.99;24799.99;24799.99;4;fii;;;;;15.59
2022-05-31;1653955200000;BLMO11.SA;24799.98;24799.98;24799.98;24799.98;24799.98;6;fii;;;;;15.59
2022-06-15;1655251200000;BLMO11.SA;24785.85;24785.85;24785.85;24785.85;24785.85;4;fii;;;;;15.48
2022-07-19;1658188800000;BLMO11.SA;20000.0;20000.0;15000.0;15000.0;15000.0;30;fii;;;;;2.52
2022-07-20;1658275200000;BLMO11.SA;15000.0;15000.02;15000.0;15000.0;15000.0;19;fii;;;;;2.52
2022-07-21;1658361600000;BLMO11.SA;23475.0;24999.0;23475.0;24999.0;24999.0;3;fii;;;;;51.06
2022-08-05;1659657600000;BLMO11.SA;21000.0;21000.0;21000.0;21000.0;21000.0;4;fii;;;;;42.05
2022-08-08;1659916800000;BLMO11.SA;23999.0;23999.0;23999.0;23999.0;23999.0;1;fii;;;;;49.28
2022-08-12;1660262400000;BLMO11.SA;23998.0;23998.0;23998.0;23998.0;23998.0;5;fii;;;;;49.28
2022-08-19;1660867200000;BLMO11.SA;23998.0;23998.0;23998.0;23998.0;23998.0;5;fii;;;;;49.28
2022-09-22;1663804800000;BLMO11.SA;22000.0;22000.0;22000.0;22000.0;22000.0;10;fii;;;;;44.64
2022-10-26;1666742400000;BLMO11.SA;20000.0;20000.0;20000.0;20000.0;20000.0;40;fii;;;;;40.53
2023-02-07;1675728000000;BLMO11.SA;19873.75;19873.75;19873.75;19873.75;19873.75;76;fii;;;;;40.28
2023-02-17;1676592000000;BLMO11.SA;21000.0;21000.0;21000.0;21000.0;21000.0;20;fii;;;;;43.65
2023-03-03;1677801600000;BLMO11.SA;21775.0;21775.0;21775.0;21775.0;21775.0;56;fii;;;;;45.91
2023-03-21;1679356800000;BLMO11.SA;20999.0;20999.0;20999.0;20999.0;20999.0;1;fii;;;;;44.0
2023-08-11;1691712000000;BLMO11.SA;20538.0;20538.0;20538.0;20538.0;20538.0;1;fii;;;;;42.87
2023-08-22;1692662400000;BLMO11.SA;19000.0;19000.0;19000.0;19000.0;19000.0;31;fii;;;;;39.22
2023-09-04;1693785600000;BLMO11.SA;18898.0;18898.0;18898.0;18898.0;18898.0;4;fii;;;;;38.99
2023-09-06;1693958400000;BLMO11.SA;18898.0;18898.0;18898.0;18898.0;18898.0;4;fii;;;;;38.99
2023-09-08;1694131200000;BLMO11.SA;18898.0;18898.0;18898.0;18898.0;18898.0;51;fii;;;;;38.99
2023-09-14;1694649600000;BLMO11.SA;18898.0;18898.0;18898.0;18898.0;18898.0;2;fii;;;;;38.99
2023-09-27;1695772800000;BLMO11.SA;18000.0;18000.0;18000.0;18000.0;18000.0;16;fii;;;;;36.39
2023-11-08;1699401600000;BLMO11.SA;17000.0;17000.0;17000.0;17000.0;17000.0;28;fii;;;;;33.7
2023-11-23;1700697600000;BLMO11.SA;16000.0;16000.0;16000.0;16000.0;16000.0;76;fii;;;;;31.21
2023-11-27;1701043200000;BLMO11.SA;17000.0;17000.0;17000.0;17000.0;17000.0;2;fii;;;;;36.27
2023-11-28;1701129600000;BLMO11.SA;17000.0;17000.0;17000.0;17000.0;17000.0;3;fii;;;;;36.27
2023-11-30;1701302400000;BLMO11.SA;17000.0;17000.0;17000.0;17000.0;17000.0;35;fii;;;;;36.27
