s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;ticker_type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi;previsao
2011-11-21;1321833600000;ARZZ3.SA;22.44;22.44;22.44;22.44;16.82;100;stock;16.32;3.09;21.79;2.97;52.67;ESTAVEL
2011-11-22;1321920000000;ARZZ3.SA;22.66;22.66;21.59;21.59;16.18;98600;stock;16.31;-0.83;21.79;-0.92;47.42;ESTAVEL
2011-11-23;1322006400000;ARZZ3.SA;21.56;22.53;21.5;22.0;16.49;36100;stock;16.32;1.06;21.79;0.95;50.02;ESTAVEL
2011-11-24;1322092800000;ARZZ3.SA;21.75;23.0;21.55;22.7;17.02;14700;stock;16.32;4.26;21.8;4.11;54.19;ESTAVEL
2011-11-25;1322179200000;ARZZ3.SA;22.7;22.7;21.85;22.65;16.98;13400;stock;16.33;3.97;21.81;3.83;53.83;ESTAVEL
2011-11-28;1322438400000;ARZZ3.SA;22.43;22.7;22.25;22.5;16.87;16000;stock;16.34;3.25;21.82;3.11;52.77;ESTAVEL
2011-11-29;1322524800000;ARZZ3.SA;22.41;23.0;22.05;23.0;17.24;11400;stock;16.35;5.45;21.83;5.34;55.9;ESTAVEL
2011-11-30;1322611200000;ARZZ3.SA;22.98;24.0;22.98;24.0;17.99;77700;stock;16.37;9.91;21.86;9.79;61.47;ESTAVEL
2011-12-01;1322697600000;ARZZ3.SA;23.99;24.2;23.0;23.0;17.24;74200;stock;16.38;5.27;21.87;5.15;54.11;ESTAVEL
2011-12-02;1322784000000;ARZZ3.SA;22.93;24.2;22.93;24.2;18.14;19000;stock;16.4;10.63;21.9;10.51;60.26;ESTAVEL
2011-12-05;1323043200000;ARZZ3.SA;24.2;24.62;23.54;24.6;18.44;89100;stock;16.42;12.3;21.93;12.18;62.08;ESTAVEL
2011-12-06;1323129600000;ARZZ3.SA;24.1;24.54;23.9;23.93;17.94;108500;stock;16.44;9.14;21.95;9.01;57.36;ESTAVEL
2011-12-07;1323216000000;ARZZ3.SA;23.62;24.11;23.55;23.82;17.86;62700;stock;16.45;8.55;21.97;8.4;56.61;ESTAVEL
2011-12-08;1323302400000;ARZZ3.SA;23.58;23.83;22.85;23.0;17.24;8300;stock;16.46;4.72;21.98;4.62;51.1;ESTAVEL
2011-12-09;1323388800000;ARZZ3.SA;23.29;24.18;22.64;22.71;17.02;12300;stock;16.47;3.35;21.99;3.26;49.26;ESTAVEL
2011-12-12;1323648000000;ARZZ3.SA;23.0;23.49;22.47;23.49;17.61;82700;stock;16.48;6.85;22.01;6.72;54.03;ESTAVEL
2011-12-13;1323734400000;ARZZ3.SA;23.47;23.49;22.95;22.95;17.2;49000;stock;16.49;4.31;22.02;4.22;50.48;ESTAVEL
2011-12-14;1323820800000;ARZZ3.SA;22.7;22.76;21.85;22.6;16.94;52000;stock;16.49;2.7;22.03;2.6;48.31;ESTAVEL
2011-12-15;1323907200000;ARZZ3.SA;22.47;22.75;22.3;22.6;16.94;204000;stock;16.5;2.67;22.03;2.57;48.31;ESTAVEL
