s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi
2021-07-07;1625616000000;TSER11.SA;110.0;110.0;110.0;110.0;106.97;10;fii;;;;;
2021-07-12;1626048000000;TSER11.SA;114.99;115.0;114.99;115.0;111.83;2;fii;;;;;
2021-07-14;1626220800000;TSER11.SA;115.0;115.0;115.0;115.0;111.83;1;fii;;;;;
2021-07-15;1626307200000;TSER11.SA;106.0;115.0;106.0;115.0;111.83;7;fii;;;;;
2021-07-19;1626652800000;TSER11.SA;115.0;115.0;115.0;115.0;111.83;750;fii;;;;;
2021-08-11;1628640000000;TSER11.SA;114.0;114.0;114.0;114.0;110.86;1;fii;;;;;
2021-08-20;1629417600000;TSER11.SA;107.0;107.0;105.0;105.0;102.11;250;fii;;;;;
2021-08-31;1630368000000;TSER11.SA;105.0;105.0;105.0;105.0;102.11;3;fii;;;;;
2021-09-08;1631059200000;TSER11.SA;104.58;104.58;104.58;104.58;101.7;4;fii;;;;;
2021-09-14;1631577600000;TSER11.SA;104.58;104.58;104.58;104.58;101.7;47;fii;;;;;
2021-10-27;1635292800000;TSER11.SA;102.0;102.0;102.0;102.0;99.19;1;fii;;;;;
2021-10-28;1635379200000;TSER11.SA;102.0;102.0;102.0;102.0;99.19;199;fii;;;;;
2021-10-29;1635465600000;TSER11.SA;101.99;101.99;101.99;101.99;99.18;55931;fii;;;;;
2021-11-30;1638230400000;TSER11.SA;102.5;102.5;102.5;102.5;99.67;195200;fii;;;;;
2021-12-03;1638489600000;TSER11.SA;101.57;104.0;101.57;104.0;101.13;2230;fii;;;;;34.99
2021-12-06;1638748800000;TSER11.SA;104.0;104.0;104.0;104.0;101.13;4365;fii;;;;;34.99
2021-12-07;1638835200000;TSER11.SA;104.0;104.0;104.0;104.0;101.13;1;fii;;;;;34.99
2021-12-08;1638921600000;TSER11.SA;103.99;103.99;103.99;103.99;101.12;2195;fii;;;;;34.97
2021-12-14;1639440000000;TSER11.SA;99.99;99.99;99.99;99.99;97.23;36145;fii;;;;;27.57
2021-12-27;1640563200000;TSER11.SA;100.0;100.0;100.0;100.0;97.24;10001;fii;;;;;27.61
2021-12-29;1640736000000;TSER11.SA;100.0;100.0;100.0;100.0;97.24;1;fii;;;;;27.61
2022-01-03;1641168000000;TSER11.SA;100.0;100.0;100.0;100.0;97.24;3000;fii;;;;;27.61
2022-01-04;1641254400000;TSER11.SA;100.0;100.0;100.0;100.0;97.24;6000;fii;;;;;27.61
2022-01-17;1642377600000;TSER11.SA;100.0;100.0;100.0;100.0;97.24;4001;fii;;;;;27.61
2022-02-08;1644278400000;TSER11.SA;100.0;100.3;100.0;100.0;97.24;3800;fii;;;;;27.61
2022-02-23;1645574400000;TSER11.SA;100.0;100.0;100.0;100.0;97.24;1000;fii;;;;;27.61
2022-03-03;1646265600000;TSER11.SA;100.0;100.0;100.0;100.0;97.24;2590;fii;;;;;27.61
2022-03-08;1646697600000;TSER11.SA;100.0;100.0;100.0;100.0;97.24;1215;fii;;;;;27.61
2022-03-21;1647820800000;TSER11.SA;103.0;103.0;103.0;103.0;100.16;160;fii;;;;;45.71
2022-03-25;1648166400000;TSER11.SA;100.0;100.0;100.0;100.0;97.24;830;fii;;;;;36.01
2022-03-28;1648425600000;TSER11.SA;100.0;103.0;100.0;103.0;100.16;990;fii;;;;;47.91
2022-03-30;1648598400000;TSER11.SA;100.0;103.0;100.0;103.0;100.16;1009;fii;;;;;47.91
2022-03-31;1648684800000;TSER11.SA;100.0;103.0;100.0;100.0;97.24;2002;fii;;;;;39.41
2022-04-04;1649030400000;TSER11.SA;103.0;103.0;103.0;103.0;100.16;48;fii;;;;;49.13
2022-04-07;1649289600000;TSER11.SA;100.0;103.0;100.0;103.0;100.16;15206;fii;;;;;49.13
2022-04-11;1649635200000;TSER11.SA;103.0;103.0;103.0;103.0;100.16;1;fii;;;;;49.13
2022-04-14;1649894400000;TSER11.SA;99.99;100.0;99.99;100.0;97.24;4200;fii;;;;;40.93
2022-04-18;1650240000000;TSER11.SA;100.0;100.0;99.99;99.99;97.23;4200;fii;;;;;40.9
2022-04-19;1650326400000;TSER11.SA;99.99;99.99;99.99;99.99;97.23;2000;fii;;;;;40.9
2022-04-22;1650585600000;TSER11.SA;100.0;100.0;100.0;100.0;97.24;5101;fii;;;;;40.95
2022-04-26;1650931200000;TSER11.SA;99.99;99.99;99.99;99.99;97.23;5945;fii;;;;;40.92
2022-04-29;1651190400000;TSER11.SA;99.99;100.0;93.06;100.0;97.24;5004;fii;;;;;40.96
2022-05-05;1651708800000;TSER11.SA;99.98;99.99;99.98;99.99;97.23;7700;fii;;;;;40.93
2022-05-06;1651795200000;TSER11.SA;99.99;99.99;99.99;99.99;97.23;7699;fii;;;;;40.93
2022-05-09;1652054400000;TSER11.SA;99.99;99.99;99.99;99.99;97.23;7700;fii;;;;;40.93
2022-05-10;1652140800000;TSER11.SA;103.0;103.0;103.0;103.0;100.16;4;fii;;;;;55.42
2022-05-16;1652659200000;TSER11.SA;100.0;103.0;100.0;103.0;100.16;1082;fii;;;;;55.42
2022-05-18;1652832000000;TSER11.SA;103.0;103.0;103.0;103.0;100.16;1;fii;;;;;55.42
2022-05-19;1652918400000;TSER11.SA;103.0;103.0;103.0;103.0;100.16;1;fii;;;;;55.42
2022-05-23;1653264000000;TSER11.SA;100.0;103.0;100.0;103.0;100.16;9001;fii;;;;;55.42
