s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi
2022-11-18;1668729600000;YUFI11.SA;99.25;99.25;99.25;99.25;98.41;1;fii;;;;;
2023-02-23;1677110400000;YUFI11.SA;98.2;98.2;95.2;95.2;94.4;5;fii;;;;;
2023-02-24;1677196800000;YUFI11.SA;95.2;95.2;95.2;95.2;94.4;1;fii;;;;;
2023-02-28;1677542400000;YUFI11.SA;98.24;98.24;98.24;98.24;97.41;2;fii;;;;;
2023-03-01;1677628800000;YUFI11.SA;105.0;105.0;105.0;105.0;104.11;1;fii;;;;;
2023-03-02;1677715200000;YUFI11.SA;105.0;105.0;104.0;104.0;103.12;6;fii;;;;;
2023-03-06;1678060800000;YUFI11.SA;100.0;100.0;100.0;100.0;99.15;2;fii;;;;;
2023-05-15;1684108800000;YUFI11.SA;82.0;82.0;82.0;82.0;81.31;5;fii;;;;;
2023-05-16;1684195200000;YUFI11.SA;75.0;75.0;75.0;75.0;74.37;20;fii;;;;;
2023-05-17;1684281600000;YUFI11.SA;75.0;75.0;75.0;75.0;74.37;1;fii;;;;;
2023-05-18;1684368000000;YUFI11.SA;75.0;75.0;75.0;75.0;74.37;1;fii;;;;;
2023-05-25;1684972800000;YUFI11.SA;105.0;105.0;99.99;99.99;99.14;2;fii;;;;;
2023-05-29;1685318400000;YUFI11.SA;99.99;99.99;99.99;99.99;99.14;1;fii;;;;;
2023-05-31;1685491200000;YUFI11.SA;105.0;105.0;105.0;105.0;104.11;22;fii;;;;;
2023-06-02;1685664000000;YUFI11.SA;89.12;90.19;80.0;80.01;79.45;235;fii;;;;;40.31
2023-06-05;1685923200000;YUFI11.SA;78.08;78.08;60.02;63.01;62.57;30;fii;;;;;34.0
2023-06-06;1686009600000;YUFI11.SA;63.02;83.02;63.01;83.02;82.44;6;fii;;;;;44.93
2023-06-07;1686096000000;YUFI11.SA;83.02;83.02;82.9;82.9;82.32;9;fii;;;;;44.88
2023-06-13;1686614400000;YUFI11.SA;79.99;79.99;65.0;79.98;79.42;3;fii;;;;;43.66
2023-06-14;1686700800000;YUFI11.SA;79.8;81.91;79.8;80.94;80.37;160;fii;;;;;44.2
2023-06-16;1686873600000;YUFI11.SA;80.84;80.84;80.84;80.84;80.27;6;fii;;;;;44.15
2023-06-30;1688083200000;YUFI11.SA;87.0;99.98;87.0;99.98;99.28;11;fii;;;;;54.25
2023-07-19;1689724800000;YUFI11.SA;80.01;80.01;80.01;80.01;79.71;1;fii;;;;;45.19
2023-07-25;1690243200000;YUFI11.SA;80.01;80.01;80.01;80.01;79.71;1;fii;;;;;45.19
2023-07-28;1690502400000;YUFI11.SA;80.01;80.01;80.01;80.01;79.71;1;fii;;;;;45.19
2023-07-31;1690761600000;YUFI11.SA;80.01;80.01;80.01;80.01;79.71;6;fii;;;;;45.19
2023-08-02;1690934400000;YUFI11.SA;95.65;96.8;90.0;96.8;96.8;4;fii;;;;;54.18
2023-08-03;1691020800000;YUFI11.SA;95.0;95.0;95.0;95.0;95.0;1;fii;;;;;53.19
2023-08-11;1691712000000;YUFI11.SA;94.99;94.99;94.99;94.99;94.99;1;fii;;;;;53.18
2023-09-08;1694131200000;YUFI11.SA;89.99;89.99;89.99;89.99;89.99;1;fii;;;;;50.23
2023-09-11;1694390400000;YUFI11.SA;88.9;88.9;88.9;88.9;88.9;1;fii;;;;;49.58
2023-10-24;1698105600000;YUFI11.SA;88.5;88.5;88.5;88.5;88.5;1;fii;;;;;49.33
2023-10-31;1698710400000;YUFI11.SA;88.49;88.49;88.49;88.49;88.49;2;fii;;;;;49.32
2023-11-17;1700179200000;YUFI11.SA;88.49;88.49;88.49;88.49;88.49;1;fii;;;;;49.32
2023-11-28;1701129600000;YUFI11.SA;88.49;88.49;88.49;88.49;88.49;1;fii;;;;;49.32
