s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;ticker_type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi;previsao
2021-12-08;1638921600000;CMIN3.SA;6.54;6.71;6.38;6.5;4.5;11147000;stock;4.98;-9.64;7.31;-11.07;61.79;ESTAVEL
2021-12-09;1639008000000;CMIN3.SA;6.46;6.8;6.43;6.77;4.68;8407100;stock;4.98;-5.96;7.3;-7.3;66.43;ESTAVEL
2021-12-10;1639094400000;CMIN3.SA;6.76;6.95;6.58;6.69;4.63;7627000;stock;4.97;-6.89;7.3;-8.31;64.1;ESTAVEL
2021-12-13;1639353600000;CMIN3.SA;6.89;7.2;6.85;6.87;4.75;12049600;stock;4.97;-4.43;7.29;-5.78;67.09;ESTAVEL
2021-12-14;1639440000000;CMIN3.SA;6.88;7.01;6.67;6.73;4.66;5833300;stock;4.97;-6.17;7.28;-7.62;62.87;ESTAVEL
2021-12-15;1639526400000;CMIN3.SA;6.73;6.84;6.5;6.79;4.7;7633800;stock;4.96;-5.31;7.28;-6.72;63.95;ESTAVEL
2021-12-16;1639612800000;CMIN3.SA;7.02;7.05;6.67;6.92;4.79;13812300;stock;4.96;-3.46;7.28;-4.88;66.34;ESTAVEL
2021-12-17;1639699200000;CMIN3.SA;6.89;7.25;6.82;7.21;4.99;10064600;stock;4.96;0.57;7.27;-0.89;70.93;ESTAVEL
2021-12-20;1639958400000;CMIN3.SA;7.02;7.05;6.73;6.73;4.66;9790800;stock;4.96;-6.02;7.27;-7.41;57.08;ESTAVEL
2021-12-21;1640044800000;CMIN3.SA;6.88;7.01;6.74;6.92;4.79;9094600;stock;4.96;-3.36;7.26;-4.74;60.36;ESTAVEL
2021-12-22;1640131200000;CMIN3.SA;6.91;6.91;6.63;6.63;4.59;5805100;stock;4.95;-7.31;7.26;-8.64;53.57;ESTAVEL
2021-12-23;1640217600000;CMIN3.SA;6.67;6.69;6.47;6.63;4.59;4269100;stock;4.95;-7.24;7.25;-8.55;53.57;ESTAVEL
2021-12-27;1640563200000;CMIN3.SA;6.57;6.77;6.55;6.69;4.63;4210100;stock;4.94;-6.36;7.24;-7.64;54.75;ESTAVEL
2021-12-28;1640649600000;CMIN3.SA;6.66;6.66;6.43;6.52;4.51;7015700;stock;4.94;-8.7;7.24;-9.89;50.6;ESTAVEL
2021-12-29;1640736000000;CMIN3.SA;6.49;6.67;6.43;6.58;4.55;6493200;stock;4.94;-7.81;7.23;-8.97;51.91;ESTAVEL
2021-12-30;1640822400000;CMIN3.SA;6.61;6.97;6.58;6.74;4.72;48470300;stock;4.93;-4.31;7.22;-6.68;57.11;ESTAVEL
2022-01-03;1641168000000;CMIN3.SA;6.83;7.16;6.59;7.05;4.94;13281500;stock;4.93;0.14;7.22;-2.36;62.74;ESTAVEL
2022-01-04;1641254400000;CMIN3.SA;7.11;7.59;7.09;7.55;5.29;17917900;stock;4.94;7.15;7.22;4.51;69.57;ESTAVEL
2022-01-05;1641340800000;CMIN3.SA;7.45;7.48;6.89;6.96;4.88;11435200;stock;4.94;-1.14;7.22;-3.62;56.5;ESTAVEL
2022-01-06;1641427200000;CMIN3.SA;7.11;7.18;6.77;6.82;4.78;7867700;stock;4.93;-3.13;7.22;-5.5;53.84;ESTAVEL
2022-01-07;1641513600000;CMIN3.SA;6.89;7.13;6.77;6.98;4.89;7379300;stock;4.93;-0.89;7.21;-3.25;56.28;ESTAVEL
2022-01-10;1641772800000;CMIN3.SA;6.89;7.03;6.69;6.99;4.9;6413000;stock;4.93;-0.68;7.21;-3.08;56.5;ESTAVEL
2022-01-11;1641859200000;CMIN3.SA;6.99;7.2;6.96;7.0;4.91;5508500;stock;4.93;-0.47;7.21;-2.9;56.74;ESTAVEL
2022-01-12;1641945600000;CMIN3.SA;7.17;7.44;7.03;7.31;5.12;12597400;stock;4.94;3.74;7.21;1.38;61.53;ESTAVEL
2022-01-13;1642032000000;CMIN3.SA;7.24;7.36;7.14;7.16;5.02;4670900;stock;4.94;1.69;7.21;-0.69;58.23;ESTAVEL
2022-01-14;1642118400000;CMIN3.SA;7.15;7.23;7.08;7.18;5.03;3739200;stock;4.94;1.87;7.21;-0.41;58.47;ESTAVEL
2022-01-17;1642377600000;CMIN3.SA;7.13;7.2;7.03;7.04;4.93;3172900;stock;4.94;-0.15;7.21;-2.33;55.05;ESTAVEL
2022-01-18;1642464000000;CMIN3.SA;7.03;7.27;6.97;7.2;5.05;6224500;stock;4.94;2.26;7.21;-0.11;58.21;ESTAVEL
2022-01-19;1642550400000;CMIN3.SA;7.41;7.5;7.27;7.3;5.12;7777600;stock;4.94;3.63;7.21;1.27;59.97;ESTAVEL
2022-01-20;1642636800000;CMIN3.SA;7.33;7.48;7.22;7.22;5.06;4111100;stock;4.94;2.39;7.21;0.16;57.72;ESTAVEL
2022-01-21;1642723200000;CMIN3.SA;7.18;7.36;7.17;7.18;5.03;4145600;stock;4.94;1.76;7.21;-0.4;56.58;ESTAVEL
2022-01-24;1642982400000;CMIN3.SA;7.08;7.09;6.91;7.0;4.91;5142300;stock;4.94;-0.66;7.21;-2.86;52.14;ESTAVEL
2022-01-25;1643068800000;CMIN3.SA;7.0;7.3;6.94;7.23;5.07;7937200;stock;4.94;2.55;7.21;0.33;56.99;ESTAVEL
2022-01-26;1643155200000;CMIN3.SA;7.3;7.53;7.22;7.23;5.07;11452900;stock;4.95;2.52;7.21;0.32;56.99;ESTAVEL
2022-01-27;1643241600000;CMIN3.SA;7.31;7.39;7.07;7.12;4.99;9175200;stock;4.95;0.89;7.21;-1.19;53.82;ESTAVEL
2022-01-28;1643328000000;CMIN3.SA;7.28;7.28;7.1;7.15;5.01;8390700;stock;4.95;1.28;7.21;-0.77;54.5;ESTAVEL
