s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi
2023-06-26;1687737600000;TRBL11.SA;95.08;97.13;95.07;96.71;93.79;17146;fii;;;;;
2023-06-27;1687824000000;TRBL11.SA;96.71;97.0;95.85;96.85;93.92;16190;fii;;;;;
2023-06-28;1687910400000;TRBL11.SA;96.85;97.0;96.1;96.8;93.88;11266;fii;;;;;
2023-06-29;1687996800000;TRBL11.SA;97.0;97.41;96.4;97.41;94.47;10702;fii;;;;;
2023-06-30;1688083200000;TRBL11.SA;97.49;98.5;96.5;97.0;94.07;13793;fii;;;;;
2023-07-03;1688342400000;TRBL11.SA;97.0;98.0;95.91;96.5;94.39;12531;fii;;;;;
2023-07-04;1688428800000;TRBL11.SA;96.47;97.7;96.1;96.66;94.55;11106;fii;;;;;
2023-07-05;1688515200000;TRBL11.SA;96.67;97.5;96.1;97.4;95.27;6930;fii;;;;;
2023-07-06;1688601600000;TRBL11.SA;97.4;97.75;96.85;97.74;95.61;8578;fii;;;;;
2023-07-07;1688688000000;TRBL11.SA;97.2;99.49;97.07;98.98;96.82;13108;fii;;;;;
2023-07-10;1688947200000;TRBL11.SA;98.88;102.46;97.71;102.46;100.22;29806;fii;;;;;
2023-07-11;1689033600000;TRBL11.SA;102.38;102.46;100.53;101.45;99.24;12419;fii;;;;;
2023-07-12;1689120000000;TRBL11.SA;101.45;102.02;99.11;101.99;99.76;13737;fii;;;;;
2023-07-13;1689206400000;TRBL11.SA;101.98;101.98;99.54;99.71;97.53;14366;fii;;;;;
2023-07-14;1689292800000;TRBL11.SA;99.71;100.25;99.18;99.18;97.01;15022;fii;;;;;63.93
2023-07-17;1689552000000;TRBL11.SA;100.0;100.0;98.98;99.68;97.5;10896;fii;;;;;65.5
2023-07-18;1689638400000;TRBL11.SA;99.68;100.0;99.16;99.22;97.05;13415;fii;;;;;62.79
2023-07-19;1689724800000;TRBL11.SA;99.22;100.0;99.21;100.0;97.82;28924;fii;;;;;65.43
2023-07-20;1689811200000;TRBL11.SA;99.99;100.0;99.38;100.0;97.82;13843;fii;;;;;65.43
2023-07-21;1689897600000;TRBL11.SA;99.99;100.2;99.41;99.95;97.77;23832;fii;;;;;65.08
2023-07-24;1690156800000;TRBL11.SA;99.75;99.94;99.41;99.78;97.6;4710;fii;;;;;63.84
2023-07-25;1690243200000;TRBL11.SA;99.78;100.0;99.72;99.98;97.8;8107;fii;;;;;64.69
2023-07-26;1690329600000;TRBL11.SA;99.98;99.99;99.8;99.95;97.77;8218;fii;;;;;64.45
2023-07-27;1690416000000;TRBL11.SA;99.95;99.99;99.25;99.89;97.71;7962;fii;;;;;63.92
2023-07-28;1690502400000;TRBL11.SA;99.89;99.91;98.96;99.0;96.84;8639;fii;;;;;56.74
2023-07-31;1690761600000;TRBL11.SA;99.0;99.5;98.62;98.98;96.82;7034;fii;;;;;56.58
2023-08-01;1690848000000;TRBL11.SA;98.0;99.49;97.52;98.0;96.59;20858;fii;;;;;54.7
2023-08-02;1690934400000;TRBL11.SA;98.02;99.4;97.7;98.01;96.6;8191;fii;;;;;54.77
2023-08-03;1691020800000;TRBL11.SA;98.95;99.4;97.88;98.0;96.59;12244;fii;;;;;54.68
2023-08-04;1691107200000;TRBL11.SA;98.1;98.78;97.6;97.93;96.52;6742;fii;;;;;54.0
2023-08-07;1691366400000;TRBL11.SA;97.93;98.0;97.65;98.0;96.59;7034;fii;;;;;54.61
2023-08-08;1691452800000;TRBL11.SA;98.0;98.0;97.73;97.82;96.41;4235;fii;;;;;52.68
2023-08-09;1691539200000;TRBL11.SA;97.6;98.0;97.58;97.84;96.43;4421;fii;;;;;52.88
2023-08-10;1691625600000;TRBL11.SA;97.82;98.0;97.71;97.91;96.5;4979;fii;;;;;53.62
2023-08-11;1691712000000;TRBL11.SA;97.99;98.08;97.61;97.99;96.58;6094;fii;;;;;54.49
2023-08-14;1691971200000;TRBL11.SA;97.99;98.09;97.63;97.95;96.54;8138;fii;;;;;53.94
2023-08-15;1692057600000;TRBL11.SA;97.95;98.05;97.69;97.93;96.52;5660;fii;;;;;53.65
2023-08-16;1692144000000;TRBL11.SA;98.04;98.76;97.63;97.71;96.31;11007;fii;;;;;50.58
2023-08-17;1692230400000;TRBL11.SA;97.73;97.99;96.04;97.72;96.32;10544;fii;;;;;50.72
2023-08-18;1692316800000;TRBL11.SA;97.72;97.9;97.01;97.35;95.95;12883;fii;;;;;45.42
2023-08-21;1692576000000;TRBL11.SA;97.35;98.0;96.23;96.95;95.56;8834;fii;;;;;40.6
2023-08-22;1692662400000;TRBL11.SA;96.9;97.0;96.31;96.73;95.34;10140;fii;;;;;38.14
2023-08-23;1692748800000;TRBL11.SA;96.73;97.19;96.7;96.79;95.4;6914;fii;;;;;39.22
