s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi
2023-02-14;1676332800000;FGAA11.SA;9.85;9.89;9.83;9.89;9.03;89707;fii;;;;;
2023-02-15;1676419200000;FGAA11.SA;9.89;9.92;9.86;9.92;9.06;81663;fii;;;;;
2023-02-16;1676505600000;FGAA11.SA;9.92;9.94;9.85;9.88;9.02;102418;fii;;;;;
2023-02-17;1676592000000;FGAA11.SA;9.85;9.96;9.85;9.93;9.07;74722;fii;;;;;
2023-02-22;1677024000000;FGAA11.SA;9.93;9.95;9.85;9.93;9.07;74910;fii;;;;;
2023-02-23;1677110400000;FGAA11.SA;9.93;9.96;9.81;9.9;9.04;142927;fii;;;;;
2023-02-24;1677196800000;FGAA11.SA;9.92;9.95;9.87;9.94;9.08;54119;fii;;;;;
2023-02-27;1677456000000;FGAA11.SA;9.94;9.96;9.91;9.95;9.09;66214;fii;;;;;
2023-02-28;1677542400000;FGAA11.SA;9.95;9.98;9.91;9.97;9.1;126102;fii;;;;;
2023-03-01;1677628800000;FGAA11.SA;9.97;9.98;9.9;9.94;9.08;149730;fii;;;;;
2023-03-02;1677715200000;FGAA11.SA;9.94;9.98;9.88;9.9;9.04;298908;fii;;;;;
2023-03-03;1677801600000;FGAA11.SA;9.9;9.95;9.88;9.9;9.04;187112;fii;;;;;
2023-03-06;1678060800000;FGAA11.SA;9.9;9.95;9.87;9.9;9.04;134362;fii;;;;;
2023-03-07;1678147200000;FGAA11.SA;9.91;9.95;9.88;9.92;9.06;165876;fii;;;;;
2023-03-08;1678233600000;FGAA11.SA;9.8;9.82;9.75;9.75;8.9;134566;fii;;;;;35.56
2023-03-09;1678320000000;FGAA11.SA;9.77;9.8;9.71;9.75;8.9;118002;fii;;;;;35.56
2023-03-10;1678406400000;FGAA11.SA;9.71;9.77;9.71;9.74;8.89;75899;fii;;;;;34.66
2023-03-13;1678665600000;FGAA11.SA;9.74;9.76;9.68;9.68;8.84;86154;fii;;;;;30.53
2023-03-14;1678752000000;FGAA11.SA;9.72;9.73;9.64;9.65;8.81;90370;fii;;;;;28.35
2023-03-15;1678838400000;FGAA11.SA;9.68;9.69;9.6;9.64;8.8;101672;fii;;;;;27.64
2023-03-16;1678924800000;FGAA11.SA;9.64;9.71;9.62;9.69;8.85;78456;fii;;;;;36.23
2023-03-17;1679011200000;FGAA11.SA;9.69;9.75;9.66;9.69;8.85;113367;fii;;;;;36.23
2023-03-20;1679270400000;FGAA11.SA;9.7;9.76;9.62;9.67;8.83;121103;fii;;;;;34.34
