s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi
2023-05-05;1683244800000;VVRI11.SA;100.0;100.0;100.0;100.0;91.91;600;fii;;;;;
2023-05-08;1683504000000;VVRI11.SA;100.0;100.0;100.0;100.0;91.91;105;fii;;;;;
2023-05-09;1683590400000;VVRI11.SA;100.0;100.0;100.0;100.0;91.91;47;fii;;;;;
2023-05-10;1683676800000;VVRI11.SA;100.0;100.0;100.0;100.0;91.91;37;fii;;;;;
2023-05-11;1683763200000;VVRI11.SA;100.0;100.0;100.0;100.0;91.91;310;fii;;;;;
2023-05-12;1683849600000;VVRI11.SA;100.0;100.0;100.0;100.0;91.91;6;fii;;;;;
2023-05-15;1684108800000;VVRI11.SA;100.0;100.0;100.0;100.0;91.91;14;fii;;;;;
2023-05-16;1684195200000;VVRI11.SA;100.0;100.0;100.0;100.0;91.91;0;fii;;;;;
2023-05-17;1684281600000;VVRI11.SA;100.0;100.0;100.0;100.0;91.91;225;fii;;;;;
2023-05-18;1684368000000;VVRI11.SA;100.0;100.0;100.0;100.0;93.31;0;fii;;;;;
2023-05-19;1684454400000;VVRI11.SA;100.0;100.0;100.0;100.0;93.31;2;fii;;;;;
2023-05-22;1684713600000;VVRI11.SA;100.0;100.0;100.0;100.0;93.31;0;fii;;;;;
2023-05-23;1684800000000;VVRI11.SA;100.0;100.0;100.0;100.0;93.31;1;fii;;;;;
2023-05-24;1684886400000;VVRI11.SA;100.0;100.0;100.0;100.0;93.31;20;fii;;;;;
2023-05-25;1684972800000;VVRI11.SA;100.0;100.0;100.0;100.0;93.31;0;fii;;;;;100.0
2023-05-26;1685059200000;VVRI11.SA;100.0;100.0;100.0;100.0;93.31;2;fii;;;;;100.0
2023-05-29;1685318400000;VVRI11.SA;100.0;100.0;100.0;100.0;93.31;2;fii;;;;;100.0
2023-05-30;1685404800000;VVRI11.SA;100.0;100.0;100.0;100.0;93.31;28;fii;;;;;100.0
2023-05-31;1685491200000;VVRI11.SA;100.0;100.0;100.0;100.0;93.31;0;fii;;;;;100.0
2023-06-01;1685577600000;VVRI11.SA;100.0;100.0;100.0;100.0;93.31;83;fii;;;;;100.0
2023-06-02;1685664000000;VVRI11.SA;100.0;100.0;100.0;100.0;93.31;10;fii;;;;;100.0
2023-06-05;1685923200000;VVRI11.SA;100.0;100.0;100.0;100.0;93.31;0;fii;;;;;100.0
2023-06-06;1686009600000;VVRI11.SA;100.0;100.0;100.0;100.0;93.31;10;fii;;;;;100.0
2023-06-07;1686096000000;VVRI11.SA;100.0;100.0;100.0;100.0;93.31;0;fii;;;;;100.0
2023-06-09;1686268800000;VVRI11.SA;100.0;100.0;100.0;100.0;93.31;0;fii;;;;;100.0
2023-06-12;1686528000000;VVRI11.SA;100.0;100.0;100.0;100.0;93.31;0;fii;;;;;100.0
2023-06-13;1686614400000;VVRI11.SA;100.0;100.0;100.0;100.0;93.31;0;fii;;;;;100.0
2023-06-14;1686700800000;VVRI11.SA;100.0;100.0;100.0;100.0;93.31;0;fii;;;;;100.0
2023-06-15;1686787200000;VVRI11.SA;100.0;100.0;100.0;100.0;93.31;0;fii;;;;;100.0
2023-06-16;1686873600000;VVRI11.SA;100.0;100.0;100.0;100.0;93.31;0;fii;;;;;100.0
2023-06-19;1687132800000;VVRI11.SA;100.0;101.2;100.0;101.2;94.43;7;fii;;;;;100.0
2023-06-20;1687219200000;VVRI11.SA;100.9;100.97;100.9;100.97;95.63;3;fii;;;;;100.0
2023-06-21;1687305600000;VVRI11.SA;101.0;101.0;100.99;100.99;95.65;2;fii;;;;;100.0
2023-06-22;1687392000000;VVRI11.SA;102.2;102.2;100.0;100.0;94.71;8;fii;;;;;70.92
2023-06-23;1687478400000;VVRI11.SA;100.0;100.0;100.0;100.0;94.71;0;fii;;;;;70.92
2023-06-26;1687737600000;VVRI11.SA;102.0;102.0;102.0;102.0;96.61;5;fii;;;;;82.71
2023-06-27;1687824000000;VVRI11.SA;102.0;102.0;102.0;102.0;96.61;26;fii;;;;;82.71
2023-06-28;1687910400000;VVRI11.SA;100.0;100.0;100.0;100.0;94.71;10;fii;;;;;56.26
2023-06-29;1687996800000;VVRI11.SA;102.0;102.0;102.0;102.0;96.61;7;fii;;;;;67.46
2023-06-30;1688083200000;VVRI11.SA;101.99;102.0;101.99;102.0;96.61;49;fii;;;;;67.46
2023-07-03;1688342400000;VVRI11.SA;101.95;101.95;101.95;101.95;96.56;1;fii;;;;;66.94
2023-07-04;1688428800000;VVRI11.SA;101.95;101.95;101.95;101.95;96.56;0;fii;;;;;66.94
2023-07-05;1688515200000;VVRI11.SA;102.0;102.0;102.0;102.0;96.61;3;fii;;;;;67.24
2023-07-06;1688601600000;VVRI11.SA;101.25;101.25;101.25;101.25;95.9;2;fii;;;;;59.17
2023-07-07;1688688000000;VVRI11.SA;101.25;102.0;101.25;102.0;96.61;17;fii;;;;;63.84
2023-07-10;1688947200000;VVRI11.SA;102.0;102.0;102.0;102.0;96.61;0;fii;;;;;63.84
2023-07-11;1689033600000;VVRI11.SA;100.7;100.7;100.7;100.7;95.37;4;fii;;;;;51.83
2023-07-12;1689120000000;VVRI11.SA;99.38;100.0;87.65;100.0;94.71;31;fii;;;;;46.78
2023-07-13;1689206400000;VVRI11.SA;102.0;102.0;102.0;102.0;96.61;45;fii;;;;;59.12
2023-07-14;1689292800000;VVRI11.SA;100.0;101.21;100.0;100.0;94.71;198;fii;;;;;47.31
2023-07-17;1689552000000;VVRI11.SA;101.0;101.0;96.0;101.0;95.66;398;fii;;;;;52.43
2023-07-18;1689638400000;VVRI11.SA;100.91;100.91;100.01;100.01;94.72;1058;fii;;;;;47.51
2023-07-19;1689724800000;VVRI11.SA;99.0;99.0;98.8;98.8;95.0;9;fii;;;;;49.04
2023-07-20;1689811200000;VVRI11.SA;99.01;101.0;99.01;100.01;96.16;50;fii;;;;;54.92
2023-07-21;1689897600000;VVRI11.SA;99.99;100.0;99.99;100.0;96.15;18;fii;;;;;54.86
2023-07-24;1690156800000;VVRI11.SA;100.0;100.11;100.0;100.11;96.26;35;fii;;;;;55.42
2023-07-25;1690243200000;VVRI11.SA;98.91;100.0;98.91;100.0;96.15;409;fii;;;;;54.69
2023-07-26;1690329600000;VVRI11.SA;98.8;98.8;98.8;98.8;95.0;1;fii;;;;;47.57
