s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff
2023-06-06;1686009600000;IGBR3.SA;0.0;0.0;0.0;175.99;175.99;0;stock;;;;
