s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi
2021-06-09;1623196800000;BTWR11.SA;101.0;101.0;101.0;101.0;101.0;0;fii;;;;;
2021-06-11;1623369600000;BTWR11.SA;106.72;106.72;106.72;106.72;106.72;4;fii;;;;;
2021-06-17;1623888000000;BTWR11.SA;107.0;107.0;107.0;107.0;107.0;2;fii;;;;;
2021-06-25;1624579200000;BTWR11.SA;107.1;107.1;107.1;107.1;107.1;1;fii;;;;;
2021-08-13;1628812800000;BTWR11.SA;106.4;106.4;106.4;106.4;106.4;13539;fii;;;;;
2022-02-01;1643673600000;BTWR11.SA;107.0;107.0;107.0;107.0;107.0;3;fii;;;;;
2022-02-22;1645488000000;BTWR11.SA;108.0;108.0;108.0;108.0;108.0;1;fii;;;;;
2022-03-03;1646265600000;BTWR11.SA;108.0;108.0;108.0;108.0;108.0;1;fii;;;;;
2022-04-05;1649116800000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;94;fii;;;;;
2022-04-13;1649808000000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;111;fii;;;;;
2022-04-18;1650240000000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;151;fii;;;;;
2022-04-25;1650844800000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;216;fii;;;;;
2022-05-02;1651449600000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;235;fii;;;;;
2022-05-04;1651622400000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;263;fii;;;;;
2022-05-11;1652227200000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;180;fii;;;;;70.58
2022-05-13;1652400000000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;282;fii;;;;;70.58
2022-05-31;1653955200000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;3500;fii;;;;;70.58
2022-06-03;1654214400000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;3500;fii;;;;;70.58
2022-06-07;1654560000000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;2824;fii;;;;;70.58
2022-06-14;1655164800000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;2824;fii;;;;;70.58
2022-06-15;1655251200000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;3500;fii;;;;;70.58
2022-06-21;1655769600000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;3500;fii;;;;;70.58
2022-06-24;1656028800000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;2823;fii;;;;;70.58
2022-08-25;1661385600000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;278;fii;;;;;70.58
2022-09-02;1662076800000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;242;fii;;;;;70.58
2022-09-06;1662422400000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;236;fii;;;;;70.58
2022-09-09;1662681600000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;234;fii;;;;;70.58
2022-09-15;1663200000000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;285;fii;;;;;70.58
2022-09-20;1663632000000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;280;fii;;;;;70.58
2022-09-23;1663891200000;BTWR11.SA;105.49;105.49;105.49;105.49;105.49;280;fii;;;;;70.58
